Start (HH:MM:SS),End (HH:MM:SS),Segment
0:29:33,0:29:50,"Ja sam shvatio da čak, znaš ono, Amerikanci kažu, ali i Englezi, ono textbook, ono kao knjiga iz fizike, pa sa čitaš neku suhoparnu knjigu iz fizike, ono textbook, ali onda opet imaš neko umjetničko djelo, neku knjigu koja je napisana kroz neku metaforu i tako nešto."
0:29:51,0:30:00,Imam osjećaj da zapravo ta fikcija nekako može puno bolje pogoditi u emociju osobe koja to konzumira nego...
0:30:03,0:30:08,"I koja je zapravo onda uloga tog filma i tog storytellinga, ili na hrvatski pripovijedanja?"
0:30:09,0:30:10,Za društvo.
0:30:11,0:30:14,Da li ti na taj način razmišljaš o filmu kad ga stvaraš?
0:30:15,0:30:24,"A čujte, proces nastajanja filma je toliko dug, on se broji u godinama, pa ti često zapravo zaboraviš zašto to radiš."
0:30:24,0:30:32,"Ono naprosto samo ideš, pa se onda kad to dođe do faze da film treba doći pred publiku, onda se sjetiš i oi pa da za publiku."
0:30:35,0:30:37,Film kao i svaki video.
0:30:37,0:30:47,"Svaki vid umjetnosti zapravo nama ljudima pomaže da se suočavamo sa samim sobom, sa svijetom u kojem živimo i sa stvarnošću."
0:30:47,0:30:48,To je uloga storytellinga.
0:30:50,0:30:59,"Zato sam ti dala ovaj primjer ranije, kad sam skužila nešto od sebe dok sam gledala jedan film koji zapravo se uopće time nije bavio."
0:30:59,0:31:00,I onda sam se osjećala dobro.
0:31:01,0:31:02,To je bio osjećaj olakšanja.
0:31:04,0:31:13,"A osim što nam pomaže da se suočimo sa samim sobom i sa stvarnošću, film je svakako i testament vremena."
0:31:16,0:31:23,"Isto tako, on odražava naš identitet, nacionalni, kulturni."
0:31:25,0:31:40,"Film nam pomaže da upoznamo svijet, ljude koji žive drugčije od nas, daleko od nas, razmišljaju drugčije, da shvatimo sebe, svoje postupke, da se lakše nosimo s problemima koji nas opterećuju."
0:31:43,0:31:47,Znaš onaj osjećaj kad pogledaš dobar film?
0:31:49,0:31:58,"Vidiš se u njemu, prepoznaš nešto svoje u njemu, potakne te na razmišljanje, dirne te, ostane s tobom, razmišljat još o njemu."
0:31:59,0:32:02,To je dobar ispunjujući osjećaj.
0:32:03,0:32:07,Kao i kod konzumiranja svakog vida umjetnosti.
0:32:08,0:32:19,"Tako da mislim da je danas, mislim danas, otkad je filma njegova uloga zapravo enormna, ja bih rekla."
0:32:21,0:32:22,Odrastamo uz film.
0:32:23,0:32:24,Ja sam odrastala uz.
0:32:24,0:32:28,"Kroz dječje filmove, živo ih se sjećam."
0:32:28,0:32:32,"Ne okreće se sine, vlak u snijegu."
0:32:35,0:32:41,"Pa onda kad sam bila u osnovnoj školi, sjećam se Top Guna, Dirty Dancinga."
0:32:41,0:32:47,"To su filmovi koje smo gledali zajedno, koje smo komentirali, pa smo ih opet gledali."
0:32:48,0:32:56,"Bili su nam ne samo prozori u svijet, nego su nas na neki način i odredili i povezivali."
0:32:57,0:32:59,"Pa sam odakrenula u srednju školu, pa sam."
0:33:01,0:33:14,"Počela gledati ozbiljnije filmove, pa mi se otvorio cijeli jedan svemir mogućnosti do koje mjere taj medij može doprijeti."
0:33:17,0:33:20,Mislim da me ta fascinacija nikad neće pustiti.
0:33:20,0:33:37,"A to je strašno sam fascinirana vještinom da filmom kažem nešto što ljudi dubinski znaju, ali zaboraver ne misle o tome svaki dan i pogotovo."
0:33:37,0:33:41,"ako to uspiješ reći na originalan, sebi specifičan način."
0:33:42,0:33:44,To je gigantsko postignuće.
0:33:44,0:33:53,"Isto kao što kad gledam sliku od Dalija, nedavno sam ju gledala, ne znam kako sam došla na nju, žena s ladicama."
0:33:54,0:33:58,"I gledam u tu sliku, ta slika meni toliko toga govori."
0:33:58,0:34:00,"O meni, o nama ženama."
0:34:02,0:34:10,"Način na koju je prikazao, način kako se domislio da on u tu ženu ugradi ladice."
0:34:10,0:34:12,Ja bi o tome mogla pričati satima.
0:34:13,0:34:21,"I u principu sam tako i završila u filmu, iako to nije bilo svoje pitanje, ali evo sad smo došli do toga."
0:34:24,0:34:32,"Neverojatan je izazov, najveći na koji sam ikad naišla, pokušati to savladati na način da snimiš dobar film."
0:34:32,0:34:35,"Nije lako, ali je vrlo izazovno."
0:34:36,0:34:38,Ja sam baš zaljubljena u taj medij.
0:34:41,0:34:49,"Da, nekako imam osjećaj da zapravo sve opet ne znam zašto mi ta riječ često padne, izražavam se bojim."
0:34:49,0:34:50,biti otrican?
0:34:52,0:34:53,Želim biti originalan.
0:34:55,0:35:09,"Ali nekako mi se čini da zapravo sve kreće od onog prije par tisuća godina, ljudi su se okružili oko vatre i neki čiča iz nekog plemena priča neku priču mlađem naraštaju."
0:35:15,0:35:16,Što nas toliko fascinira?
0:35:17,0:35:24,"Zašto ja kad ti meni sad da mi počneš pričati neku priču koja je meni zanimljiva, zašto uopće imam tu potrebu?"
0:35:24,0:35:29,"Priče su između ostalog prenošenje znanja na vrlo originalan način, zar ne?"
0:35:29,0:35:32,"Znanja o nama ljudima, svijetu u kojem živimo."
0:35:35,0:35:35,Istina?
0:35:36,0:35:36,Istina.
0:35:37,0:35:46,"Ja znam da kad pogledam dobar film, kojim je prva potreba koju imam nakon što pogledam dobar film je želim podijeliti to iskustvo."
0:35:47,0:35:54,"Svima koje znam, s kim se čujem, s kim se vidim, ispričam, joj, gledala sam taj i taj film, moraš ga gledati, zašto?"
0:35:54,0:35:58,"Jer želim da to iskustvo dijelimo, želim pričati o tom filmu."
0:36:02,0:36:15,"Spomenula si u jednom intervjuu da si imala susrete sa redateljima poput Woody Alena i Davida Lyncha koji su utjecali, zapravo ja pretpostavljam da su utjecali nekako na tvoj umjetnički razvoj."
0:36:16,0:36:24,"Meni se osobno sviđaju jako djela od Woody Alena, evo on nekako želio da i Lut Potke bude takav, znaš, razgovor."
0:36:26,0:36:30,"To si mi trebao odmah reći, onda bi ja to tako navigirala u tom smjeru."
0:36:31,0:36:33,"Mislim, možemo još uvijek."
0:36:33,0:36:37,Meni se čini da su njegove kao da nemaju neku temu.
0:36:39,0:36:40,To mi je kao Seinfeld.
0:36:41,0:36:48,"Znaš kad su pitali u jednoj epizodi Seinfelda, Jerryja i Costanzu, Ćorđe kao o čemu je."
0:36:48,0:36:50,"Znaš da su pičali kao bili svoju ideju, kao o seriji."
0:36:52,0:36:58,"I zapravo je serija trebala biti o ničemu što je Seinfeld o ničemu, Seinfeld je o životu, svakodnevnom."
0:36:58,0:37:02,Tako mi se čini nekako i filmovi Woody Allena.
0:37:02,0:37:06,"Ja ga gledam sad, sad je ovaj već tjednima na HRT u ciklusu."
0:37:06,0:37:07,A ne gledam ga.
0:37:07,0:37:08,Ne gledam ga.
0:37:08,0:37:09,Televiziju baš previše.
0:37:09,0:37:12,"Ja ga sad gledam po svaki taj film, po sto puta put."
0:37:13,0:37:17,I opet me iznova fascinira.
0:37:20,0:37:22,Što ti je specifično za njegove filmove?
0:37:23,0:37:25,I šta si naučila od njega?
0:37:28,0:37:52,"Neuvjerojatno je do koje mjere je on u stanju, kod Budileina me najviše impresionira sam humor, do koje mjere on uspjeva napraviti nas ljude najviše kroz naše karaktere., ali i situacije, duhovitima."
0:37:55,0:38:00,"U tom smislu, u cijeloj povijesti filma, ja mislim da je ono išlo najdalje."
0:38:01,0:38:04,"Mislim, ajmo uzeti, evo, ova turburna ruža Kajra."
0:38:07,0:38:12,"Ono što mene impresionira je sama premisa tog filma, sama ideja."
0:38:13,0:38:24,"Ajmo imati ženu čiji muž više vremena provodi s dečkima nego s njom, ona je konobarica koja."
0:38:24,0:38:30,koja jedva spaja kraj s krajem i još njemu mora davati novac za kockanje.
0:38:31,0:38:46,"Njoj je jedino utočište lokalno kino gdje ona gleda filmove, tamo se zagledala u jednog glumca, sanjarije o tome da bude s njim i taj glumac šta izađe iz platna i počne s njom provoditi vrijeme."
0:38:47,0:38:52,"Mislim, aj se ti toga sjeti, to je ono, to je revolucionarna ideja."
0:38:53,0:38:56,"Ali, Vujalan, tu naravno ne staje šta biva dalje."
0:38:56,0:39:14,"Njih dvoje se počnu družiti, ona počne razmišljati o tome, polako se, zaljubljena je već u njega, želi napustiti muža, a ostali glumci u toj sceni ne mogu nastaviti dalje s filmom zato jer im je ključni glumac izašao iz scene, iz filma."
0:39:14,0:39:23,I to dođe do ekipe filma koja je snimila taj film i svi se jako uzrujaju jer se poboje da publika više neće gledati taj film u kinima.
0:39:25,0:39:33,Ekipa sa glumcem koji glumi tog lika koji je izašao iz platna dolazi u taj gradić pokušaći riješiti stvari.
0:39:34,0:39:45,"I taj glumac kojemu nije u cilju da se ovo sve skupa događa jer bi mu moglo naštetiti karijeri, se upliče i počinje zavađati našu glavnu i u njenoj kćeri."
0:39:45,0:39:47,I naravno da će joj na kraju slomiti srce.
0:39:47,0:39:50,"Mislim, to je fascinantno."
0:39:52,0:39:55,"U kontekstu storytellinga, fascinantno dokle on ide."
0:39:56,0:40:13,"Postoji kod stvaranja scenarija ono u principu u što ideš često je takozvani prekoračenje: a to je da bi stvorio napetost, daš liku da napravi ono što bi većina."
0:40:13,0:40:17,"nas htjela u određenoj situaciji napraviti, ali naprosto se ne usudi."
0:40:18,0:40:20,I onda filmska priča postaje zanimljiva.
0:40:24,0:40:25,On je majstor prekoračenja.
0:40:26,0:40:28,"To koliko on daleko ide, to je fascinantno."
0:40:30,0:40:37,"Ali sam se sada više sjetila jedne stvari zbog čega volimo slušati priče, da dijelimo iskustva."
0:40:38,0:40:44,"Zato što, naprimjer, ja bih jako voljela imati iskustvo pljačkanja banke."
0:40:45,0:40:48,Baš bih voljela to osjetiti u svim segmentima.
0:40:49,0:40:54,"od planiranja, targetiranja, prekomaskiranja, izvedbe, sve."
0:40:55,0:40:58,"Ali naravno da neću, zato jer ne želim završiti u zatvoru."
0:40:58,0:41:06,"Ali zato si volim pogledati film pljačke da se ja uživim u telikove, jer je to najbliže što ja tom iskustvu zapravo mogu doći."
0:41:10,0:41:10,Makes sense.
0:41:11,0:41:11,Da.
0:41:13,0:41:20,"Inspirirala si me sad dok sam te slušao, zato što si bila jako strastvena oko toga što si izgovarala."
0:41:21,0:41:25,"I sad ćemo mi zaokrenuti u tom smjeru, malo ćemo se objasniti."
0:41:26,0:41:26,Zašto?
0:41:27,0:41:27,Nećemo.
0:41:28,0:41:57,"Samo malo si me inspirirala zapravo i odmah sam se sjetio svog projekta Lud i zapravo sam shvatio da možda kada bi rekao ono što je suština ili srž Lud brenda je upravo ta obsjednutost autora ili obsjednutost osobe sa moje, sa druge strane mene, svojim pozivom."
0:42:01,0:42:01,Dobro.
0:42:01,0:42:05,Da li ti imaš osjećaj da si opsjednuta svojim pozivom?
0:42:06,0:42:09,Tako sam te doživio kad sam te slušao kad govoriš o filmu.
0:42:10,0:42:19,"Mislim da je to jedna od najljepših stvari koje možeš osjetiti u životu, biti u prisutstvu osobe koja je opsjednuta svojim pozivom."
0:42:19,0:42:21,"Je, je, to se zove strast."
0:42:22,0:42:23,Strast je jako privlačna.
0:42:25,0:42:38,"Ima cijenu visoku, jako, ali s druge strane ispunite i činite, dajte ono da se osjećajećaš 100% živ."
0:42:38,0:42:40,Ko ne želi biti živ 100%?
0:42:40,0:42:42,Ne želim biti živa 72%.
0:42:43,0:42:44,Oću 100%.
0:42:45,0:42:54,"Ali da bi se osjećala živa 100%, moram se baviti onime prema čemu osjećam strast, dakle čime sam opsjednuta."
0:42:55,0:42:57,"Iako će puno drugog patiti, naravno."
0:43:03,0:43:04,Što ti zapisuješ cijelo vrijeme?
0:43:08,0:43:09,Nam šalabakter.
0:43:09,0:43:09,Vidim.
0:43:12,0:43:13,Ovo si tako lijepo izgu izgovorila?
0:43:17,0:43:18,Ne znači li si jako političar?
0:43:18,0:43:21,"Čuo sam, ne, sad si mi super."
0:43:22,0:43:23,Sad si mi super.
0:43:24,0:43:27,Dugo mi je rekao nešto tako ponašalo juče.
0:43:30,0:43:36,"Čuo sam jedan citat, ono kako mi ljudi volimo pričati o sreći, znaš?"
0:43:37,0:43:39,Zapravo više pričamo o sreći nego u smislu života.
0:43:40,0:43:42,"Trebamo biti svi sretni, to je nekakav cilj."
0:43:45,0:43:52,"Ali sam čuo da zapravo mi ne tražimo trenutke sreće, nego baš tražimo upravo te te trenutke koje ste malo prije spomenuli da se osjećamo 100% živima."
0:43:54,0:43:55,Ja se apsolutno slažem s tim.
0:43:56,0:43:59,To je samo moj komentar na ovo što ste ti izgovorila.
0:44:01,0:44:02,Sljedeće moje pitanje.
0:44:02,0:44:05,Trudim se biti specifičan u postavljanju pitanja da se znam upetljati.
0:44:06,0:44:08,Sigurno ste primijetila.
0:44:09,0:44:16,Odakle je motivacija za stvaranjem filma Sedmo nebo čije je stvaranje trajalo sedam godina?
0:44:18,0:44:19,Lucky number seven.
0:44:19,0:44:21,"Ja sam se rodio sedmog sedmog, ako niste znali."
0:44:22,0:44:24,"Čekaj, zezaš, pa ja sam u pravoj emisiji."
0:44:25,0:44:26,Ja sam se rodio 7.7.
0:44:26,0:44:27,slušavao dalje.
0:44:28,0:44:32,"Stan u zgradi broj 7, parkirno mjesto broj 7 i šupa broj 7."
0:44:33,0:44:33,"Čekaj, Zeka."
0:44:34,0:44:34,Mama.
0:44:34,0:44:41,"I sad sam ti došao, goste, ja koja sam radila film 7 godina, izvoji se sedmo nebo i neki dan smo prešli 7000 gledatelja."
0:44:42,0:44:42,Eto.
0:44:44,0:44:44,To je to.
0:44:45,0:44:46,Čestitam.
0:44:48,0:44:50,Možda bi neko od nas trebao ići pred lot.
0:44:51,0:44:54,"Ja sam, zato što sam se rodio 7.7."
0:44:54,0:44:56,odigrao lotu jednom u životu.
0:44:56,0:44:56,Dobro.
0:44:57,0:45:00,I prvi i zadnji put dobio sam 5 od 7.
0:45:00,0:45:01,"Čekaj, Zeka."
0:45:02,0:45:02,Da.
0:45:02,0:45:02,Koliko je to novca?
0:45:03,0:45:04,I razočaravao sam se.
0:45:04,0:45:05,Malo sam dobio 300 i nešto kuna.
0:45:06,0:45:07,Mislim da je više.
0:45:08,0:45:09,To je onaj 7 od 39.
0:45:10,0:45:10,Da.
0:45:11,0:45:12,I dobio sam 5 od 7.
0:45:13,0:45:14,Tako da sam rekao neću više.
0:45:15,0:45:15,To je to.
0:45:16,0:45:19,Koji je motiv za stvaranje filma Sedmo nebo?
0:45:21,0:45:25,Je li namjerno onda se film stvario 7 godina?
0:45:25,0:45:28,Nije se namjerno stvario 7 godina nego silom prilika.
0:45:31,0:45:34,Nekakva inicijalna ideja koju sam imala je zapravo.
0:45:37,0:45:42,Bilo to što zadesi mnoge od nas na polovici života.
0:45:42,0:45:47,"Kad prvo osvijestiš, ti se sada taman je to sada tu negdje ispred tebe."
0:45:48,0:45:51,"To će ti sad loviti, što si rekao, imaš 68 za koju godinu."
0:45:52,0:45:56,Kad osvijestiš da ti je ostalo još toliko vremena koliko si proživio.
0:45:57,0:46:01,"I to ti uzrokuje blagu paniku, neminovno."
0:46:02,0:46:23,"Počneš se pitati je li to to, jesi li mogao ili bi trebao bolje, da dobiješ potrebu da bi možda stvari mijenjao jer se ne osjećaš baš 100% zadovoljan sa svime i tu mnogi od nas upadaju u odnose koje ne znaju zapravo kako razriješiti."
0:46:23,0:46:34,"Jer ljudi na polovici života nisu više klinci, imaju odgovornosti, ulozi su neminomno visoki, imaju obitelji, imaju djecu."
0:46:36,0:46:47,"Bilo mi je zanimljivo kako ljudi u tim godinama uopće pronalaze rješenje, započinju li nove živote ili rješenja pronalaze njih."
0:46:52,0:46:53,I šta si zaključila?
0:46:54,0:46:58,"Ali onda ti se desi gleda, piše scenarij, prijaviš se na HVC, ne prođeš."
0:47:02,0:47:13,"I onda neminovno počinješ taj materijal mijenjati, uostalom i ti se mijenjaš i važno ti je da ti u tom materijalu cijelo vrijeme imaš nešto što ti uzbudljivo."
0:47:13,0:47:17,"Ako nimaš, ako ti ne goriš za tim materijalom, ne bude dobro."
0:47:18,0:47:20,"Jer se njime baviš godinama, doslovno."
0:47:21,0:47:24,I onda se zapravo taj scenarij mijenja s tobom.
0:47:25,0:47:33,"Tako da zato mi je uopće nije lako odgovoriti na ovo što me pitaš, otkud ta ideja, kad se ta ideja mijenjala s vremenom."
0:47:33,0:47:39,"Ja da mogu birati, ja bi najradije napisala scenarij i ušla u preprodukciju."
0:47:39,0:47:41,Ne bi bilo nikakvog vremena između.
0:47:41,0:47:49,"Međutim, film je jako skup sport i potrebno je najčešće i nažalost puno vremena da bi se isfinancirao."
0:47:49,0:48:06,"A u tom vremenu ti si, kako bi rekla na neki način, zaglavljen s tim scenarijem za koji cijelo vrijeme imaš potrebu ga osvježavati i, kako bih rekla, pronalaziti u njemu nova uzbuđenja."
0:48:07,0:48:15,"Tako da, kriza srednjih godina je meni na meni samo bila jako smiješna kad sam skužila kako se ona očituje."
0:48:16,0:48:19,"Ali, bila mi je i poznata jer je moja."
0:48:21,0:48:29,"Činilo mi se da je nekako u usporedbi su muškarci u tim okolnostima smiješniji, slabije se snalaze."
0:48:32,0:48:41,"Smiješno mi je kad se muškarci nađu pa pričaju o ljubavnim problemima., to je sasvim drukčiji pristup nego što ga imamo mi, žene."
0:48:42,0:48:52,"koje smo puno u tome vještije jer smo isklonije analiziranju emocija i odnosa, dok ste vi više manje onakvu nebronom grošću."
0:48:52,0:49:06,I tako nekako je to iz toga zapravo se krenula formirati ta priča koja je jedno duže vrijeme u njoj je glavni lik bio ženski.
0:49:06,0:49:18,"Pa se to na kraju ipak krenulo u žena koja vježba kako će, ne usudi se reći mužu da više nije sretna s njim, bedio je da slomi mu srce i onda ona vježba skaučena, kako ćemo reći."
0:49:20,0:49:23,Ali se nekako okrenulo ipak na kraju na frajera.
0:49:25,0:49:34,"U jednom trenutku si rekla zapravo da Woody Allen je, parafrazirao ću, kralj prekoračivanja nečega."
0:49:35,0:49:37,"Prekoračenja scenarističkog prekoračenja, da."
0:49:38,0:49:42,Da li si ti na nekakav način radila tu u filmu Sebno nebo?
0:49:45,0:49:47,"Absolutno, apsolutno."
0:49:47,0:49:51,Koji bi bio onaj realan potez glavnog glika.
0:49:51,0:49:56,"Znači nije više zadovoljan u braku, upoznao je neku drugu ženu s kojom želi započeti novi život."
0:49:57,0:49:58,Boji se reći ženi istinu.
0:49:59,0:50:07,"Normalan korak bi bio da ode k vragu k psihologu, ali on to ne napravi, nego on vježba kako će joj reći sa svojim frendom."
0:50:08,0:50:09,Znači to ti je već prekoračenje.
0:50:14,0:50:20,Zašto je film u žanru komedije?
0:50:21,0:50:30,U Moram reći da od svih žanrova mi je to najdraže.
0:50:30,0:50:40,Zato što ti komedija nudi priliku da progovoriš o ozbiljnim stvarima na humoran način.
0:50:40,0:50:41,To je najteže.
0:50:43,0:50:44,Komedija je puno teža od drame.
0:50:44,0:50:50,"Komedija je drama u osnovi, ali je i beskreno izazovno."
0:50:51,0:51:00,Recimo kad se pojavila ova komedija Neugode koje je specijalac Ruben Eslund.
0:51:02,0:51:07,"Sjećam se kad sam gledala njegov film Slučajni turist, force majour."
0:51:07,0:51:08,Si gledalo to?
0:51:09,0:51:21,"Znači, to je jako ozbiljan film koji govori o tome kako se muškarac nosi sa gubitkom muškosti."
0:51:23,0:51:36,"Imamo čovjeka koji sa ženom i djecom dođe na skijanje, sjede na terasi nekog hotela, doručuju i odjednom se sruši lavina na cijelu terasu."
0:51:37,0:51:43,"I on umjesto da spasi ženu i djecu, on pobjegne pred svima."
0:51:44,0:51:47,I onda se iz toga stvori ono veliki slon u sobi.
0:51:47,0:51:54,"Niko se ne usudi ni ona žena pričati o tome, ali svi znaju što se desilo i polako to isplivava na Porsche."
0:51:57,0:52:05,"Jako mi se svidjelo kod tog filma, mislim da me on zapravo, da me taj film potaknuo da idem u tom smjeru."
0:52:06,0:52:12,"Jer, velim ti, priča o jako ozbiljnim stvarima, ali na duhovit način."
0:52:13,0:52:15,Jako mi se sviđa ta kombinacija.
0:52:21,0:52:28,"Vidite, često razmišljam o tome da bi volio da ovaj potpis bude duhoviti, ali ne želim da ispadne neozbiljan."
0:52:29,0:52:31,Jako mi je bitno da to bude profesionalno.
0:52:32,0:52:32,Razumijem te.
0:52:34,0:52:50,"Da li je moguće nešto učiniti humorističnim, a da i dalje zadržiš profesionalnost, i da i dalje zadržiš inteligenciju, recimo, kad osoba kaže inteligen inteligentan humor."
0:52:51,0:52:51,Ajmo.
0:52:52,0:52:52,Ajmo.
0:52:52,0:52:54,Humor koji nije na prvu loptu.
0:52:54,0:52:55,Mhm.
0:52:55,0:52:57,"Nego na drugu, treću itd."
0:52:57,0:52:58,Mhm.
0:52:58,0:53:00,Ali ja sam sigurna da ti to možeš prepoznati.
0:53:02,0:53:03,Mogu prepoznati?
0:53:03,0:53:04,Ne znam da li mogu generirati.
0:53:05,0:53:06,"E, da."
0:53:06,0:53:07,Možeš probati.
0:53:08,0:53:10,"Ali, možemo probati zajedno."
0:53:11,0:53:15,Otići da probamo da ovaj razgovor bude duhovitiji.
0:53:16,0:53:19,Ali da pritom zadrži ozbiljnost.
0:53:20,0:53:20,Ajmo.
0:53:20,0:53:21,Ajmo probati.
0:53:22,0:53:23,Svatko sa svoje strane.
0:53:23,0:53:25,"Pazite, ti već."
0:53:25,0:53:31,"Tu već imaš priliku ići u tom smjeru kroz pitanja, dakle način na koji ih plasiraš."
0:53:32,0:53:33,"Evo, probaj."
0:53:33,0:53:37,"Ajde ti, ti kreni time potakni pošto si ti redatelj."
0:53:37,0:53:38,Hoćeš da ja.
0:53:38,0:53:45,"E, ti si redatelj, imaš više iskustva sa, ali imaš više iskustva i sa sadržajem i sa prenošenjem poruka."
0:53:46,0:53:57,Pretpostavljam da onda imaš i iskustva i sa komunikacijom sa velikim brojem ljudi i sa psihologijom mase koja je ujedno zapravo u konačnici psihologija i pojedinca.
0:53:58,0:54:16,"Kako bi ti to napravila ovo karakterizirala sedmo nebo kao takav profinjen, inteligentni humor ili ipak onako malo lepršavi, jednostavniji humor."
0:54:17,0:54:20,Ali da se vratimo na ovo da pokušamo ovaj naš razgovor.
0:54:22,0:54:25,"Da, nije lako se ovdje opustiti, znaš zašto?"
0:54:25,0:54:28,"Zato što tebi su pitanja jako ozbiljna, baš su ozbiljna."
0:54:29,0:54:37,"Ti sad mene pitaš, pitaš me, mislim li da je humor u mom filmu pametan?"
0:54:37,0:54:39,To je užasno nezahvalno pitanje.
0:54:39,0:54:40,Naravno da mislim.
0:54:40,0:54:42,"Da ne mislim, ja ne bih napravila takav film."
0:54:43,0:54:47,"Mislim, definitivno nisam osoba od humora na prvu loptu."
0:54:51,0:54:52,Ali postoji i pametniji.
0:54:52,0:54:54,Da li pametan i pametniji?
0:54:55,0:54:58,"Pa čujmo, možemo sad pričati o njihovim i njihovim humorima."
0:54:58,0:55:03,Ja sam u svakom slučaju napravila najbolje što sam mogla i samim time mirno spavam.
0:55:04,0:55:13,Ali mogu ti reći pošto sad već nekoliko mjeseci putujem okolo sa filmom i razgovaram s publikom i puno sam u dvorani.
0:55:13,0:55:23,"dok publika gleda film, namjerno, to inače ljudi većinom ne rade, namjerno zato što me zanimaju reakcije i zanima me što im je smiješno."
0:55:24,0:55:36,"I oni se stvarno smiju, a ja se pritom osjećam fenomenalno, jer naravno nasmijati smijanje to je zapravo, kako bi rekla, to sam ti već rekla, obostrana pobjeda."
0:55:37,0:55:48,"Oni se smiju kolektivno i u Hrvatskoj i van Hrvatske, i u Nizozemskoj, i u Luksemburgu, i gdje smo svi bili, se smiju na istim mjestima."
0:55:49,0:55:55,"I to je meni naravno prekrasno začut, zato što znam da je moja misija ispunjena."
0:55:55,0:56:08,"I onda mi je super kad razgovaram s publikom nakon filma, oni mi svi zahvaljuju što sam ih nasmijala, što se bavim problemima koji njih muče, ali što sam im približila te probleme."
0:56:10,0:56:18,"Uspjela sam ih dovesti do toga da se smi u vlastitim problemima, što je naravno najbolje što možeš napraviti u teškoj situaciji."
0:56:20,0:56:24,Tako da moj odgovor na tvoje pitanje je da.
0:56:27,0:56:30,"I sad ću te pitati, a šta ti misliš?"
0:56:30,0:56:31,Jesam li?
0:56:31,0:56:32,Zanima me šta ti misliš.
0:56:33,0:56:37,"Gledo si film dva puta, to je znakovito, znači svidio ti se."
0:56:39,0:56:39,Je li tak?
0:56:41,0:56:42,Jesam li ga gledao sam ili s nekim?
0:56:43,0:56:43,Sam.
0:56:44,0:56:45,Uf.
0:56:45,0:56:47,"Komediju je uvijek bolje gledati u društvu, ali dobro."
0:56:48,0:56:50,I jesi se nasmijao koji put na glas?
0:56:51,0:56:53,Ili si se onak samo smijao u sebi?
0:56:54,0:56:54,Samo u sebi.
0:56:54,0:56:58,"To se zove dragi humor ili ti suhi humor, ali nasmijati."
0:56:58,0:57:00,"Ajde ti mi reci, šta ti misliš o mom filmu?"
0:57:09,0:57:09,Da čujemo.
0:57:13,0:57:15,Mislim da je potreban za ovo društvo.
0:57:16,0:57:16,Ja isto.
0:57:17,0:57:18,I da je došao u pravo vrijeme.
0:57:19,0:57:19,Ok.
0:57:21,0:57:30,Mislim da oslikava tebe kao autora u vremenu i prostoru.
0:57:32,0:57:36,"Ajde da opišem je kao autora, dakle, kao čovjeka u vremenu i prostoru."
0:57:36,0:57:37,To bi trebalo biti više.
0:57:38,0:57:41,"Što veli, kakav režiser, takav film?"
0:57:44,0:57:45,Kako sam ja?
0:57:49,0:57:49,Sigurna.
0:57:51,0:57:51,Sigurna u sebe.
0:57:52,0:57:53,"Ne, želiš to?"
0:57:53,0:57:54,"Aha, da, naravno."
0:57:55,0:57:55,Želiš.
0:57:55,0:57:55,Da.
0:57:59,0:58:00,Ajde ovako.
0:58:00,0:58:00,Ajde.
0:58:02,0:58:03,Koliko smijem biti iskrena?
0:58:04,0:58:05,"Pa skroz, inače nema smisla."
0:58:08,0:58:09,Neću rezati ovo kasnije.
0:58:10,0:58:10,Aha?
0:58:11,0:58:13,"A čuj, ne znamo, ali me užasno zanima što ćeš.š reći."
0:58:13,0:58:14,"Ajde, ajde."
0:58:14,0:58:15,Biću profesionalan.
0:58:16,0:58:17,"Ne, budi iskren."
0:58:18,0:58:18,Biću profesionalan.
0:58:19,0:58:19,Ajde.
0:58:22,0:58:46,"Pa smatram, kroz ono što sam imao priliku vidjeti iz daleka, kroz reputaciju koju si ustvarila do sada, periferno sam te znao, nakon provedenih sati nešto vremena s tobom, da."
0:58:50,0:58:54,"Jako biram prvu riječ, jako mi je bitna prva riječ s kojom bi te opisao."
0:59:02,0:59:06,Mislim da si puno toplija nego što izgledaš na prvu.
0:59:07,0:59:09,"O, dobro."
0:59:10,0:59:15,Mislim da si osoba sa snažnim integritetom.
0:59:17,0:59:17,Dobro.
0:59:18,0:59:20,Mislim da si inteligentna osoba.
0:59:29,0:59:31,Zašto te bilo strah to reći?
0:59:33,0:59:34,Pa nije mi bio strah.
0:59:35,0:59:38,"Pa samo si mi komplimente dao, hvala ti, to je tako lijepo čuti."
0:59:39,0:59:42,"Što smo rekli da imam integritet, da sam inteligentna i šta je ono još bilo?"
0:59:45,0:59:46,Malo.
0:59:47,0:59:49,Da si toplija nego što se čuvaš na prugama.
0:59:49,0:59:53,"Da, da, ali mislim, svako ima i ranjivija."
0:59:54,0:59:55,Obrambeni štit.
0:59:58,0:59:58,Da.
0:59:58,0:59:59,"Pa vidiš, zanimljivo."
0:59:59,1:00:00,To znači da mi je takav.
1:00:00,1:00:01,Klavi film.
1:00:02,1:00:04,"To je dobro, to je pozitivno."
1:00:05,1:00:05,Hvala ti.
1:00:06,1:00:06,Je.
1:00:07,1:00:07,Super.
1:00:09,1:00:10,Jesam li složio sa vama?
1:00:11,1:00:13,"Ne, ne moram biti toliko."
1:00:14,1:00:19,Pitali su me nedavno da opišem sedmo nebu tri riječi.
