Start (HH:MM:SS),End (HH:MM:SS),Segment
0:27:43,0:28:02,"Dosta su popularne one priče o Steve Jobsu bile i njegovom pristupu ljudima, da je iz ljudi izvlačio ono maksimum, onako možda se javnost ne bi složila s tim da je to bio najljepši način."
0:28:03,0:28:17,"Kakav je ovaj, šta misliš, koliko je taj segment bitan, kakav si ti s ljudima, da li puno tražiš od ljudi, šta bi rekao na nekome tko kreće sad, što si naučio o vodstvu?"
0:28:19,0:28:23,"Mislim da je to stvar karaktera, da je to stvar karaktera, teško se."
0:28:24,0:28:41,"Znači, karakter je nešto što nas određuje i to ovisi o kakav si, kakav si ti kao karakter, kako ćeš voditi, ajde da sad ne bi slovo pretenciozno, kako ćeš organizirati najbliži krug ljudi da napreduje nešto novo, nešto dobro."
0:28:42,0:28:55,"Meni Steve Jobsa kaže da je sličan, to ne znamo, to su priče, mi znamo Steve Jobsa iz javnih nastupa, gdje je prezentiraorao prvi iPod, iPad, iPhone naravno to su priče, javnost je priča, vjerojatno ste priča."
0:28:55,0:28:58,"I oni imaju autobiografiju, da ga čovjek prati dvije godine."
0:28:58,0:29:00,"Pa da, to nije istina, istina."
0:29:00,0:29:03,"Ali kažu slično za Ilona Maska, isto."
0:29:04,0:29:06,Kažu za Jensena Huanga iz Nvidije.
0:29:06,0:29:10,"Jer Jensen Huang je najiskreniji, on to kaže, on to je rekao nedavno."
0:29:11,0:29:19,"On kaže, ja ne dajem otkaze, to kaže, mi ne dajemo otkaze."
0:29:19,0:29:22,"Ali kaže, ja sam tvrd, ja sam taf prema svojim ljudima."
0:29:22,0:29:29,"Ja ih dovedem do granice da, ok, ajde da vidimo što smo to napravili pogrešno i dođemo do spoznaje."
0:29:29,0:29:31,"Izuzetno je bitna spoznaja, a što možemo bolje."
0:29:32,0:29:34,"Jer onda se čovjek mijenja, čovjek uči."
0:29:35,0:29:38,Ja ne vjerujem da postoji ograničenje u razvoju.
0:29:39,0:29:41,Postoji smjer kako će neko razvijati.
0:29:41,0:29:46,"Pa ne možemo sad ti i ja, od mi slučajeva razvijati da budemo vrhunski nogometaši."
0:29:46,0:29:53,"Možda nije dobra odluka, možda nećemo igrati sutra u Real Madridu."
0:29:53,0:29:55,Ne može neko to gotovo sigurno.
0:29:55,0:30:07,"Ali idemo, ako želimo nešto napraviti da budemo dobri rekreativni sportaši, idemo gledati što nam nam ide jel to ne znam nešto što je prilagođeno našoj konstituciji i snazi godinama itede Uvijek se možemo razvijati."
0:30:08,0:30:25,"A pogotovo kad se radi o poslu koji nije toliko ovisan o fizičkoj spremnosti, aktivnosti, dinamičnosti, okretnosti itede A to upravo ovo što radimo, što mi radimo to je, to je tehnološki posao gdje neko znanje i neko iskustvo se uvijek mogu nadograđivati."
0:30:25,0:30:30,"Tako da da, ja bi rekao da, tvrdi smo, tvrdi smo, transparentni smo."
0:30:31,0:30:45,"Možda sam nekad i pretan transparentan, moram malo isto poraditi na to i diplomatski kako nešto reći, radim na tome, ali mislim da je to dobro, onda jednostavno svi znamo na čemu smo, otvoreni smo, tim smo, znamo na čemu smo."
0:30:46,0:30:59,"Idemo onda zajedno dalje, ovo nije dobro, ovo nismo dobro napravili, ovo tvoj tim nije, ovo može bolje, ima toga, naravno dominira ono dobro, ali mislim da treba reći kada nešto treba bolje, kada nešto može bolje."
0:31:00,0:31:01,To je poticaj za razmišljanje.
0:31:01,0:31:08,"Razmišljanje je poticaj, spoznaja da nešto može bolje je početak točke odnosno krivulje učenja."
0:31:08,0:31:15,"I mislim da je to bitno, tako da ja mislim da evo, ja se slažem s tim pristupom, ja mislim da je taj pristup dugoročno dobar ili je fair."
0:31:16,0:31:27,"Kažu Amerikanci, ponovo je Amerikanci, to je bilo njihovo korporativno, što mi je totalno bez veze, što ću sada reći ono hire fast fire faster, bez veze."
0:31:27,0:31:28,Pa nije to tako.
0:31:28,0:31:30,"To će brzo zapustiti, brzo otpustiti."
0:31:30,0:31:46,"Pa to je bez veze, pa nije čovjek čaša, ok, sad sam za čašu pa ću je baciti, čovjek je čovjek, ako smo se dogovorili da ćemo surađivati, pa ok, ok, nekad ne ide, ne ide, ne ide, ne ide, i fair, korektno, ne ide, ne ide, ruka to idemo dalje."
0:31:47,0:31:56,"Ali, pa nećemo na svakojj prepreci se reći a ne valja ništa i to je to ajmo next, next, to ne kažu, to mi se ne sviđa ni malo."
0:31:56,0:31:57,Znači ne odustaješ od ljudi.
0:31:57,0:32:09,"Pa to ne treba, mislim ako smo se dogovorili, ako imamo neku povijest, kažu ok, firma do sto ljudi treba imati određen set skill set menadžera od sto do petsto ili odnosno na prometu toliko i toliko."
0:32:10,0:32:17,"Ali tko može doći izvana baš i odjednom znati što mi radimo, kako radimo, na koji način, gdje je ta energičnost?"
0:32:18,0:32:26,"Ja bih rekao da nas krasi jedna energičnost i jaka motivacija kao najvećeg tima i puno, puno, iz gotovo svih timova u kompaniji."
0:32:27,0:32:30,E sad kako tu kulturu dovesti nekim izvana?
0:32:30,0:32:39,"Danas sam imao lijepi razgovor kasnije s jednim mojim prijateljem, inače radi u Kanadi jedna velika banka, naš čovjek i on baš o tome pričao."
0:32:40,0:32:42,"Čovjek se može, čovjek uvijek, uvijek napreduje."
0:32:42,0:32:52,"I mislim da to se očekuje od nekoga tko je na jednoj odgovornoj poziciji da izvuče od toga, da izvuče od čovjeka, da je to upravo njegov posao."
0:32:52,0:33:01,"Kog god mukotrpan bio, koliko god se ulazi u konflikte, da se to očekuje, ok."
0:33:02,0:33:17,"Pogotovo gledajte, gledajte, čujte, nisam ni Amerika, da imamo tristo četiristo milijuna ljudi, pa ajde, ok, nije, pero doći će Mirko, pa nas ima koliko ima, pa nije to baš tako, sad će voda, otići će, pero doći će ne znam, Marijan, ne."
0:33:18,0:33:27,"I zato baš zbog toga ako smo tu, ako smo zajedno, ako smo već tu godinama ili mjesecima, ne bih bio zanima, ajmo, idemo probati, ovo je majica, pa neki razlog nas je povezao."
0:33:28,0:33:37,"Čujte, koliko je ta vještina odnosa, komunikacije, vodstva ljudi bitna za razvoj firme."
0:33:38,0:34:00,"Znači, ti možeš imati firmu od dva čovjeka, tri čovjeka, ali da bi došao na ovu točku gdje si ti sada od dvjesto zaposlenih, iznimno bitna, iznimno bitna i ona se najteže uči jer ne možeš ići, ima, ok, ima coachinga, ima executive edukacije, ima poslovnih škola i to je dobro."
0:34:00,0:34:01,Jesi li pobornik toga ili?
0:34:02,0:34:03,"Jesam, jesam."
0:34:03,0:34:04,"Jesam, apsolutno."
0:34:05,0:34:17,"Pa ja sam ipak izašao iz nekog strukturiranog sustava, iz nekog obrazovnog sustava koji mi se da je dobar, išao sam u petnaest gimnaziju, FER, poslije poslije diplomski, tako itede ja jesam za to, ali to nije dovoljno."
0:34:17,0:34:24,"Ne samo to, treba i životno iskustvo, pardon, životna praksa, treba i nešto specijalizirano, ali trebaju ići u vatru."
0:34:25,0:35:03,"A vatra je posao, pa ne može vas ništa, ovo je priprema, ali kad dođete na posao, kad ste u biznisu, kad trebate, ne bi trebali u prodaju, u produktu, vratit ću se na ovu temu, mi imamo, mi smo fintech, mi imamo financijski produkt, financijske usluge, mi imamo tehnologu, mi imamo inženjere, imamo data science koji se rade e-a rješenja, imamo naš produkt, tko zna što je taj produkt dizajnira, kartičarstvo, ali imamo prodaju, imamo prodaju za prodajna mjesta, ali imamo veliko računovodstvo, financije, korištenje poreza, rizike, compliance, odjel za sprečavanje pranja novca, tako da znači mi smo vrlo kompleksna organizacija."
0:35:03,0:35:30,"Šestdeset posto ili sedamdeset posto naših djelatnika su non-tech su non-techološkog smjera financijaši pravnici računovođe komercijalni sve sve drugo e sad da se vratimo natrag super edukacija škola i to ali ti kad dođeš unutra ti si u žurni ti si u borbi ti si u ne možeš nitko jer treba jedno i drugo super je teorija ali ajdemo primjer, ne možemo stalno, okej, bitno je naći jedan taj balans, kada i u koje vrijeme."
0:35:31,0:35:40,"Ove godine smo imali četiri modula za top management, imali smo dva ili tri modula za mid management i team lead razinu i to ćemo ponavljati, mislim da je to jako bitno."
0:35:41,0:35:44,"E sada kada pogodi, što je korisno, negdje smo pogodili, negdje smo mogli malo bolje."
0:35:46,0:35:51,"Sad radimo, razmišljamo da radimo i neke, radimo dosta internih edukacija, specijaliziranih."
0:35:51,0:36:01,"Ne znam, imamo svake treći četvrtak u mjesecu imamo taj tech meetup gdje je taj produktni i razvojni dio govori što radi, koje tehnologije koristi."
0:36:02,0:36:07,"Kako je zadnji put bilo kod naših podatkovnih centara, to je to sada čuo drugima."
0:36:08,0:36:18,"Imali smo za trideset ili će trideset ljudi edukaciju o računovodstvu, ali primjenjeno računovodstvo ne zvuči baš najzanimljivije, ali primjenjeno računovodstvo u tehnološkoj firmi je zanimljivo."
0:36:19,0:36:27,"Kako onda automatizirati, kako napraviti, kako ubaciti e-agente da nam neke stvari rade, da automatiziraju šeme knjižna, to je interesantno."
0:36:28,0:36:36,"Znači tehnologija čini stvari, tehnologija može simplificirati, pojednostaviti, ali može napraviti stvari zanimljivima."
0:36:37,0:36:38,Šeme šema knjiženja i jaj.
0:36:38,0:36:44,"Šema knjiženja ne zvuči najinteresantnije, ali jaj i šeme knjiženja zvuči dosta zanimljivo."
0:36:46,0:36:59,"Šta ti radiš recimo, znači ti imaš ono par zadataka, raditi unutar firme, raditi na firmi i raditi na sebi nekako, barem ja to tako vidim, ti ćeš mi reći da li je drugačije."
0:37:00,0:37:07,Šta radiš po tom pitanju svog osobnog razvoja recimo da bi firma nastavila se razvijati dalje?
0:37:08,0:37:34,"Da li se educiraš, informiraš oko umjetne inteligencije, da li radiš na sebi, na komunikacijskim vještinama, da li čitaš možda ovaj itede Pa čitam za njima, pratim tehnologiju, imam ne znam, screen, vrijeme na telefonu, šest sati dnevno, znači pratim sve, opresplaćen sam na sve, business insidere, Bloomberge, znači na sve sam živo ekonom i sve sam pretplaćen, čitam i pratim i zato to moram."
0:37:35,0:37:42,"Ali to ne bi rekao da radim na sebi, to je ono što se očekuje poslovno od onoga što radim na ovoj poziciji."
0:37:42,0:37:53,"Znači moram biti, ako se bavim vođenjem tehnološke firme, moram pratiti što se događa u tehnologiji i u financijama i zato je zato Bloomberg i tako da pratimo financije i to je posao."
0:37:54,0:38:07,"Pa informiranje, onda zaključivanje, primjenjivanje, onda gledam, ok, što to radi, što rade velike kompanije, big tech, što se radi u Europi, pratim regulativu, ove akte, ove direktive EU, to su sve stvari koje mislim da su aktualno utječu na nas."
0:38:07,0:38:10,"Pa naravno politička situacija, sigurnosna."
0:38:10,0:38:22,"Mi imamo inače u firmi nešto što bi izdvojio, radimo to je jedan country digest, za nekih petnaest tržišta mi radimo unutar firme s internim resursima analizu svakog tržišta tjedno, politički, gospodarski i fintech vijesti."
0:38:23,0:38:26,Znači mi gledamo tih petnaest tržišta Tih 15 država radi poslovno kao domaća tržišta.
0:38:26,0:38:29,To su neke stvari koje mi pratimo i gledamo.
0:38:31,0:38:36,Na sebi da konkretno radim je samo da budem fit.
0:38:37,0:38:40,"Vježbam, idem na sljeve i to je to."
0:38:41,0:38:45,To mi je nešto što mi je apsolutno.
0:38:46,0:38:47,"Ne, to je nešto što se mora."
0:38:50,0:38:52,Treba biti fit da bi se moglo biti mentalno fit.
0:38:52,0:38:53,To kažem.
0:39:00,0:39:02,Kako se danas nosiš sa pritiskom?
0:39:02,0:39:04,Ne razmišljam o pritisku.
0:39:04,0:39:05,Ne razmišljam o pritisku.
0:39:05,0:39:06,Ne razmišljam.
0:39:06,0:39:08,"Dogodi se pritisak, ali brzo, ok."
0:39:09,0:39:24,"Onda možda je dobro kad se to godi usred zbilja dana koji je intenzivan i ok malo bude intenzivno, malo bude emocija, ali ono, mentalno razmišljam o nečem drugom, mentalno se maknem."
0:39:24,0:39:33,"Imam dobre prijatelje, odem nekada, odem nekada na piće s prijateljima, odem sa ženom i klijentima na put, negdje to je to, evo sad ću ići za vikend, to je Italija."
0:39:33,0:39:39,"Znači ono, primijetim kad je dosta malo, onda napravim pauzu, neka pola sata, neka dva dana i to."
0:39:40,0:39:42,"Koliko se to, koliko je firma stara sad?"
0:39:43,0:39:43,deset godina.
0:39:43,0:39:44,deset godina.
0:39:46,0:39:48,jel bi rekao za sebe da si introspektivan?
0:39:49,0:39:51,Ne znam što bi to bilo.
0:39:51,0:39:57,To znači da onako sam sebe sesiraš i ne bi bilo dobro barat na hrvatskim jezikom?
0:39:58,0:39:59,"Ne, ne."
0:39:59,0:40:12,"Pa znam kad nešto vidim ja kad nešto vidim koje stvari treba popravljati i to je to nestrpljivost, neka znam biti preintenzivan pogotovo u komunikaciji i to neke stvari treba voditi računa pogotovo na nekim mjestima da se to izregulira."
0:40:13,0:40:17,"Ali ne, jednostavno ne mislim, ne opterećujem se sa sobom, ne razmišljam puno o sebi."
0:40:20,0:40:23,Pa nije dobro da mislite ako mislite puno o sebi onda je problem to.
0:40:23,0:40:38,"Onda neko šta vam je rekao to, pa zašto mi je rekao to, pa onda vas neko povrijedi, pa onda šta sam ja nekom rekao, pa možda to tako, onda me on nije pogledao, ne, ne, nije dobro to da, nije dobro, po meni nije dobro previše razmišljati o sebi."
0:40:39,0:40:42,Kako možeš napredovati ako ne odvrtiš neke scene?
0:40:42,0:40:44,"Ne vrtiš scene, to je vrtište."
0:40:44,0:41:04,"Ja vidim da recimo imaš danas sastanak s nekim, radiš nekakvu prodaju, i sad završi taj sastanak, ti si navečer kući, laži u devet sati, navečer televizor s djecom, nešto u ono i malo, ti zapravo ne gledaš televizor nego razmišljaš o tome što se desilo danas i pitaš se šta bi mogao napraviti sljedeći put bolje."
0:41:04,0:41:05,Možda nisam trebao reći.
0:41:06,0:41:07,"To je bilo prije, prošlo je to."
0:41:08,0:41:08,To je bilo prije.
0:41:09,0:41:29,"deset godina ovo traje, inače sam ja evo dvadeset pet godina znači sad je autopilot negdje a dvadeset pet godina jednostavno puno manje stvari opterećuje nego prije pet godina da bilo je šta ne ok sve radimo u najboljoj namjeri najboljoj vjeri a sad mislim bilo što je bilo što sad ja radim naravno kad su greške, učim iz grešaka, znam kad je greška, pa svatko griješi, pa prvi ja griješim."
0:41:29,0:41:35,"Naravno da gledam što treba napraviti bolje, što smo možda poslovno, što je bio krivi korak."
0:41:35,0:41:47,"Imali smo sad jedan, imali smo jednu situaciju u Rumunjskoj sa nekim partnerima, oni su promijenili upravu, ta nova uprava nije dobro reagirala na našu poslovnu suradnju, pa smo mi bili dosta tvrdi."
0:41:48,0:41:55,"Sad ne znamo gdje smo sada sa tom situacijom, da li ćemo nastaviti surađivati, na koji način, da li smo u sukobu s njima, poslovno naravno."
0:41:55,0:42:03,"Pa razmišljamo o tome, možda smo mi bili malo prebrzo pleti, razmišljamo o tome, ali jednostavno, sve manje i manje se opterećem."
0:42:03,0:42:05,"Joji, šta sam sad napravio?"
0:42:05,0:42:07,"Joji, ne mogu promijeniti."
0:42:07,0:42:11,"Biće šta, napravili smo pogrešku, bit će šta će biti, ali poduzet ćemo sve."
0:42:11,0:42:12,Možemo napraviti nešto bolje sljedeće.
0:42:12,0:42:15,"Da, apsolutno, ali da sad previše opterećemo."
0:42:16,0:42:17,"Da, razmišljamo o tome, radimo."
0:42:18,0:42:21,Ono što radimo uvijek je da imamo tu jednu disciplinu poslovnu.
0:42:22,0:42:24,Svaki sastanak mora ići zapisnik.
0:42:24,0:42:29,"Prije svakog sastanka ide priprema, poslije sastanka sa vanjskim ide zapisnik."
0:42:29,0:42:31,Danas imamo sastanak 3 sata.
0:42:32,0:42:35,"Napišemo bilješke, vodimo računa."
0:42:35,0:42:36,On after action review.
0:42:37,0:42:55,"što se dogodilo nakon nekog posjeta, nakon nekih delegacija, jako to vodimo računa, pokušamo, to je nešto što mislim da je apsolutno moj posao, na tom inzistiramo, to je neki način disciplina pri vođenju sastanaka općenito kod naših top menadžera u vođenju posla."
0:42:56,0:43:07,"Ono što isto potičemo i to moramo bolje poticati je ta nekakva horizontalna komunikacija, ne da svatko zatvori u svoje financije, u svoje proizvode, u svoje, ne znam, kompletno svoje, potičemo tu horizontalnu komunikaciju."
0:43:07,0:43:16,"Imamo dosta odbora koji su onako interdisciplinarni i to je nešto što recimo mislite dobro, inzistiram ako na protoku znanja."
0:43:17,0:43:33,"Meni je interes da svi, a ne da puno ljudi zna na vrhu što rade drugi, da to znaju jako bitno, da dobijemo kontekst, da ima što više osoba koje mogu donijeti barem većinu odluka samostalno."
0:43:34,0:43:40,"Pa prošlo je vrijeme kad sam ja prije pet godina svaku odluku sam donosio, ali svako, ali baš svako, svako."
0:43:41,0:43:49,"Dobro, sad sam ga malo tehnološki ne, to je kolega radio, tako da, ali ono kako ćemo odgovoriti ne znam kompleksnom klijentu, postoje službe, postoje procedure,."
0:43:49,0:43:55,"E sad ovako, to je isto, mi rastemo sa tržištima, ali mora rasti organizacija."
0:43:56,0:43:58,I te krivulje moraju biti u paraleli.
0:43:59,0:44:05,"Ne može tržište rasti brže od organizacije, doći do nestabilnosti, a to nije dobro."
0:44:06,0:44:08,Onda riskiramo sve dobro što smo napravili u devedeset godina.
0:44:09,0:44:14,"Znači, nama je najveći, znači mi kažemo rast i stabilnost."
0:44:15,0:44:49,"Znači, ja bih rekao da mi više od pola resursa, tehnoloških, ljudskih, infrastrukturnih, kako god hoćete, ulažemo u stabilnost, u interne sustave, interne sozor, mi koristimo programske rješenja od dvije, tri najveće svjetske kompanije da ih ne reklamiram, ne znam za vođenje glavnih naših poslovnih partnera, za korisničku podršku, za knjižanje, za financijsko izvještavanje odnosno reporte, razvijamo naše sustave, baš da ostajemo stabilni, jako odmračeno stabilnosti, imamo zapisane procese, procedure, to nam je bitno."
0:44:49,0:45:45,"Pod cijenu, evo danas smo neke stvari maknuli, da smo vidjeli da ne možemo mi to upravljati s time, jer mi kada napravimo nešto novo, pa to nije samo prodaja, to su onda, te cijeli odjel rizika mora pratiti te transakcije, rizici kao što ima svaka financijska institucija i odnosno bilo tko u financijskom sustavu, rizici prevara, kibernetički rizici, rizici za mene pranja novca, što je jako bitno svim europskim regulatorima i to je stvarni problem, korisnička podrška, financije, šeme knjižnja, pa mi poslujemo na tržištima sa sedam osam valuta, euro, češka kruna, poljski zlot, rumunjski lei, bugarski lev, švicarski franak, uskoro bosanska marka, e sad evo kako to sve, evo samo s te valute već imamo ono s početka priče, kako upravljati tim rizicima tečaja, tečajnih razlika."
0:45:46,0:45:54,"Mi imamo sredstva u tim svim bankama, rizici kamatnih stopa, rizici naplate, imamo kreditni rizik, tako da interesantno je to."
0:45:54,0:46:08,"Sad kad sam te pitao malo prije da li si introspektivan, da li ono zastaneš, da li sagledaj svoj život, kad bi te pitao možda ovako jedno direktno pitanje, jesi li sretan?"
0:46:10,0:46:52,"Da, sretan je ono, sretan je onaj Interesantno, to je kao nogomet, idemo igra, igra, igra traje."
0:46:52,0:46:53,To te znači motivira.
0:46:54,0:46:56,Pa što ljudi se bave sportom?
0:46:56,0:47:09,"Evo doći ti Luka Modrić, ma ga pita isto ta pitanja i o novcu i o utakmici, čovjek ima četrdeset jedan godinu pa nikad nitko nije igrao nogomet na toj razini u tim godinama pa što ga što njega?"
0:47:09,0:47:28,"evo on mi je odličan primjer, ona mi je najbliži što je to što njega vuče svaki dan naprijed da se sutra probudi u sedam ujutro šest ujutro trenira na kiši popodne ponovo onda će subotu igrati po kiši devedeset minuta pa što neki ljudi što mu to treba Jesi ti onaj tip koji je na plaži ne može uživati?"
0:47:29,0:47:33,"Jel možeš, jel možeš leći na plažu i bit cijeli dan na plaži?"
0:47:34,0:47:45,"Ne, cijeli dan, pa to je dosta vruće, ne prazno vruće, ali mogu otići ono par sati i mogu čak i zaspati, mora biti čašta divina i zaspati, mora biti malo, ne mogu baš zaspati bez ničega."
0:47:45,0:47:51,"A bez ničega, onda to je to, stišan telefon i onda mogu i zaspati, ali ne mogu biti cijeli, da nitko ne može biti cijeli dan na plaži."
0:47:51,0:47:54,Ja sam na plaži sigurno da nitko ne može biti cijeli dan na plaži.
0:47:54,0:47:55,Mislim da ima onih koji mogu.
0:47:55,0:48:05,"A prije dvadeset tri godine, ono dok smo mi bili klinci, ok kad je nije baš bilo tako vruće ali kad je je bude toplo ne, malo mogu, zašto ne, mogu, mogu, ako ne."
0:48:06,0:48:07,"Znači natjecanje, e?"
0:48:07,0:48:31,"Pa to je interesantno, natjecanje, meni nije samo natjecanje, igra, igra, igrate sa svojim ljudima, dodate si lopte, ima i nešto publike, ajme ima i konkurent, protivnik, protivnik, ajde prejaka riječ, sad pričamo, a smo već kod nogometnog žargonu i onaj protivnik s kojim igrate, hoćete ga zaobići, hoćete napraviti dva, tri, dva, tri dobra poteza i zabiti mu gol, to je ono interesantno."
0:48:31,0:48:42,"Jesi li ozbiljan i opasan suparnik, ono kad bi pričali dalje u tom žargonu, a dobro natjecateljski motiv koliko je."
0:48:42,0:48:44,"A je, ne dođe do javnosti."
0:48:44,0:48:46,"A što tiče ta tvoja konkurencija, to da se ne daš?"
0:48:46,0:49:08,"Pa dobro, naše konkurencije su obično i velike kompanije i multinacionalke, tako da ne postoji tamo neki čovjek koji isto crta itede Ali i ono, pokušavamo, interesantno je, ono što nam je interesantno, pogotovo u zadnje dva tri godine, imamo konkurent na europskoj razini, imamo ih u Austriji, u Njemačkoj, u Grčkoj, u Rumunjskoj i oni znaju za nas jako dobro, znamo i za njih, ne samo u Hrvatskoj."
0:49:08,0:49:10,Jer bi volio biti najuspješnija hrvatska firma?
0:49:11,0:49:15,Ma ne razmišljamo o tome i nekako ne.
0:49:15,0:49:16,Nekako ne.
0:49:16,0:49:52,"Pa ne znam, onda bi, ne znam, neke druge teme bi dominirale kad bi pitali, ne, onda ne znam, imam još jedan da bi pedeset posto tema bila nekakve koje me zapravo ne zanimaju kako ste vi vidjeli politika korupcija pa ne znam ne znam ima li ne znam zašto bi bili prvi na udaru ne ima nekih bude još dosta koji su u boljem znači volim se natjecat ali ne treba i tako treba mira biti i to je to sad ću ja kad završimo ne znam još ne znam di ću ići na menu negdje stati vremena pa ću doma i to je to ne ovako nema, to se može propustio reći, a mislim da je to bitno."
0:49:53,0:49:54,Treba imati i mira.
0:49:55,0:49:59,"E, znači kako sve vrijeme ide, treba imati mira."
0:49:59,0:50:01,Pitos i me sam sretan.
0:50:01,0:50:03,Nisam sretan kad nemam mira.
0:50:04,0:50:06,"Hoću, znači to je zgodno."
0:50:06,0:50:16,"Imam neke, bio sam neki dan, isto malo vikend, malo hodanje, ododem tamo neki restoran na Plešivici, malo to i to me veseli takve neke stvari, to je to."
0:50:17,0:50:22,"A to je mir, a onda ovo tu biti najuspješniji, najveći, naj, naj, ne, ne, ne, ne, ne, ne, ne, ne sviđa mi se to."
0:50:23,0:50:24,Ne želimo uopće o tom razmišljati.
0:50:24,0:50:39,"Zanima me ova tema konkurencija, sad nešto puštamo novo, idući tjedan, kako će sad, imamo neku mini kampanju, zanima me kako će to izgledati, to su neke stvari koje me zbilja čine, ono, interesiraju me."
0:50:39,0:50:45,"A čim je nešto zanimljivo onda automatski, ja bi rekao da nas ispunjava i zadovoljstvom."
0:50:46,0:50:47,Koliko si često na Sljemu?
0:50:49,0:50:50,Dva puta tjedno.
0:50:50,0:50:53,"I puno ljudi ide to, to je dobro, tu smo u Zagrebu, puno ljudi je na Sljeme."
0:50:53,0:51:04,"Pa ne volim baš trčati, prije sam išao u Maksimir, a ono, trčanje kratko traje, ne mogu ga trčati sad, nisam maraton.ac, mogu završiti pola sata maksimalno, na slijevoj se mogu popeti."
0:51:05,0:51:06,I onda to traje interesantno i to je lijepo.
0:51:07,0:51:09,"Šuma, priroda, čisti zrak, dobro je to."
0:51:09,0:51:10,Idiš sam ili ideš?
0:51:11,0:51:11,"Sam, uvijek sam."
0:51:12,0:51:20,"Ne, mora biti se onda lijepo kao što si rekao pričam, očigledno puno, onda moram nekad i šutiti, pa na slijevoj šutim i to je to."
0:51:20,0:51:22,Sam sam sa sobom i šutim sam sa sobom.
0:51:24,0:51:27,"Što se događa kad šeteš po slijevoj, šta se vrti po glavi?"
0:51:27,0:51:40,"Aktualnost, aktualnosti dvije tisuće petnaest godine joj dobro napraviti aplikaciju slanje novca kako ćemo je nazvati to je bilo dvije tisuće petnaest pa je bio rkeš da su neke više malo inkrementalne stvari što možemo bolje napraviti."
0:51:40,0:51:43,Zašto u Grčkoj nikako da ulovimo stopu rasta?
0:51:43,0:51:47,"Što nam taj Petros, naš partner tamo, da li radi dobro, da li ne radi dobro?"
0:51:47,0:51:52,Moramo kako ćemo napraviti modalitet u aplikaciji za isporuku kartica.
0:51:53,0:51:57,"Evo to su neke misli koje su bile sad aktualne, zadnji prije par dana."
0:51:57,0:52:02,"Da, znači sljemati odmor, ali dok odmoraš razmišljaš o poslu."
0:52:03,0:52:07,"Ne nužno, ako dođe, pustim se tu, pustim se i to."
0:52:07,0:52:11,"Kad skroz makneš misli od posla, kad si sa društvom, kad si sa prijateljima, kad si sa obitelji."
0:52:12,0:52:21,"Pa da, evo ne znam, idemo, ma samo isto odem sa obitelji i onda šta se dogodio, idemo negdje sjesti i onda nakon pet minuta svatko uzme svoj telefon."
0:52:22,0:52:26,"A onda kažemo, ok, sad smo zašto nema telefona, tko ovdje, stišaj okreni."
0:52:27,0:52:34,"Ja dogovorim isto da nas pet, onda svi na telefonu pa onda super ono, ovo na TikToku, ne znam na čemu i to je to."
0:52:35,0:52:48,"Ali možemo to napraviti i tu nam maknemo telefona ili naravno kad sam s prijateljima, kad je neka, evo ne znam, kad je neko druženje i to, obično petkom se nađemo tamo kod nas na faksu pa malo sjedimo i to je to."
0:52:48,0:52:50,"I to je to, zabavno je."
0:52:50,0:52:58,"Naravno, evo sad ću ići za vikende, evo malo i imamo tu suradnju sa Veronom, pa i malo u spoj, ugodno s koristim, treba malo, mora biti tog mira."
0:52:58,0:53:06,"Tako da ovo prvo ne, znači mora biti, mislim da mir je ono isto što ide u svetu nadmetanje, ali neka treba i odmor."
0:53:06,0:53:08,Pa igrači isto treba odmoriti.
0:53:08,0:53:11,"Ima prituhvice karantene, ali nakon prituhvice odmara."
0:53:11,0:53:15,"Treba imati jednu tu ravnotežu između svega toga, ja mislim."
0:53:18,0:53:22,"Ne znam, meni se čini da si glava stvorena za poduzetništvo."
0:53:23,0:53:26,"Pa dobro, tu sam, unutra sam, unutra sam."
0:53:27,0:53:35,"Ima određenih i tih stvari oko slobode i ima i toga, sloboda je isto nešto."
0:53:35,0:54:06,"Mislim iako nemojmo dati preveliki značaj slobodi, pa mojoj kolegici i kolege u firmi pokušavamo dati jednu tu mentalnu slobodu da svatko riješi na neki način, ja vjerujem u slobodu rješavanja stvari, ne toliko u fizičku slobodu, mislim sad ja ne moram biti u uredu, nego radimo slobodu, neko delegiranje, slobodu da osmislim kako ću nešto napraviti, slobodu delegiranja prema drugima, tako da istuo u poduzetništvu kada ste predugu korporaciju onda sve je od puno toga određeno jer mora biti određeno."
0:54:07,0:54:10,Zašto su veliki sustavi birokratizirani?
0:54:10,0:54:12,"Jer moraju biti, jer moraju biti."
0:54:12,0:54:21,"Pogledajte velike države, sve velike, evo kažu Kina nije slobodna, pa nije da nije slobodna nego jednostavno tako velika država mora biti birokratizirana."
0:54:21,0:54:26,"Sad ne ulazimo u politiku, u društvene sustave ali jednostavno veliki sustavi moraju biti."
0:54:26,0:54:50,"I sad tu isto nekakva, razumijemo to koliko rastemo da isto moramo naći neku ravnotežu između birokratiziranosti, birokratiziranje arkeša, proceduralizacije, uvođenje jasnih procesa, kontroli, kontrole itede i ostavljanja tog jednog duha poduzetničkog, kreativnog koji smo imali u početku i koji švegajemo."
0:54:50,0:54:53,To su isto neke stvari koje su izazovne i ta priča uvijek traje.
0:54:54,0:54:58,Koliko imate primjera kompanija koje su bile uspješne pa su jednostavno nestale.
