Start (HH:MM:SS),End (HH:MM:SS),Segment
0:35:39,0:35:42,"Međutim, ako ih odbijamo, ako ih potiskujemo, onda rade probleme."
0:35:43,0:35:48,"Znači onda možeš ostati satima ili danima u nekom raspoloženju, biti bijesan na cijeli svijet."
0:35:48,0:35:55,Netko ti nešto ti istrigiralo ljutnju i bijes i sad si bijesan na ono ako god ti dođe blizu.
0:35:56,0:36:04,"I nisi se s tim bijesom nikad suočio, nisi uopće vidio kakvu poruku taj bijes možda za tebe imao u tvojom životu, pogotovo u ovom trenutku, jer je eskalirao."
0:36:05,0:36:12,"To ignoriraš i onda ti se dogodi da ti neko uđe tamo na parkingu u mjesto koje si ti htio parkirati, pa ga opališ pištoljem."
0:36:13,0:36:14,"Nažalost, to je život."
0:36:15,0:36:27,"Pa zar nije onda lakše i bolje doći i reći: ah, ok, emocije je ok, to je samo jedan aspekt života s kojim se može živjeti jako, jako ugodno."
0:36:28,0:36:29,Čak i kad su neugodne.
0:36:29,0:36:31,Jer i neugodna emocija je samo emocija.
0:36:31,0:36:33,"Emotion, energy in motion."
0:36:34,0:36:36,"Ne znam, evo, ja ti mogu iz svog iskustva reći."
0:36:36,0:36:42,"reći, puno je bolje i lakše s ovim pristupom."
0:36:43,0:36:48,Jesam li ti do kraja odgovorila na temu fokusiranja koja je ideja iza toga i kako se općenito?
0:36:49,0:36:51,"Dobro, malo i ja odem pa onda."
0:36:51,0:36:54,Ako vas nešto zanima naravno pišite pitanja dolje.
0:36:58,0:37:05,"Nekoliko mi se tema, potpitanja ili ideja pojavilo dok si pričala ovo."
0:37:05,0:37:27,"Prvo, ovako ja kao like sam sam sam sebi, to je moja neka izmišljotina da depressed zapravo depresivan je netko tko je nešto depress, znači nešto je zatomio, nije express, nije izrazio neku emociju, to ja tako gledam na to, možda nema smisla, za mene ima."
0:37:28,0:37:52,"Isto kad si spominjala emocije otvorila mi se pitanje emotivne inteligencije, a isto s tim paralelno mi se otvorilo i pitanje toga na koji način se odgajaju muškarci i kako zapravo od malena, možda se to mijenja nekako pa me puno pitanja želim."
0:37:53,0:37:54,Morat ćeš se odlučiti za jedno pitanje.
0:37:55,0:37:56,Ali moram se odlučiti za jedno da.
0:38:00,0:38:05,"Doćemo kasnije do tog dijela muškarci, žene, muško-ženski odnosi itd."
0:38:06,0:38:15,"Taj ću dio zadržati u glavi, ali daj molim te, idemo se ostaviti sad nastaviti preko ovih emocija, idemo nastaviti prema."
0:38:16,0:38:17,Što želiš samo pitati?
0:38:17,0:38:17,Deep work.
0:38:19,0:38:42,"Idemo pokušati praktično ljudima reći šta po tebi sve spada u deep work ili kako se možemo, kako možemo dobiti bolju samospoznaju, bolje osjetiti svoje emocije, što ti kažeš biti protočniji da ih prepoznamo, da ih prihvatimo, da ih pustimo da odu i da nam nešto poruči itede Praktično deep work."
0:38:43,0:38:44,"Dajmo neke alate, nešto."
0:38:45,0:38:54,"Oke, dakle, ho, znači, morat ću malo suziti tu temu jer mislim da bi ono stvarno, to je ono jedan podcast cijeli."
0:38:56,0:39:02,"Jako, jako puno toga danas postoji, recimo mi živimo u vremenu koje je po tom pitanju vrlo bogato i raznoliko."
0:39:03,0:39:07,es jedne strane u smislu i metoda i alata koji su ljudima dostupni i to je super.
0:39:10,0:39:37,"Ono što isto treba spomenuti za različite osobe, deep work može biti isto tako različit odnosno dubok rad, može biti vrlo različito u smislu ne mora to sad biti neki setting, nešto, ljudi mogu imati duboke uvide o sebi ili nekakva doslovno ono iscjeljujuća iskustva i u nekakvim vrlo uobičajenim normalnim situacijama u životu."
0:39:38,0:39:42,I mislim da slušao sam neke isto tvoje podcaste i neki su baš ljudi spomenuli isto lijepe primjere.
0:39:43,0:40:08,"Mislim to može biti onako jako, jako duboka zahvalnost kad si negdje u nekom prekrasnom nekom prirodnom, u prirodi, u okruženju koje, gdje osjećaš da je ono apsolutno sve ok i to te može toliko napuniti određenim pozitivnim, dubokim emocijama vezano za tvoj smisao tu sada, ovdje u ovom životu i smisao svega itd."
0:40:09,0:40:20,"Ponekada deep work može biti i ono, coaching, razgovor sa psihologom, sa psihoterapeutom, zato što je osoba ustvari dovoljno otvorena i osjeća se dovoljno sigurna."
0:40:21,0:40:30,"Znači to se može jednostavno dogoditi u nekom settingu i kontekstu koji nije posebno, jel'smišljen da bi bio dubok zaram."
0:40:31,0:40:51,"Opet s druge strane, ovo o čemu sad pričam, znači i neke meditacije, ima ljudi koji svaki dan meditiraju, recimo duže, kraće, nebitno i neke od tih meditacija mogu biti izuzetno dubok rad, duboki uvidi, otpuštanje nekakvih emocija ili doslovno iscjeljivanje nekakvih traumatičnih događaja koji su prošli kroz život."
0:40:52,0:41:01,I znači to može također biti za neke ljude sasvim dovoljno ili dovoljno za neku fazu u životu.
0:41:02,0:41:30,"Dakle, ali postoje i takvi scetinzi odnosno gdje ljudi s namjerom znaju ono idem tamo jer znam da ću tamo biti otvoren jer ću biti podržan jer ću se osjećati dovoljno ugodno itede i onda odu na nekakve radionice ili retrite koji imaju baš takvu namjeru i ljudi koji ih drže i organiziraju dobro drže prostor ovo što smo ranije rekli."
0:41:32,0:41:46,Tako da recimo osobno ti znaš da se ja bavim i holotropskim disanjem odnosno facilitacijom tih procesa gdje ustvari kroz disanje ulazimo u to promijenjeno odnosno prošireno stanje svijesti.
0:41:47,0:42:18,"I u takvom proširenom stanju svijesti ako doista vjerujemo, a ja stvarno duboko vjerujem jer sam evo deset godina u tom području i vjerujem da postoji naša unutrašnja mudrost koja nas može voditi ka tome da kad dođe vrijeme za nešto otpustiti ili pogledati ili uvidjeti i kad dođemo u takav prostor gdje se osjećamo sigurni da to učinimo onda se te stvari i dogode."
0:42:18,0:42:29,"I to je ta neka magija jel to je taj dio koji nije linearan, koji ne možeš ono samo pretpostaviti, ne možeš planirati, ne možeš to ne možeš raditi iz glave."
0:42:30,0:42:55,"Zato je to deep work, zato što se spajamo sa, i sad tu postoje različiti koncepti i svaki od njih je ok, kome god paše njegov je u redu, spojiš se sa svojim dubljim ja, pravim sebstvom, sa Bogom u sebi, sa božanstvom koje je i vani i unutra, sa svojom nekom dubokom inspiracijom, sa svojom iscijeliteljskom moći, kako god to zvao."
0:42:56,0:43:05,"Poanta je da to su ti naši dublji aspekti, dublji slojevi, neka duša naša nešto, kako god to zvao netko jer ne želim nametati nikome paradigmu."
0:43:06,0:43:21,"I onda kada se čovjek doista poveže na taj način, onda neke ego priče, ego obrane, razni ti strahovi i razni obrambeni mehanizmi koje smo možda nosili jako dugo kao da se maknu sa strane."
0:43:22,0:44:04,"Zato što ono što je bitno izpliva i ono što je važna poruka ili što je važno osjetiti u tijelu ili recimo u takvim stanjima kada smo u proširenom stanju svjesnosti, dakle neki ljudi imaju procese koji su dosta fizički i sad tu postoji jedna cijela priča oko toga da na fizičkoj razini ako blokiramo energiju, ako napravimo određenu blokadu odnosno ako se ona dogodila uslijed nemilih događaja ili trauma iz prošlosti jel ona ostaje s nama i na određeni način kao što sam rekla nemate protočnosti ako blokada tu postoji i ako ju nosimo kroz život znači naša životna energija ne kola."
0:44:06,0:44:18,"I onda neki ljudi imaju vrlo fizičke procese i otpuštaju to, neki imaju jako emotivne, neki imaju procese gdje se doista dobivaju inspiraciju ili vodstvo ili se doista spajaju s nečim što je više od njih."
0:44:19,0:44:33,"Dakle ovisi o tome gdje smo u svom životu i ponekada ljudi kada su baš krenuli u veću transformaciju, imaju neku svoju vlastitu krizu, znaju da trebaju ići negdje gdje trebaju dobiti dobre odgovore za sebe."
0:44:34,0:44:55,"Ponekada ljudi odu jer imaju određene dileme, ono što sa sobom, imaju izazove bilo u poslu, bilo u partnerstvu, bilo sa djecom, pa onda dođu i imaju proces koji kao nema veze sa tim konkretno zbog čega su došli, ali im se sve poslože zato što dobiju uvide koje imaju na kraju veze sa time."
0:44:57,0:44:58,Jesam li dovoljno jasna?
0:44:59,0:45:00,Više neko pod pitanje?
0:45:00,0:45:01,Jesam li jasna?
0:45:01,0:45:03,Jel ti to iščitavaš iz mojih očiju da nisi dovoljno jasan?
0:45:04,0:45:04,Samo pitam.
0:45:04,0:45:05,To je moja.
0:45:07,0:45:47,"Mislim da ljudi znaju, sutra mi se rađa dijete tako da je moja glava na sto stvari, na sto strana, ali mislim da sam devedeset devetdevet posto tu s tobom siguran sam da je to tako zapravo želim s tobom dalje malo prodiskutirati holotropsko disanje jel možeš ljudima objasniti kad si rekla da postoje neke blokade ili tako neke stvari da je to deep work itede ja sam se htio našli dok si to pričala da ja sigurno kad prvi put odem na holotropsko disanje to će biti ono kao da je neko branu ono najveće u Americi otvorilo, znaš, kad izbaci vode van čovjeka, pa to će biti svega."
0:45:48,0:45:56,"Druga misao koja mi se javila da kad budu slušali ovo kolege, moji spost će reći, ta ova priča, malo milak, kakve su to emocije."
0:45:56,0:45:57,Gdje je ovo našao?
0:45:57,0:45:58,"Ovaj, zemlja, zrak."
0:45:59,0:46:01,"Tijelo ovako, onako, pa šta ova priča?"
0:46:03,0:46:25,"I onda sam se zapravo pomislio toga kako zapravo ja cijelo vrijeme u svom životu tražim, pogotovo kao muškarac, ti imaš nekakve, nekakvo kondicioniranje, nekakav odgoj, kulturološki, pripadaš nekoj sredini, firma u kojoj ja radim je dosta onako maskirana recimo da bi se tako izrazio."
0:46:26,0:46:37,I onda uvijek sam pokušavao naći nekakav balans i ti sama znaš koliko je meni bio i strah i izazov da se odlažem na sve ovo pa da o ovim stvarima pričam itede Evo to sada.
0:46:37,0:46:38,"Da, evo sad me baš briga ono."
0:46:39,0:46:42,"Ljubite, pričajte, radite šta hoćete, baš me briga, sve ja se volim."
0:46:44,0:46:55,"I ajde daj da probamo detaljnije malo objasniti ljudima, ti ćeš imati sad nekakve radionice holotropskog disanja u Zagrebu ili tako u sljedećih par mjeseci."
0:46:56,0:46:58,"Ja s tim imam, to je isto važno u holotropskom disanju."
0:46:58,0:47:00,"Ti sa timom, timom facilitatora."
0:47:01,0:47:20,"Hajde, prvo, ja sam sam sam donio odluku u svom životu da, čini mi se da sam do sada u životu, ja sam radio, sam isto i Deep Work, ti znaš neke stvari koje sam ja radio, ali dosta sam pokušavao stvari riješiti ili napraviti promjenu u svom životu, recimo na kognitivnoj razini."
0:47:20,0:47:25,"I sad sam odlučio da je vrijeme da radim više na toj malo, kako ti kažem, deep work."
0:47:27,0:47:34,"Pa daj da ljudima objasnimo preciznije kako izgleda, recimo, jedna radionica holotropskog disanja."
0:47:35,0:47:35,Ok.
0:47:37,0:47:40,"Dakle, ukratko."
0:47:43,0:47:44,"Jako je zabavna, u stvari."
0:47:44,0:47:50,"Mislim, zabavna kad ovako usporediš sa nekim drugim, možda malo dosadnijim pristupima."
0:47:50,0:47:54,"Sad je ovo više zazancija, ali zašto to govorim?"
0:47:54,0:47:57,"Dakle, imamo odličan muzik set."
0:47:58,0:47:59,Diše se u paru.
0:47:59,0:48:00,Ok.
0:48:00,0:48:01,Sesija diše.
0:48:01,0:48:02,Kako bi se zvao music set?
0:48:03,0:48:04,"Da, glazbeni set."
0:48:04,0:48:13,Znači holotropsko disanje podrazumijeva dosta glasnu glazbu koja je u stvari u određenom smislu stimulativna.
0:48:13,0:48:18,"Ona nije, ona kako bih rekla, dakle bez riječi je, nema nikakvih slušalice ili."
0:48:19,0:48:35,"Imamo zvučnike, dakle imamo prostoriju gdje su položeni madraci i jedna osoba leži i druga je pored nje i to je takozvani sitter, netko tko u stvari pomaže toj osobi samo oko osnovnih stvari."
0:48:35,0:48:51,"Ako netko pošto se sesija traje tri sata, ako netko treba otići do vca ili treba vodu ili treba papirnate maramice jer evo tako baš je isplavala neka tuga i to je skroz ok, onda mu SITR malo pomaže oko toga."
0:48:51,0:49:14,"Ukoliko se dogodi da osoba treba neki malo jači sport jer holokrpsko disanje podrazumijeva facilitaciju, ukoliko netko tko diše traži, onda dakle, facilitatori na poziv disača dolaze i ukoliko je potrebno, spomenula sam te neke blokade energetske, dakle, tijelo može reagirati."
0:49:16,0:49:30,"Dakle, kada smo u nekom normalnom stanju svijesti, ne osjećamo neki bol ili bolove, ali kada odemo u to prošireno stanje svijesti, možemo osjećati nekakve bolove ili senzacije s kojima se može raditi."
0:49:30,0:49:32,Na koji način?
0:49:32,0:49:34,Na koji način dođemo u prošireno stanje svijesti?
0:49:34,0:49:44,"Dakle, prošireno stanje svijesti u stvari kreće uslijed tog takozvanog kružnog disanja, koje je malo brže i malo intenzivnije nego što je normalno disanje."
0:49:44,0:49:45,Možeš demonstrirati kratko.
0:49:53,0:49:55,"Kao krug, neprekinut krug."
0:49:55,0:49:56,I to je na početku tako.
0:49:57,0:50:03,Odnosno onoliko dugo dok već sam fokus daha ne pređe u nešto drugo.
0:50:04,0:50:11,"Znači, disanje nema neku posebnu uputu osim ove."
0:50:11,0:50:17,"Dakle, da je malo intenzivnije, snažnije i cirkularno na početku."
0:50:17,0:50:24,"I ponekada se događa da pošto sesija traje tri sata, da unutar tri sata ljudi imaju vrlo različita iskustva."
0:50:24,0:50:28,"Neki imaju vizije, neki nemaju, neki se vrate u djetinstvo, neki uopće ne."
0:50:29,0:50:45,"Ono što je dosta karakteristično s obzirom da su Stanislav Grof i njegova žena Kristina Grof, dakle Stanislav Grof je bio psihijatar i ustvari zainteresirao se za takav rad kroz neku svoju psihijatrijsku praksu."
0:50:45,0:50:53,I uglavnom poanta je da je on kako bi se reklo sa terena od disača došao do nekih svojih teorija.
0:50:53,0:51:13,"Znači nije krenulo iz glave, krenulo je iz onog, ok što to ljudi ustvari doživljavaju i proživljavaju, pa ajmo mi onda neku teoriju napraviti na temelju iskustava, a ne samo misliti kao neki mnogi autori koji su isto ok i zanimljivi, ali ono nećemo iz glave, ajmo stvarno iz prakse."
0:51:13,0:51:21,"I onda je vidio da puno, puno ljudi proživljava nekakva iskustva koja ako su dosta tako fizička i emotivna itd."
0:51:22,0:51:25,ponekada imaju veze sa recimo vlastitim rođenjem.
0:51:25,0:51:48,"I generalno i u psihologiji i u psihijatriji, pogotovo u transpersonalnoj psihologiji isto, postoji cijela jedna tema perinatalnih iskustava i iskustva samograđenja koja znaju biti i mogu biti vrlo intenzivna i mogu blokirati određene energije."
0:51:48,0:52:03,"Odnosno, ljudi kada u takvim sesijama se sretnu sa takvim iskustvom, nakon što odrade takozvano otpuštanje, mogu se posve drugačije osjećati u vlastitom životu."
0:52:04,0:52:12,"I onda je nekoliko tih glavnih matrica koje je grof, kao što kažem, dobio iz iskustva."
0:52:14,0:52:49,"koje su govorile o tome da i sama depresija ili recimo velika anksioznost ili bijes koji osoba nosi kroz cijeli život, znači to je nešto što nije situacijsko, nije toliko niti ono kako bih rekla nije logično nego je vrlo duboko, vrlo dominantno u nečem životu i nakon takvih sesija i takvog otpuštanja recimo ljudi prestanu, znači bili su pedeset godina depresivni i prestanu biti depresivni ili anksiozni ili bijesni na cijeli svijet."
0:52:49,0:53:02,"Mislim, to su fascinantne stvari, ali kažem, taj dio, to područje te transpersonalne psihologije je nešto što danas ustvari se jako dobro podudara sa kvantnom fizikom."
0:53:03,0:53:15,I spominjao si ako se sjećam baš i sa Mišakom koji ti je bio gost i Liptona i Dispenzu i postoji tu i Greg Breitman i puno njih.
0:53:15,0:53:23,"Znači, postoji jedno cijelo područje danas gdje se kvantna fizika, dakle znanost spaja sa duhovnošću i sa psihom."
0:53:24,0:53:32,"Znači, to postoje, to su ljudi koji razumiju oba područja jer su ona u stvari teško odvojiva."
0:53:33,0:53:38,"Ali da sada ne idemo možda pre daleko, to je opet jedna duboka, daleka, široka tema."
0:53:38,0:53:43,Kad govorimo o tome što se ljudi mogu doživjeti to je samo jedan aspekt takvih iskustava.
0:53:44,0:54:04,"Može biti nešto skroz vezano za naš život, za ono što smo doživjeli u djetinstvu, za ono što doživljavamo sada recimo ako se nalazimo u odnosu koji je kao ok, korektan po mnogim elementima, ali se u stvari osjećamo na neki način emocionalno zlostavljano ili ne možemo naći svoje granice osobne."
0:54:04,0:54:16,"Recimo u takvim procesima dubokog rada na sebi možemo to jako osvijestiti, možemo vrlo jasno vidjeti što trebamo dalje."
0:54:17,0:54:38,"Onda ljudi koji su na nekom dobrom mjestu a dišu godinama idu na sesije holotropskog disanja, nekada dođu samo zato što ono žele na dublji način doći do kontakta sa sobom ili probuditi vlastitu kreativnost ili jednostavno ono žele se još povezati malo sa drugim ljudima jer imaju osjećaj možda susamljenja u životu."
0:54:38,0:55:00,"Postoje različiti motivi, ali u svakom slučaju deep work nas negdje miče iz ega, iz uma, ne bih rekla ono iz uma koji je u našoj službi, nego iz uma koji smeta, iz ega koji smeta i stavlja nas u prostor nekakvih dubljih istina i suočavanja sa bitnim stvarima."
0:55:02,0:55:32,"Zajednička prijateljica Simona Rakuša mi je jednom prilikom rekla da kad smo pričali o izmijenjenim stanjima svijesti, mi je spomenula zapravo kroz metaforu jednu da svi putevi vode u Rim, što znači da ne postoji samo jedan put, ni ne postoji samo alat holotropskog disanja, postoje neki drugi alati."
0:55:34,0:55:55,"Mogu biti sad i pitat koja je razlika između Wim Hof tehnike i holotropskog, možda bi otišli duboko u holotropsko, što kažeš, to bi mogla biti samo to bi mogla biti tema ovaj podcasta, ali ajde da nabrojimo još neke od načina ili još od neke puteva u Rim."
0:55:55,0:56:01,Rim je recimo transformacija ili neka promjena u čovjeku.
0:56:03,0:56:08,Isto tako mislim da si spominjao već pa sad kad već pričamo pa mi dolaze isto neke ideje.
0:56:10,0:56:40,"Dakle ljudi ako govorimo o ovom dubokom radu u izmijenjenim stanjima svijesti, ono što je nekakav svjetski trend je isto tako korištenje određenih psihodelika koji daju odlične rezultate u isciljivanju trauma i postoji, mislim u Americi se sad vodi ne znam koja već studija gdje se ustvari određena supstanca koja se zove MDMA koristi za liječenje PTSP-a kod ratnih veterana."
0:56:40,0:56:49,I stvar je u tome dakle da i samih tehnika i alata postoji izuzetno puno.
0:56:50,0:57:20,"Naravno da oni nisu svugdje legalizirani i postoji razlozi zašto je to tako i to je ok jer sam set setting i sama namjera kada se ide u izmijenjeno stanje svijesti su jako, jako važni i oni čine razliku da li to iskustvo na kraju može biti nešto što je dobro za osobu ili nešto što može biti možda traumatizirajuće na nekoj drugoj razini ili retraumatizirajuće."
0:57:21,0:57:22,Tako da to je cijeli jedan spektar.
0:57:23,0:57:30,"es druge strane razne vrste dakle retrita, joga, meditacija, razni drugi oblici disanja."
0:57:30,0:57:34,Ja sam pričala o holotropskom i pitao si me konkretno jer je to nešto čime se ja bavim.
0:57:34,0:57:36,Isto tako ne mislim da bi svi trebali ići na holotropsko.
0:57:36,0:57:43,"Nekog će to prov privući, nekoga ne, iskroz i ok, ja mislim da svatko treba u stvari slušati sebe."
0:57:44,0:57:54,"Ono što sam samo zaboravila reći, a možda je važno, dakle holotropsko kao naziv je u stvari kada se prevede s grčkog jel, dakle kretanje prema cjelovitosti."
0:57:55,0:58:19,"Dakle, ideja je da kroz takav dubok rad integriramo određene dijelove sebe odnosno različita iskustva i u principu smo sve više cjeloviti odnosno povezani sa sobom i ne smeta nam više taj naš ego jer ego je u tom smislu on u službi nas."
0:58:20,0:58:37,"Tako da to je neka crtica koju sam možda zaboravila reći, ali isto tako, evo spomenuo si Vimhofa, mislim seminari razni koje, razni duhovni učitelji širom svijeta rade, mogu biti isto tako vrlo duboka iskustva."
0:58:38,0:58:53,"Ali, generalno ako gledamo po tome što ljudi pričaju, dakle ako imamo neko izmijenjeno stanje svijesti, jednostavno je lakše otići dublje nego u nekakvim drugim."
0:58:54,0:58:59,"Jeste li ikad čitala knjigu od Charlesa Hanela, zove se Master Key System?"
0:59:00,0:59:01,Čula sam i nisam čitala.
0:59:03,0:59:13,"Meni je jedna od dražih i mojih elementarnih štiva na te tematike, recimo osobnog razvoja."
0:59:15,0:59:32,"I u jednom dijelu knjige zapravo kaže da na engleski kaže pa sad ću reći da if you're religiously inclined to call it God, if you are scientifically inclined to call it universe, if you are, i sad idete dalje."
0:59:35,0:59:59,"Malkice bi se samo htio tu zadržati, da li ti misliš da uz holotropsko disanje, uz meditaciju, uz psihodelike, uz ne znam, post, nekakve, raznorazne druge alate, nešto što"
1:00:00,1:00:23,"često zanemarujemo u ovom potkristu, a pošto smo na ovim prostorima koji su visokokršćanski i katolički opotkovan i kulturološki, da li misliš da je i religija isto jedan od puteva do Rima?"
1:00:24,1:00:25,Apsolutno.
1:00:26,1:00:41,"Možda ne za sve, ali za nekoga tko se stvarno može duboko povezati ili osjetiti ne znam taj neki mir ili ljubav za vrijeme propovijedi nekog svećenika."
1:00:42,1:00:43,Zašto ne?
1:00:43,1:00:44,Mislim apsolutno.
1:00:45,1:00:56,"Ne bih voljela, ja pričam nekako o svom putu i nekoj svojoj paradigmi koju isto ne shvaćam preozbiljno u smislu, mislim mijenjala sam se ja, mijenjala sam isto neka uvjerenja i naši koncepti jesu samo koncepti."
1:00:56,1:01:07,"Mislim da je nekako veličina svih nas ako možemo shvatiti da imamo samo jedan koncept i da to je koncept i da ne mora nužno biti bolji od onog drugog nego je naš, dobar je nama, nama služi."
1:01:07,1:01:09,Ako nam neće služiti možemo ga zamijeniti.
1:01:10,1:01:22,"Šteta što puno ljudi ne da otužuje nego kako se kaže koja je riječ, fali mi prava riječ, zapravo proziva druge."
1:01:23,1:01:37,"Proziva ili smatra manje vrijednim, povlažava itede Hrvati i Katolici će pogledati u nekoga tko recimo ide na holotropsku disanje i reći kako se bavi, buđi, uđi u stvarima ili ide kod babe vange šta ja znam."
1:01:38,1:01:40,"Ali odakle sad generaliziraš, oprosti što te prekidam."
1:01:41,1:02:10,"Jer ima ljudi, ja mislim, koji barem koliko se sjećam, pitanje je kako doživljavaju dakle katolici Boga, da li je Bog i s njima ako oni odluče otići na neku sesiju i žele poraditi na kvaliteti svog života ili kako bolje voljeti vlastitog mužaža ili ženu i ono, aha ako me Bog vodi i ako ja osjećam da je to dobro za mene i ja odem tamo i ja se povežem s Bogom i dobijem nešto za sebe što je važno i zbog čega će moj brak biti bolji, meni to ne isključuje jedno drugo."
1:02:10,1:02:24,"I u konačnici kada u holotropskom ljude pozivamo da se povežu sa sobom, uvijek kažemo koji god izvor inspiracije imate ili što god da vas u životu vodi i da je vaše da vam odgovara, budite s tim."
1:02:24,1:02:28,Znači to je dobra stvar kod holotropskog zato što je jako inkluzivno.
1:02:29,1:02:31,Nije nikakva vrsta religije.
1:02:31,1:02:47,"Ono samo daje prostor da ljudi različitih profila ili paradigmi ili religijskih uvjerenja odrade sa sobom nešto što im može biti vrijedno za život, za to da bolje i lakše vole."
1:02:48,1:02:54,"Mislim, ako ćemo suštinski gledati, mislim svaka religija negdje zagovara ljubav."
1:02:55,1:03:00,a ovo je jako zgodan put do ljubavi ako mene pitaš.
1:03:01,1:03:08,Tako da u određenom smislu sad čisto sam ti htjela dati malo tu drugu perspektivu kako ja to vidim.
1:03:10,1:03:24,"Ali gdje god imamo rigidnost, gdje god mi imamo aha ja sam u pravu i moj svjetonazor je ispravan a tvoj nije, mislim da pulamo, znaš, ono kao ljudska bića koja ono imaju nešto dublje u sebi."
1:03:24,1:03:31,"Gdje god postoje prepreke, gdje god postoje, aha, drugi ne valja, ja sam u pravu ili moja slika je ispravna, gubimo."
1:03:32,1:03:41,Meni je ova naša realnost toliko nevjerojatna da apsolutno ne mogu tvrditi da sam ja u pravu ili da je neka druga osoba u krivu.
1:03:45,1:04:06,"I trudim se, trudim se stvarno prihvatiti svačije, mišljenje, svači stav, svjetonazor itede Zaista, toliko je nevjerojatna naša realnost da tko sam ja da ti kažem da si ti u krivu."
1:04:08,1:04:25,"Ono što sam ja zapravo zaključio u zadnjih nekoliko godina proučavajući sve to je da spomenula si sad Joe Dispenza, Bruce Liptona i neke slične autore ili osobnosti."
1:04:27,1:04:38,"Jody Spencer recimo kaže da on komunicira s ljudima sa jezikom današnjice, a to je znanost."
1:04:40,1:04:48,I znanost zapravo ima tu sposobnost da poveže najveći broj ljudi na planeti.
1:04:48,1:04:53,Jer ako komuniciramo kroz religije opet ćemo napraviti nekakvu podjelu.
1:04:54,1:05:09,"Imamo par velikih religija, kršćanstvo, pa puno podjela između, pa naravno islam, hinduizam i šta ja znam sada ne nabrajam dalje, znači opet postoje nekakve podjele."
1:05:10,1:05:14,Ako komuniciramo kroz neku drugu prizmu opet nailazimo na nekakve podjele.
1:05:14,1:05:23,"I on je shvatio zapravo da je znanost je nekakav jezik današnjice, da svi ne samo da žele znati što nego i kako."
1:05:27,1:05:48,"Ovaj moj dugački uvod me dovodi do pitanja o nečemu o čemu smo nas dvoje pričali privatno, a to je spomenula si malo prije kvantnu fiziku, a meni se spominjala nekoliko puta u zadnjih par naših druženja kvantnu medicinu."
1:05:49,1:05:51,Što je to kvantna medicina?
1:05:52,1:06:25,"Pa to je vrlo fascinantna metoda kojom u stvari najčešće ljudi koji već imaju nekakva oboljenja, dakle neke bolesti, nekakve tegobe, nekakva stanja u stvari koje mogu još zakomplicirati život dodatno i tako, gdje na tretmanima u stvari ustvari dobivaju mogućnost samoisciljenja."
1:06:26,1:06:53,"Odnosno, moje iskustvo sa kvantnom medicinom je takvo da dakle na razini vibracijske te tehnologije jel, odnosno frekvencija, ono što sam ja doživjela je ono doslovno slične iskustva kao i kad sam radila o promijenjenim stanjima svijesti."
1:06:53,1:07:04,"I ovo što ti pričam, znači, aha kada negdje dotaknemo sebe i probudi se ta naša iseljujuća mudrost, to nešto što čini razliku."
1:07:04,1:07:11,"I sad, da ja sad ne citiram sve te autore, koga zanima neka malo više čita i dispenzuje jer nemamo toliko vremena nažalost."
1:07:11,1:07:12,I nije to poanta.
1:07:12,1:07:19,"Poanta je samo da, dakle, A netko koji je otvoren za takvu paradigmu, ja bi mu toplo preporučila."
1:07:19,1:07:30,"Dakle, ono što se tamo može dogoditi ako se dogodilo neko oboljenje ili ako osoba stvarno duboko osjeća da bi probala i nešto drugačije."
1:07:31,1:07:34,"Mislim, to je vrsta energetske medicine."
1:07:34,1:07:38,"Mislim, slično je kao i akupuntura u nekoj paradigmi."
1:07:39,1:07:57,"Samo, evo, nekim čudom, akupuntura je priznata od strane medicine, mislim današnje znanosti i koristi se i preporučuje se za određena stanja, kao legitimna metoda intervencija, ka zdravlju."
1:07:58,1:08:06,"Tu kvantna medicina još uvijek je negdje u toj zoni, kao što si rekao, voodoo, da, voodoo, whatever, ne."
1:08:07,1:08:11,"Međutim, radi po tim istim principima."
1:08:11,1:08:40,"Ne bi sad možda išla detaljnije u znanost jer To je nešto što ako osoba želi isprobati ili ako je otvorena za cijelu ovu novu paradigmu, gdje svi znamo da su i um i tijelo i emocije jako povezani i da se bolesti događaju kao manifestacija na fizičkoj razini koja nije krenula na fizičkoj razini."
1:08:43,1:08:58,"Sad, postoji još puno tu teorija da li neke bolesti odnosno neka stanja jesu samo naša ovoživotna ili smo toliko povezani sa nekim našim precima što nije nužno samo čista genetika nego i nešto drugo što onda utječe i kreirana bolest."
1:08:58,1:09:09,"Ne bih išla u tom smjeru, to svako može istraživati za sebe, mislim da je to važno da svako nekako čita, rezonira s onim što može biti njegova istina."
1:09:09,1:09:12,Ali mislim da puno toga još ne znamo.
1:09:12,1:09:37,"I ovo sad što znamo i ta nova paradigma koja se stvara, to je isto dosta važno, nije univerzalno prihvaćena znanstvena paradigma, ali to ne možemo ni očekivati jer kroz povijest ovo što smo pričali, dispenza ili ton, oni, oni, da, rade na sveučilištima, imaju istraživanja koja su naravno financirana, oni su mainstream u određenom smislu, ali i nisu do kraja."
1:09:38,1:09:58,"Ali ako netko pročita recimo jako zanimljivu knjigu od Tomasa Kuna, Struktura znanstvenih revolucija, tu nam je već jasno kako u stvari znanost ne možemo uzimati zdravo za gotovo, zato što postoje znanstvene paradigme koje traju neko vrijeme i onda se dogode određene anomalije u tim znanstvenim paradigmama."
