Start (HH:MM:SS),End (HH:MM:SS),Segment
0:18:51,0:18:57,"Ne, umjesto N-a, testiramo to s pedeset posto ljudi, deset posto ljudi, dva posto ljudi."
0:18:58,0:19:02,I kažem da za našu bazu možete zaokružiti na sto milijuna.
0:19:02,0:19:05,"A onda ljudi kažu, dobro, trebamo dvadeset posto da bismo dobili statističku značajnost."
0:19:06,0:19:07,"Pa, to je dvadeset milijuna ljudi."
0:19:08,0:19:13,"Dakle, vi kažete da tvrtka koja nema dvije tisuće ljudi jednostavno ne može testirati?"
0:19:13,0:19:16,I dalje to vidim i ponovno i ponovno i ponovno.
0:19:17,0:19:20,I mislim da ono što to čini zapravo sprječava ljude da rade pametne testove.
0:19:20,0:19:24,"Jer ako želite napraviti test s bojom vrata, bojite vrata za dvostruko rješavanje problema, to je zapravo lažno."
0:19:24,0:19:27,Kliknete na to i pukne ili ste napravili neku gracioznu neuspjeh.
0:19:27,0:19:38,"Trebali biste moći to napraviti na sto ljudi ili deset ljudi., onda nećemo dobiti dovoljno prediktivne moći, ali ja sam u redu u slikanju vrata da dobijete sedamdeset posto sigurnosti."
0:19:38,0:19:42,"Da, dobro, dobijete dovoljno prediktivne moći ako je to dovoljno snažna promjena, znate što mislim?"
0:19:42,0:19:44,"Sto ljudi s velikom promjenom, vidjet ćete to."
0:19:44,0:19:53,"Da, točno, ili dovoljno da, recimo, ako samo slikamo vrata, onda ćemo napraviti pravi test, ali ova ideja da trebamo statistiku, ljudi moraju zaista razumjeti što testiraju i kada."
0:19:53,0:20:08,"Dakle, sigurno, ako pokušavamo promijeniti zaglavlje i neki tekst, da, to je nisko rizično za sve i vi ste u redu u odabiru stvari od jedan posto, ali ako pokušavate isprobati nešto novo ili izgraditi puno, kao što je slikanje vrata za sto ljudi."
0:20:09,0:20:12,Ali nemojte mi reći hoćemo li to učiniti za jedan posto jer onda pokazujete gotovo milijun ljudi.
0:20:13,0:20:15,"Da, postoci postaju mnogo veći, zar ne?"
0:20:16,0:20:19,"Ali mislim da ljudi samo pretpostavljaju da je jedan posto mali, a pedeset je veliko."
0:20:19,0:20:21,I postoje trenuci kad želite to učiniti.
0:20:21,0:20:26,"Kao da radite ruling, mi radimo jedan, pet, deset, pedeset jer je to više poslužitelja prometa."
0:20:26,0:20:27,"Pa, jer ste na putu prema stotinu, zar ne?"
0:20:28,0:20:28,"Da, točno."
0:20:28,0:20:31,"Za Honor Wade, ali to je ruling, a ne test."
0:20:31,0:20:38,"I opet, ako je to poput naslovnog teksta e-pošte, naravno, napravite postote jer to zaista nije važno, ali što testirate?"
0:20:38,0:20:39,Zašto?
0:20:39,0:20:40,Koja je prava metodologija?
0:20:41,0:20:44,"Kritički razmišljajte, razmišljajte o prvim načelima."
0:20:44,0:20:45,Nemojte samo slijediti priručnik.
0:20:45,0:20:51,"Ali jamčim vam da ću to pokazati interno, a onda ćemo se ću se vratiti i reći da trebamo testirati jedan posto i staviti ga u prava na račun."
0:20:52,0:20:52,Nema postotaka.
0:20:52,0:20:53,Nema postotaka.
0:20:54,0:20:54,Da.
0:20:55,0:20:56,Više radite kvalitativnih stvari?
0:20:56,0:20:59,"Recimo da provode test na stotinu ljudi, lažni test vrata."
0:20:59,0:21:02,Tada pokušavate dovesti te ljude na telefon ili je to dio vašeg procesa?
0:21:03,0:21:07,"Neki ljudi, kako smo rasti, nekako su dopustili da više pojedinačnih timova radi svoje."
0:21:07,0:21:11,Vjerojatno sam razgovarao s korisnicima manje nego što bi većina predložila.
0:21:11,0:21:11,Ne kažem to na dobar način.
0:21:12,0:21:14,Vjerojatno bih trebao više toga učiniti.
0:21:14,0:21:19,Mislim da sam prirodno obdaren u tome da se stavim u neku drugu osobu.
0:21:19,0:21:25,"I doslovno zatvaram oči i pokušavam razmišljati, recimo, ako sam, što radim, što radim, kako ću reagirati na ovo?"
0:21:25,0:21:26,"Što ću učiniti, recimo, ne ja?"
0:21:26,0:21:30,"Ne ja, nego kupac i Rick Rubinov način, zar ne?"
0:21:30,0:21:31,Samo zatvorite oči.
0:21:32,0:21:35,"Slavni producent koji ne svira nikakve instrumente, zapravo ne radi ništa."
0:21:35,0:21:37,Samo to osjeća i zna što da radi.
0:21:38,0:21:48,"Svaki veliki osnivač potrošača s kojim sam radio uvijek je imao vrlo emocionalnu empatiju, ali i vrlo analitički pristup."
0:21:48,0:21:49,Znaš što mislim?
0:21:49,0:21:53,Mogu se mehanički uključiti u razmišljanje mnogih različitih ljudi.
0:21:53,0:22:05,"A kad sam radio u potrošačkom sektoru, ponekad sam primijetio da ima toliko glasova da pojedinačne razgovore ponekad mogu biti zavaravajuće jer postoji mnogo varijacija u ponašanju i vrlo je malo vjerojatno da ste vi osobno svi."
0:22:05,0:22:08,Osobno ste svi tako blizu osobi kojoj prodajete.
0:22:09,0:22:10,Ponekad mislim da je ta veza moguća.
0:22:10,0:22:14,"Kažu da ako pokrenete tvrtku B2B, onda ste prisiljeni biti u sobi s njim cijelo vrijeme."
0:22:14,0:22:20,"Zapravo je to bilo prednost jer je malo lakše, ali bio sam na istom mjestu kao i vi kad sam bio u potrošačkoj industriji."
0:22:20,0:22:21,Mislim da je to i dalje dobro.
0:22:21,0:22:37,"Mislim da je to i također, ne znam jesam li vi svi radili ankete i slično, znate, govorili ste o tome da se proširite izvan čiste statističke značajnosti AB testova na binomijalnom eksperimentu, samo šaljete anketu onim stotinama ljudi koji su došli do slomljenih vrata i kažete, znate, vidjet ću dobivate li odgovore."
0:22:37,0:22:44,Mislim da su svi dobri i samo trebate znati zašto i ne radite to samo zato i stvarno ste razboriti i ne previše govorite da je to put.
0:22:44,0:22:46,"Osim naših prava na vilu, ne biste se s time svađali."
0:22:46,0:22:51,"Ali šale na stranu, mislim da moramo reći da su to stvari koje su ono što jesmo, ali smo vrlo samosvjesni toga."
0:22:51,0:22:57,To su artefakti vjerske vjere jer vjerujemo da su u središtu onoga što jesmo i to su stvari koje testiramo i tako razmišljamo o tome.
0:22:57,0:23:03,Kako razmišljate o monetizaciji tih besplatnih korisnika i kakav je bio put monetizacije?
0:23:04,0:23:12,"Znam da ste nedavno radili na vlastitoj oglasnoj mreži, ali ste li cijelo vrijeme prikazivali oglase ili su oglasi novi?"
0:23:12,0:23:17,"Imamo neke stvarno ružne transparente na početnom zaslonu koji me žele, stvarno imam fizičku reakciju svaki put kad ih vidim."
0:23:18,0:23:20,"Pa, samo se pretplatite, Chrisu, onda nestanu."
0:23:20,0:23:24,"Ali oglasi su dio korisničkog iskustva, besplatnog korisničkognički doživljaji."
0:23:25,0:23:33,Uklonila sam oglase iz svoje aplikacije za stranski projekt jer su bili tako loši i prešla sam na tvrdu plaćenu zidinu jer je to zapravo dio korisničkog iskustva.
0:23:33,0:23:41,"Da, pa se vraćajući na to, nejasnost podataka, tim je izveo skupinu za izdržavanje i pokazao da oglasi uopće nisu naštetili."
0:23:41,0:23:46,"Mislim da su ti podaci zapravo bili valjani, ali to je učinio dvadeset puta, ne znate."
0:23:46,0:23:59,Ali odlučili smo da je vrijedilo toga i pokušavamo pokrenuti ovaj novi posao i da ćemo s vremenom moći razviti oglasni proizvod u nešto što korisnici zapravo vole ili čak ne shvaćaju da je to oglas.
0:23:59,0:24:01,"Dakle, transparenti koje imamo, grozni su."
0:24:01,0:24:01,Mrzim ih.
0:24:02,0:24:11,"Izašao sam izazov timu, recimo, možemo li u roku od godinu dana pronaći ružne transparente, ali stvarno se truditi svaki dan, recimo, pokazati da vam je stalo do kupca, pokazati da želite da nestanu."
0:24:11,0:24:16,"Napravili smo neke stvarno cool stvari, kao što je kad sletite u zračnoj luci, oglas poput: Ej, Davide, dobrodošao u SFO, trebaš li Uber?"
0:24:17,0:24:18,Jednim dodirom.
0:24:18,0:24:20,"Jeste li to dogovorili izravno, kao i s Uberom?"
0:24:20,0:24:21,"Da, napravili smo."
0:24:21,0:24:30,"Imamo još jedan koji najavljujemo, koji je vrlo sličan, gdje nije, zapravo je dobar za kupca i ljudi vjerojatno znaju da je oglas, ali ne prekida radni tok."
0:24:31,0:24:34,"I ako stvarno želite komunicirati s oglasom, dodaje vrijednost."
0:24:34,0:24:40,"Mislim da je tvrtka koja je to najbolje napravila, nema veze s pretplatom, ali oglasi kreditne kartice i kreditne kartice."
0:24:41,0:24:41,Da.
0:24:41,0:24:43,"Da, čak i ne znate da je to oglas, zar ne?"
0:24:43,0:24:44,Samo koristite njihovu web-lokaciju.
0:24:44,0:24:50,"Mislim da možda znate, ali za ljude koji ne znaju što je kreditna kartica, to je u osnovi sve vaše vrlo osobne osjetljive informacije, uključujući vaše društvene mreže."
0:24:50,0:24:54,Oni vas povezuju s ponudama kreditne kartice i vaš kreditni rejting je X.
0:24:54,0:24:54,Živite ovdje.
0:24:55,0:24:55,Ovo je ono što želite.
0:24:55,0:24:55,Želite bodove.
0:24:56,0:24:57,"Želite putovati, bilo što."
0:24:57,0:24:58,Ovo je najbolja kartica za povrat novca.
0:24:59,0:25:00,Oni vas samo povezuju s karticama.
0:25:00,0:25:01,"Dakle, to je stotinu posto legije."
0:25:02,0:25:09,"Sve što vam povezuju je stvarna oglasna kartica, ali za kupca zapravo dobivate poveznice za proizvod i uslugu koji je dobar za vas."
0:25:09,0:25:12,I tako mislim da je to vrlo drugačije od spamanja nekoga i sve to.
0:25:13,0:25:14,"Vraćajući se na Bill of Rights, što smo rekli, nećemo to učiniti."
0:25:15,0:25:16,To je zapravo u našem Bill of Rights.
0:25:16,0:25:17,Zaboravio sam na sve njihove točke.
0:25:17,0:25:18,Bilo je povezano s oglašavanjem.
0:25:18,0:25:20,Nećemo ometati posao koji se mora obaviti oglasom.
0:25:20,0:25:20,Sigurno.
0:25:21,0:25:23,"Znam, pun zaslon, trideset sekundi do zatvaranja."
0:25:23,0:25:23,Da.
0:25:24,0:25:25,Koje su oglase koje te toliko uznemiruju?
0:25:25,0:25:27,"Ne, ne oni u zračnoj luci."
0:25:28,0:25:28,"Ne, taj je sjajan."
0:25:29,0:25:33,Iskreno mislim da mogu nekome gledati u oči s ozbiljnim licem i zapravo mislim da ti to daje vrijednost.
0:25:33,0:25:35,"Jer ako želiš samo jedan dodir, to ti uopće ne šteti."
0:25:36,0:25:37,"Dakle, imamo ove transparente."
0:25:37,0:25:41,To je samo više poput transparata koji su dobri samo za dojmove o robnoj marki.
0:25:41,0:25:42,Ne potiču na performanse.
0:25:43,0:25:47,"Dakle, i vjerojatno ne možete kontrolirati pomoću razmjene oglasa ili nečega poput toga koje se robne marke uključuju."
0:25:48,0:25:52,"To radimo, ali imamo vlastitu oglasnu jedinicu koja prisiljava ljude da malo učine kako bi izgledalo."
0:25:53,0:25:56,To je bila jedna od onih samo malo arbitrarnih linija koje smo također napravili.
0:25:56,0:26:00,"Ali sve su to stvari koje možete učiniti samo kada imate toliko korisnika da od samo 360, zar ne?"
0:26:00,0:26:03,"Kao da ste slučajna aplikacija, nemate utjecaja da to učinite."
0:26:03,0:26:04,"Da, točno."
0:26:04,0:26:06,"Ne biste mogli, ne, nemate tu mogućnost."
0:26:06,0:26:11,"Dakle, CC nikad nije instalirala Google AdMob i pustila Google da poslužuje."
0:26:11,0:26:22,"Mislim da smo to učinili, ali stavili smo vlastitu oglasnu jedinicu i proveli neke testove oko nje i jednostavno smo je olakšali i u nekom trenutku zapravo bismo mogli dozvoliti više toga, ali performanse su zapravo ograničene."
0:26:22,0:26:34,"Kao da stavite aplikaciju za proizvod natrag i pokušajte razmišljati o tome što je zapravo dobro za korisnike i sveti gral za nas, kao što je kreditna kartica ili ekvivalent, osiguravajuće proizvode za vožnju jer znamo kako vozite i ljudi poput, tko želi dati podatke osiguravajućoj kući?"
0:26:35,0:26:38,"Prije svega, većina ljudi ne brine o dijeljenju podataka koliko je to."
0:26:38,0:26:41,To je poput nekog vrsta grupe za tisak u tehnološkoj mjehurićima.
0:26:41,0:26:47,"Većina potrošača misli da Amazon i Google već snimaju sve što govorite i radite, a oni kažu da im se to ne sviđa, ali to je izgubljena stvar."
0:26:48,0:26:49,"Da, to je izgubljena stvar za njih."
0:26:49,0:26:51,I ne mislim da su se ikad zaista brinuli.
0:26:51,0:26:54,"Zapravo, mislim da se vole žaliti na to, prema mom mišljenju."
0:26:54,0:26:58,"Mislim da ljudi kažu da im je stalo, ne lažu, ali što ljudi zapravo poduzimaju?"
0:26:59,0:27:04,"Želimo biti iskreni prema našim korisnicima, ali ako bismo bili poput, mislim da ljudi misle da je to u biti loša stvar bez razmišljanja o tome."
0:27:05,0:27:09,"Ali zamislite, evo, Jacob, vi ste u gornjem pet posto vozača."
0:27:09,0:27:12,Morate apsolutno dati svoje podatke o osiguranju osiguravateljima.
0:27:13,0:27:14,Uštedjet ćete novac.
0:27:14,0:27:14,I ovdje vam možemo pomoći.
0:27:15,0:27:17,"A ako smo poput Davida, vi ste u donjem desetom posto."
0:27:17,0:27:19,"Nikad, nikad ne biste trebali dati svoj DUI."
0:27:20,0:27:21,Možda prestanite voziti.
0:27:21,0:27:21,Da.
0:27:22,0:27:24,"Ili, evo, vi ste u pitanju vožnja pod utjecajem alkohola."
0:27:24,0:27:26,Usporedit ćemo vas s stručnjakom za vožnju pod utjecajem alkohola.
0:27:27,0:27:27,Ne znam.
0:27:27,0:27:28,To je zapravo vaša stvar.
0:27:28,0:27:29,Teško je osigurati ljude.
0:27:29,0:27:35,"To je upotreba, kao da vam zapravo pomažemo s vašim podacima i to će biti oglas, ali razmislite koliko je to dobro."
0:27:35,0:27:36,Nismo mi lukavi ili nešto slično.
0:27:36,0:27:41,"Zaista, ako ste vrhunski vozač, zašto biste trebali plaćati za subvencioniranje svih loših?"
0:27:42,0:27:44,"To neće izgledati kao oglas kad se to dogodi, ali će biti."
0:27:44,0:27:46,Bit će poput iskustva generiranja prilika.
0:27:46,0:27:48,"Da, vrlo slično kao i kod Credit Karme, zar ne?"
0:27:48,0:27:52,Osim što umjesto financijskih podataka prikupljate podatke o lokaciji i prijevozu.
0:27:52,0:27:59,"Vjerujte ili ne, Credit Karma sada ulazi u istu ponudu jer mogu vidjeti., ako koristite kartu kreditne kartice, sada možete to učiniti i vožnjom."
0:28:00,0:28:02,"I za neke osiguranja, kao što su profili, da."
0:28:03,0:28:04,Čine isto.
0:28:04,0:28:06,I to nije loše za kupce.
0:28:06,0:28:07,Dobro je za kupce.
0:28:07,0:28:09,I tako ćemo na kraju doći do toga.
0:28:10,0:28:12,I samo jedna od osam naših obitelji dobiva plaću.
0:28:12,0:28:19,"Dakle, ako dobijemo ekvivalentnu izvedbu, žao mi je, ako dobijete jednu osminu izvedbe monetizacije besplatnih korisnika, zapravo smo udvostručili prihod."
0:28:19,0:28:26,"A onda dobivamo plemenito kotač za više novca za trošenje na marketing, više za trošenje na istraživanje i razvoj, a zatim samo više dnevnog svjetla između nas i naših konkurenata."
0:28:27,0:28:28,I rekli ste da je to prilično nedavno.
0:28:28,0:28:31,Kada ste svi počeli igrati s oglasima kao stvar koja generira prihod?
0:28:31,0:28:32,Prije otprilike godinu dana.
0:28:32,0:28:32,U redu.
0:28:32,0:28:33,Wow.
0:28:33,0:28:36,"Dakle, nakon javnog uvrštavanjaanje i sve ostalo."
0:28:36,0:28:39,Jedini prihod prije toga bili su svi pretplate poput aplikacije.
0:28:39,0:28:43,"U osnovi, to je bilo nešto drugo, ali više ili manje značajan prihod, mislim."
0:28:43,0:28:49,"Dakle, to je zanimljivo jer, recimo, sedamnaest godina, dakle, šesnaest godina bez oglasa."
0:28:49,0:28:49,Imali smo neke stvari.
0:28:50,0:29:02,"Pokušavali smo se premjestiti u prostor za osiguranje s Allstateom, ali to je bilo nešto poput toga, pa smo imali dio proizvoda, te ružne oglase i zapravo nismo došli do onoga što smo željeli, ali u smislu, recimo, tradicionalnih oglasa, samo malo više od godinu dana."
0:29:02,0:29:09,"I imate još jedan vektor o kojem morate razmišljati kao o aplikaciji usmjerenoj na obitelj, da će djeca i tinejdžeri biti u ovoj aplikaciji."
0:29:10,0:29:14,"Kako razmišljate o održavanju cijelog tog iskustva, uključujući oglase, obiteljski prijatelj."
0:29:14,0:29:20,Ne prikazujemo oglase ljudima određene dobi i ukidamo velike kategorije.
0:29:21,0:29:24,"I dalje smo imali nekoliko koje su se prikradle, ali imamo tim koji se bavi timom."
0:29:24,0:29:31,Imamo javni kanal Slack ili javni kanal tvrtke Slack za izvještavanje o oglasima i sve je u redu.
0:29:31,0:29:35,Stvarno smo pozvali tim da se riješi glupih transparata.
0:29:35,0:29:39,"Da, i puno toga što želimo učiniti jest da smo prije zaradili prodajući podatke."
0:29:39,0:29:49,"Nikad nismo imali ni jedan slučaj zloupotrebe koliko možemo vidjeti, ali to je na neki način privuklo pozornost medija i regulatora, pa smo prestali prodavati sirove podatke."
0:29:49,0:29:52,"Ali u osnovi, sve što je to činilo bilo je pomaganje ljudima u ciljanju oglasa."
0:29:52,0:29:54,Osobno mi se sviđaju ciljane oglase.
0:29:54,0:29:55,Mislim da je to dobra stvar.
0:29:56,0:30:00,"Šalim se da jedini put kad mi se ne sviđaju, kad moja supruga koristi računalo, dobivam oglas za hlače za jogu."
0:30:01,0:30:02,To nije zbog lokacije.
0:30:02,0:30:04,Mislim da je to obično samo IP adresa i NAT stvari.
0:30:05,0:30:06,A onda je ciljane oglase dobra.
0:30:07,0:30:15,"Preferujem relevantne oglase i zapravo mi se sviđa ako tražim određeni proizvod i nisam spreman kupiti, znam da ću sljedeći tjedan dobiti njihove deset konkurenata."
0:30:15,0:30:17,I tako smo htjeli napraviti oglase na temelju lokacije.
0:30:17,0:30:19,Željeli smo osnažiti oglase na temelju lokacije.
0:30:19,0:30:26,"I tako bismo sklopili ove ugovore s trećim stranama gdje bi dobili našu, dobili bi deidentifikaciju, što je drugačije od anonimnih podataka."
0:30:27,0:30:29,"Dakle, to je poput sirove, poput GPS točaka."
0:30:30,0:30:40,"Dakle, pokušavamo filtrirati osjetljive lokacije, ali ljudi bi ih rekli, dobro, u teoriji netko bi mogao, mislim, hakirati podatke ili prekršiti ugovor i od treće strane, mislim."
0:30:41,0:30:43,"Da, a onda saznati tko ste i učiniti loše stvari."
0:30:44,0:30:54,"I u teoriji je to bilo istina, ali vrlo je normalno dopustiti trećim stranama da imaju vaše podatke, kao što je Google, vi ste primjer, kao što imate postotak."
0:30:55,0:31:00,"To je dobar primjer kako je to više osjećaj i duh nego doslovno, kao što se dijeli."
0:31:00,0:31:03,Znao sam da je Foursquare SDK i tako monetizirao.
0:31:03,0:31:05,Postoji mnogo tvrtki koje bi to monetizirale.
0:31:05,0:31:11,Je li odluka bila samo da nije vrijedila PR-a i objašnjavanja i sve to za prihod ili je li odluka prestala s tim?
0:31:11,0:31:12,Odlučili smo prestati to raditi.
0:31:12,0:31:23,"Tako smo mogli malo promijeniti smjer i razmišljati dugoročno, što se zapravo vraća na dio o oglasima, gdje su naši korisnici nikad nisu brinuli, ali nismo htjeli nastaviti dobivati val loše publiciteta, regulatorne agencije i FTC i sve ostalo."
0:31:23,0:31:37,"Kao da su zapravo svi s kojima radimo bili u redu, ali to je bilo samo neka vrsta stalnog nadzora koji nam nije bio potreban, a naš je stav bio da možemo prijeći na veće stvari na načine koji ne bi izazvali tu bijesnost."
0:31:37,0:31:43,"Imamo jedno partnerstvo s tvrtkom koja radi s agregiranim podacima, a agregirano je vrlo drugačije od čak i deidentificiranja."
0:31:43,0:31:47,"U riječima sam malo ezoteričan, ali, ehm, ne, to je dobro za ovu publiku."
0:31:47,0:31:48,"Dobri su, dobri su."
0:31:48,0:31:50,"Da, ali da se malo spustimo u to, to je kao da je to u redu."
0:31:50,0:31:53,"Dakle, ako se malo pozabavimo tim, to su potpuni sirovi podaci s imenima, što je uvijek bilo zabranjeno."
0:31:53,0:31:57,"Postoji deidentificirani, koji su sirovi podaci, ali bez imena ili e-pošte."
0:31:58,0:32:04,"Postoji anonimizirani, koji je pomiješan na način da u teoriji zaista ne možete pronaći ništa, točka, točka, točka."
0:32:04,0:32:09,"A postoji agregirani, koji je još dalje, koji je, mi vas nekako grupiramo s puno stvari."
0:32:09,0:32:14,"Dakle, sada imamo partnerstvo u kojem prodajemo agregirane podatke za uvid."
0:32:14,0:32:18,"Dakle, putem tvrtke Placer.ai, mislim da od njih dobivamo dvadesetak milijuna godina."
0:32:20,0:32:23,"I to je u osnovi ako ste, dajem vam jedan primjer upotrebe."
0:32:24,0:32:24,Vi ste trgovac.
0:32:25,0:32:29,Želim znati odakle su ljudi došli.
0:32:29,0:32:32,"Došli su u moj dućan, po kojim cestama voze, gdje stanuju?"
0:32:32,0:32:34,To radimo agregirano.
0:32:34,0:32:36,"Dakle, to je po popisu stanovništva."
0:32:36,0:32:44,"Dakle, sedamdeset i dva posto ljudi dolazi iz ovog popisa stanovništva i sve što dolazi iz ovog, ali nema sirove GPS linije, sve to."
0:32:44,0:32:47,I dalje smo imali medije koji su nas napali.
0:32:47,0:32:50,Ovo je zapravo nešto što me frustrira u načinu na koji Apple radi.
0:32:51,0:32:54,Njihova privatnost je vrlo poput slonovače.
0:32:54,0:33:07,"To je kao da ne može biti mogućnosti da se jedan komad podataka isprazni u našem, recimo, praćenju oglasa, znate, SKA mreža i slično, naš je dizajn slonovače u odnosu na praktičnost."
0:33:08,0:33:21,Igla u sijenu nije vrijedna toga da Facebook gradi cijelu infrastrukturu oko pronalaženja igle ovdje i igle tamo koja bi mogla curiti.
0:33:21,0:33:28,"Da, u međuvremenu zapravo potiču više sustava koji krše privatnost izvan Applea, zar ne?"
0:33:28,0:33:29,Budući da su tako ograničavajući.
0:33:29,0:33:36,"Ako smo zaista zabrinuti zbog podataka, mislim da se krećemo prema singularnosti i umu kolonije i sve ostalo."
0:33:36,0:33:41,Trebali biste se stvarno bojati da su ti divovi oni koji imaju sve to pod potpunom kontrolom.
0:33:41,0:33:47,I ne želite li da se poput pobunjeničke savezne male tvrtke koriste i dijele?
0:33:47,0:33:48,Postoji vrlo čudna i arbitrarna razlika.
0:33:48,0:33:51,"Na neki način, ako je sve u vašoj komori, potpuno je u redu."
0:33:51,0:33:57,"Ali u trenutku kad nekome drugom date štap, na neki način ste jako opasni i rizični."
0:33:57,0:34:05,"Da budem pošten prema njihovoj strani, mislim da postoji istina da u svakoj novoj industriji postoji divlji zapad."
0:34:05,0:34:10,Zapravo se sjećam prvog puta kad sam se sastao s drugom osobom u Disneyju 2011.
0:34:10,0:34:11,ili 2012.
0:34:11,0:34:11,godine.
0:34:12,0:34:13,I mi smo bili mladi u to vrijeme.
0:34:14,0:34:14,"Bili smo vrlo, vrlo mali."
0:34:15,0:34:16,Izradili smo ovo stvarno cool alat.
0:34:17,0:34:18,Zapravo smo otišli u Disney.
0:34:18,0:34:19,"Evo, evo osobe."
0:34:19,0:34:20,"Pogledajte, evo gdje žive."
0:34:20,0:34:24,"I prošetali smo i gledali linije, ali to je bilo prije nego što je bilo bilo bilo kakve regulative."
0:34:24,0:34:26,I mi nismo ni razmišljali.
0:34:26,0:34:26,o posljedicama nakon toga.
0:34:26,0:34:32,"Kao da, evo, ovo je tip koji ide kući i ovo je mjesto gdje živimo, ali mi smo samo znali."
0:34:32,0:34:41,"Dakle, mislim da neka regulativa ima smisla, ali često se to događa prerano i to je zapravo u korist velikana."
0:34:41,0:34:47,"I gdje je to zapravo pomoglo nam jer možemo imati sve odvjetnike i, da, riješiti to."
0:34:47,0:34:47,Da.
0:34:47,0:34:49,"Šest stotina ljudi, puno odvjetnika, možete to shvatiti."
0:34:49,0:34:49,Da.
0:34:49,0:34:50,Navigirati.
0:34:50,0:34:51,"Da, to je istina."
0:34:51,0:34:54,"To je, to su stvarno zanimljive jer mislim da ima puno, ne znam."
0:34:54,0:34:54,Smiješno je.
0:34:54,0:34:57,Spomenuo si prodaju podataka ili priču o prodaji podataka.
0:34:57,0:34:59,"To je vrlo, jer sam razmišljao o ovom problemu za nas."
0:35:00,0:35:05,"I zapravo nisam, nisam napisao Billove prava, ali ovo je nešto što sam napisao rano, kao da nikad nećemo.emo učiniti."
0:35:05,0:35:11,"Ne zato što sam toliko moralan u vezi s tim, nego zato što sam znao da će to vjerojatno biti problem s medijima i da jednostavno ne želim da to bude zavod."
0:35:12,0:35:21,"Kao da bismo još uvijek mogli, vjerojatno bih mogao udvostručiti prihod sutra da bismo počeli prodavati sve stvari RevenueCat, ali ne želim da moji kupci moraju razmišljati o tome i da to nikad nećemo učiniti, znate?"
0:35:21,0:35:23,"U redu, nema ispravnog ili pogrešnog odgovora."
0:35:23,0:35:27,Ono što smo rekli jest da ćemo uvijek biti transparentni i da ću sami koristiti bilo koji podatkovni proizvod koji imamo.
0:35:28,0:35:28,I ja sam to učinio.
0:35:29,0:35:32,Nikad nisam odustao i zapravo sam odabrao CrossApp tracking.
0:35:32,0:35:33,Volim biti ciljani oglasima.
0:35:34,0:35:36,"Uvijek kažem, dozvolite, molim."
0:35:36,0:35:42,"I nisam veliki problem ili nešto slično, ali imam više ljudi iza mene nego prosječna osoba, samo iz baze korisnika od milijuna."
0:35:42,0:35:44,"Dobivam sve vrste čudnih, ludih podataka."
0:35:44,0:35:52,"Iskreno, imam neke čudne, ludne prijetnje smrću i slično, ali ne brinem da će mi podaci biti dostupni jer ludac neće kupovati podaci."
0:35:52,0:35:52,Samo ne znam.
0:35:53,0:35:54,Potrebna je velika agencija.
0:35:54,0:35:55,Lako je poslati tweet.
0:35:55,0:35:58,"Mnogo je teže, znate, zapravo pronaći nekoga."
0:35:58,0:36:05,"Koji bi pojedinac bez milijuna dolara mogao pronaći način da kupi sirove podatke, a onda ne znam ni kako bi to učinio."
0:36:05,0:36:10,"Morala bih prvo uspostaviti lažnu tvrtku da ih kupim, a onda bih morala počiniti prijevaru."
0:36:10,0:36:14,"Tada bih morala postati inženjerica podataka, što nisam, ili pronaći nekoga."
0:36:15,0:36:23,"Često se nađem u tim internim razgovorima, ne vezanim uz točno ovo pitanje, već oko, ne znam, možda je to ugovor koji potpisujemo i pravnici kažu da ne možemo potpisatipisati ovo."
0:36:23,0:36:30,I to je kao da možemo samo izračunati uvjetne vjerojatnosti koje bi se morale ispaliti da bi se to pogriješilo.
0:36:30,0:36:33,"U svakom slučaju, ja sam za podatke."
0:36:33,0:36:34,Mislim da bismo trebali biti otvoreni za više.
0:36:35,0:36:47,"Da nemamo tako liberalne i ne nužno osobne podatke, nego recimo podatke zaštićene autorskim pravima, na primjer, i da ne bismo imali svijet LLM-ova koje smo izmislili ili uspjeli sastaviti u posljednjih nekoliko godina, da nemamo društvo u kojem je informacija prilično slobodna."
0:36:47,0:36:51,"I onda, naravno, postoje pitanja o točnoj pravnoj osnovi, ali mislim da bismo svi mogli raspravljati."
0:36:51,0:36:57,"Vjerojatno je to dobra stvar da je ovo stvarno stvoreno, jer je LLM umjetna inteligencija."
0:36:57,0:37:00,"I da bismo ga ugušili, možda nikad ne bismo izmislili."
0:37:00,0:37:02,"Postoji ovo stvarno dobro, zaboravio sam gdje sam čuo za to čuo."
0:37:02,0:37:09,"Netko je postavio Llama 3 na računalu s Windowsom 3.1, što implicira da smo mogli imati ovo od devedesetih."
0:37:09,0:37:10,Znaš što mislim u teoriji?
0:37:11,0:37:14,"Ali u teoriji, mislim da ako možeš pokrenuti model Forward Pass, mogao bi ga trenirati."
0:37:14,0:37:17,Trebali bi samo više računala nego što je vjerojatno postojalo u to vrijeme.
0:37:17,0:37:21,Mogli biste možda samo pogoditi težine dok ne pronađete pravu.
0:37:21,0:37:23,"Ali, u svakom slučaju, da, ne znam."
0:37:23,0:37:29,"To su zanimljive etičke pitanja i mislim da su naši korisnici razmišljali o tome, kao i o smanjenju prihoda."
0:37:29,0:37:33,"Kao što smo vrlo svjesni toga, uvijek smo se usredotočili na pretplate."
