Start (HH:MM:SS),End (HH:MM:SS),Segment
0:22:29,0:22:36,"godine, bilo je samo stotine iteracija i stalna mala izmjena ovoga, mala izmjena onoga i stalna rastuća stav."
0:22:36,0:22:47,"Prije nego što se uronimo u određene eksperimente i neke od stvari na kojima ste radili u posljednje vrijeme, bilo kakve višeg razine razmišljanja o tome kako pristupate apl i kako usadite ovaj rast u tim."
0:22:48,0:22:54,"A za brend star 24 godine, znate, to je jedinstveno imati takav rast."
0:22:54,0:22:55,"Dakle, imate li kakvih misli o tome?"
0:22:55,0:22:57,"Da, to je vrlo zanimljiv aspekt."
0:22:57,0:23:14,"Dakle, na početku je to bilo izazov, naravno, jer smo u Zumbi uspostavili odjele, uspostavili cijene, uvijek tražimo sljedeći polugu ili što još možemo učiniti da bismo nastavili poboljšavati poslovanje i nastavili rasti, ali u mnogo drugačijem ritmu od onog što radimo s aplikacijom."
0:23:14,0:23:16,"Dakle, aplikacija je mala ekipa."
0:23:16,0:23:19,"To je vrlo mala ekipa, super agilna."
0:23:19,0:23:25,"Ušli smo u ovu iteraciju rasta, poput ispitivanja, neuspjeha, nastavka, ispitivanja, uspjeha, nastavka."
0:23:26,0:23:28,"I čak i kad imamo dobre rezultate, nikad se ne zadovoljavamo."
0:23:28,0:23:30,"Uvijek razmišljamo, dobro, što još možemo učiniti?"
0:23:30,0:23:33,Trebamo li napraviti još jedan test plaćanja kako bismo nastavili poboljšavati rezultate?
0:23:33,0:23:42,"Dakle, to je mala ekipa i mislim da nam u ovom slučaju pomaže jer nam stvarno omogućuju da se brzo krećemo i to je samo kultura koju smo izgradili u protekle godine i pol."
0:23:42,0:23:43,Ali nije bilo lako.
0:23:43,0:23:53,"Bio je to proces, ali ne znam, Nicole, kako se osjećaš, ali jako sam ponosan na napredak koji smo uspjeli postići, i na rezultate, ali i na timsku kulturu."
0:23:53,0:23:54,Proveli smo mnogo dobrih istraživanja.
0:23:54,0:24:05,"Prije nego što krenemo s sljedećom značajkom, izradit ćemo plan, ali svaki novi lansiranje tretiramo kao eksperiment i kao hipotezu koju testiramo."
0:24:05,0:24:11,"Dakle, kada nešto pokrenemo, neprestano provjeravamo mjerne jedinice, neprestano provjeravamo performanse."
0:24:11,0:24:17,"Kada nešto ne radi, izvršit ćemo tu analizu i reći ćemo: Eh, ne radi, probajmo nešto drugo."
0:24:17,0:24:22,"Dakle, nismo vezani uz nijednu od naših ideja, bez obzira odakle su došle."
0:24:22,0:24:24,Svi želimo da aplikacija bude bolja.
0:24:24,0:24:26,Svi želimo vidjeti nastavak rasta.
0:24:26,0:24:29,"Dakle, sve tretiramo kao nastavak eksperimenta."
0:24:29,0:24:36,"I čak i značajke koje smo lansirali prošle godine, provjeravamo ih i pitamo se radi li to još uvijek za naše korisnike?"
0:24:36,0:24:37,I dalje li nam daje potrebne rezultate?
0:24:37,0:24:38,Kakav je vaš stack?
0:24:39,0:24:41,Koristite li Amplitude ili Mixpanel?
0:24:41,0:24:47,I koristite li AB alat za testiranje posebno ili ga koristite unutar analize proizvoda?
0:24:47,0:24:54,Kakav je stack i kako se uranjate u podatke kako biste bolje razumjeli kako te stvari rade?
0:24:56,0:25:00,"Dakle, Mixpanel u velikoj mjeri koristimo i interni alat koji smo razvili za testiranje AB."
0:25:01,0:25:04,"Dakle, kombinacija toga s Mixpanelom, stalno gledamo AB testove."
0:25:04,0:25:07,"Pogledamo podatke o zadržavanju, odlasku i stjecanju u AB testovima."
0:25:08,0:25:12,Imamo mnogo različitih mjernih pokazatelja uspješnosti koje smo ugradili u aplikaciju.
0:25:13,0:25:15,Sve što gledamo svaki dan.
0:25:15,0:25:20,Lucy i ja obično do osam ujutro pingamo jedni druge o tome što vidimo u podacima u mješovitom panelu.
0:25:20,0:25:24,RevenueCat je bio sjajan alat za nas za testiranje cijena i plaćanja.
0:25:24,0:25:27,Zato smo jako sretni i također gledamo mjerne pokazatelje.
0:25:27,0:25:30,"Dakle, imamo tri izvora podataka."
0:25:30,0:25:37,Jedno od velikih područja u koje želim uroniti jer mislim da je puno ljudi zaista znatiželjnih o tome sada je aplikacija na web.
0:25:37,0:25:39,Ne znam tko je došao na ideju.
0:25:39,0:25:50,"Izmislio sam web aplikaciju, web broj dva, ali sada, jer je to postao standardni način da se kaže, počeo sam govoriti o aplikaciji na web s brojem dva."
0:25:51,0:26:03,"Ali s nedavnom zabranom protiv Applea koja dopušta povezivanje, znam da mnogi ljudi počinju eksperimentirati s tim i vide mješovite rezultate, ali čini se da se svi dobro snalazite s tim."
0:26:03,0:26:07,"Dakle, recite mi što ste eksperimentirali i kako je to prošlo."
0:26:07,0:26:14,"Nicole može bolje objasniti što smo eksperimentirali, stvarne promjene u proizvodima, a ja mogu govoriti o rezultatima na vrlo visokoj razini."
0:26:14,0:26:21,Proveli smo dvije iteracije testiranja i vidjeli smo da definitivno postoji početni pad konverzije.
0:26:21,0:26:26,"Dakle, gubimo otprilike trideset pet posto ljudi koji se prebacuju na probnu ili plaćenu verziju."
0:26:26,0:26:33,"Naša je cijena godišnja na 99 dolara s sedmodnevnom probnom verzijom, a imamo i mjesečnu cijenu od 40 dolara i 99 centi bez probne verzije."
0:26:33,0:26:38,"Vidjeli smo da je početna konverzija, vidjeli smo pad od otprilike 35 posto."
0:26:39,0:26:49,"U drugoj iteraciji uspjeli smo to poboljšati na otprilike 25 posto umjesto 35 posto, ali zbog konverzije iz probne verzije na plaćenu na godišnjoj."
0:26:50,0:26:53,Nabavili smo dio te gubitka.
0:26:53,0:26:59,"I, naravno, putem interneta imamo mnogo bolju zadržavanje i vrijednost tijekom cijelog života."
0:27:00,0:27:03,Stoga je bolje i izbjegavamo Appleove naknade.
0:27:03,0:27:11,"Dakle, kada sve gledamo zajedno, vidimo da je vrijednost tijekom cijelog života povećana za sedamnaest posto, što više nego nadoknađuje pad početne konverzije."
0:27:12,0:27:14,Koristimo alate za povrat prihoda kako bismo to izgradili.
0:27:14,0:27:20,"Dakle, na početku smo testirali prije nego što je značajka odabira paketa bila dostupna s RevenueCatom."
0:27:20,0:27:24,Na početku smo testirali samo dozvoljavajući ljudima da odaberu i kliknu na aplikaciju.
0:27:24,0:27:28,"Kliknite na zid za plaćanje aplikacije, idite na web i usporedili smo ga s zidom za plaćanje samo u aplikaciji."
0:27:28,0:27:37,"A onda, nakon što je RevenueCat objavio odabir paketa, razvili smo ga tako da su korisnici mogli odabrati koji su željeli mjesečno ili godišnje, koji paket."
0:27:38,0:27:46,"A kad su odabrali taj paket, poslali bismo ih na web i dali im najmanje smanjen pogled na webu gdje smo im samo pokazali što su odabrali."
0:27:46,0:27:53,"Pokušali smo replicirati kako Apple ima taj pogled, ima to prozor u aplikaciji kada izvršite kupnju u aplikaciji kako bi izgledalo vrlo poznato."
0:27:54,0:27:59,"I to nam je zapravo puno pomoglo u konverziji, kako je spomenula Lucy."
0:27:59,0:28:06,Pokažete li u aplikaciji i na webu ili samo na webu?
0:28:06,0:28:17,A onda ste u tim pokusima testirali AB-a posebno jednu plaćanu zidinu koja je bila samo u aplikaciji za kupnju i jednu plaćanu zidinu koja je bila samo na webu ili mi recite kako ste postavljali te plaćane testove.
0:28:18,0:28:24,"Konkretnije, test koji smo do sada napravili testirao je samo u aplikaciji u odnosu na samo na webu."
0:28:24,0:28:26,Lucy je spomenula da nastavljamo poboljšavati ovo.
0:28:27,0:28:34,"Dakle, iako smo vidjeli veliki porast vrijednosti tijekom cijelog života, znamo da još uvijek postoji prostor za poboljšanje konverzije koju vidimo da opada kada."
0:28:34,0:28:35,Kada ih šaljemo na web.
0:28:35,0:28:45,"Dakle, u budućnosti razgovaramo o testiranju nekih drugih pristupa, na primjer, plaćanja koja im omogućuje da izvrše izlazak, mogu odabrati između izlaska na web ili aplikaciji."
0:28:45,0:28:48,Također razmišljamo o nekim drugim eksperimentima kako bismo pokušali poboljšati konverziju.
0:28:49,0:28:49,Dobro.
0:28:50,0:28:57,"Dakle, način na koji plaćanje trenutačno funkcionira s odabirom paketa bio bi da izgleda kao standardno plaćanje u aplikaciji, zar ne?"
0:28:57,0:29:06,"Dakle, imate mjesečni odabir, godišnji odabir, a zatim imate gumb poziva na akciju za izlazak, nastavak, pretplatu, bilo što."
0:29:06,0:29:09,"Zapravo sam znatiželjan, što je poziv na akciju na gumbu?"
0:29:09,0:29:10,na kojem ste došli?
0:29:10,0:29:12,Došli smo do početka danas.
0:29:13,0:29:21,Ispitivali smo nekoliko različitih i čini se da je početak danas motivantan za ljude i nadamo se da ih potakne da isprobaju svoj prvi tečaj.
0:29:21,0:29:23,"Dakle, to je trenutačno naša situacija."
0:29:23,0:29:23,Dobro.
0:29:24,0:29:24,U redu.
0:29:24,0:29:29,Zatim odabir paketa i zatim veliki gumb koji kaže početak danas kao poziv na akciju.
0:29:30,0:29:37,"I tako kad dodiruju početak danas, odbacuje se u Safari, ali onda je ta stranica na Safari jako smanjena."
0:29:37,0:29:41,"Nema više odabira paketa, nema drugih opcija, samo gumb za plaćanje."
0:29:42,0:29:44,"A što koristite na, mislim, gumbu za povećanje?"
0:29:44,0:29:54,"Mislim da je Zoomba, nakon što postoji dvadeset četiri godine, već imao platbeni sustav i druge stvari koje ste izgradili na webu, ali nudite li Apple Pay ili kakvo je to iskustvo plaćanja putem weba?"
0:29:54,0:30:09,"Za iskustvo plaćanja putem weba koristimo Stripe, ali mogu plaćati i putem Apple Pay ili Google Pay-a, a jedna od optimizacija koje smo napravili i koje nam je malo pomogla u konverziji jest da se zadano oslanjamo na ono što korisnik vidi da ima na raspolaganju."
0:30:09,0:30:12,"Dakle, ako ima Apple Pay, prvo ćemo se oslanjati na onaj odabran."
0:30:12,0:30:17,"Ako ima Google Pay, prvo ćemo se oslanjati na onaj, a ako ga nema, samo će vidjeti opciju kreditne kartice."
0:30:18,0:30:18,Dobro.
0:30:18,0:30:28,"Da, jedan od povratnih informacija koje smo dobili na RevenueCatovim testovima s našom aplikacijom Dipsey bio je da kad odete na stranicu za plaćanje, to je bilo poput nekog velikog obrazca."
0:30:28,0:30:34,"Iako je na dnu bilo napisano Apple Pay, i dalje je izgledalo kao da imate puno posla."
0:30:34,0:30:44,"Dakle, pretpostavljam da to što govorite jest da u pregledniku weba otkrijete da imaju Apple Pay dostupan i da čak ne prikazujete obrazac za kreditnu karticu, zar ne?"
0:30:44,0:30:46,Samo pokažete plaćanje s Apple Payem.
0:30:46,0:30:49,"Da, učinili smo to što je jednostavnije ako imaju Apple Pay."
0:30:49,0:30:50,Lijepo.
0:30:50,0:30:53,"Da, mogu vidjeti zašto to povećava konverziju."
0:30:53,0:30:53,To je sljedeći test.
0:30:54,0:30:56,koji bismo vjerojatno trebali napraviti s Dipsey Paywallom na webu.
0:30:57,0:31:02,Jedan od internih rasprava bilo je hoćemo li dati dodatni poticaj da ljudi pretplaćuju putem weba.
0:31:03,0:31:07,Ali odlučili smo ga isprobati bez njega jer smo očito htjeli pomoć u cijelokupnim vrijednostima.
0:31:07,0:31:09,Ne htjeli smo dati taj dodatni poticaj.
0:31:10,0:31:16,I ne znam da ljudi znaju toliko o razlikama između ove besprijekorne iskustva.
0:31:16,0:31:17,Mislim da nema toliko dvojbe.
0:31:17,0:31:19,"I vidimo to u brojevima, zar ne?"
0:31:19,0:31:21,Još uvijek imamo prostor za poboljšanje u tom početnom konverziranju.
0:31:22,0:31:23,Ali mislim da smo dobro prošli.
0:31:23,0:31:26,Ovo je jedan od najuspješnijih testova koji smo imali.
0:31:27,0:31:28,"Da, mislim da je to sedamnaest posto."
0:31:29,0:31:31,povećanja vrijednosti tijekom cijelog života fantastično je.
0:31:31,0:31:51,Jedna od mojih teorija o tome kako će se sve to odvijati u dugoročnom razdoblju jest da će aplikacije na kraju početi biti malo sofisticiranije tijekom uvođenja kako bi razumjele namjere korisnika i pronašle korisnike s većom namjerom i poslale ih na web kako bi pomogle u nadoknadivanju nekog pada konverzije.
0:31:51,0:32:03,"Bio je to veliki pad, trideset pet posto pada konverzije na tom prvom testu, a onda je sjajno vidjeti da je plaćeni probni period pomogao u nadoknadivanju toga, a zatim su daljnji testovi još više smanjili taj pad konverzije."
0:32:03,0:32:16,"Ali kako razmišljate o tome da biste možda dodali još jednu razinu, potencijalno slali neke od tih korisnika s nižom namjerom i zadržali ih u aplikaciji kako bi se uvjerili da je to, recimo, vrlo glatko?"
0:32:16,0:32:17,Što razmišljate o tome?
0:32:18,0:32:27,"Jedno od toga o čemu razmišljamo jest optimizacija plaćene zidine za njihovo mjesto u aplikaciji, tako da promijenimo poruku, promijenimo plaćenu zidinu, potencijalno promijenimo opciju koju im dajemo na temelju njihova mjesta."
0:32:27,0:32:39,"Dakle, možda ako su na jednom od mjesta u aplikaciji gdje plaćena zidina ne pretvara se dobro, kao što su potencijalno neki od onih koje vide ranije u aplikaciji ili one koje vide u postavkama, potencijalno koristeći neke druge poruke ili samo vide neke druge."
0:32:39,0:32:42,"Ili samo upotrebljavamo plaćeni zid u aplikaciji za to, za razliku od nekih aplikacija koje vidimo da se vrlo dobro pretvaraju."
0:32:42,0:32:45,"Na primjer, imamo dobrodošlicu koju im sada dajemo."
0:32:45,0:32:51,"Dakle, kad dođu, dajemo im jedan tečaj u kojem ne moraju donositi mnogo odluka i kažemo im da prvo isprobaju ovaj tečaj."
0:32:51,0:32:52,I to je fantastičan tečaj za početnike.
0:32:52,0:32:56,I vidimo da plaćeni zid radi prilično dobro jer im odmah nakon toga dajemo plaćeni zid.
0:32:56,0:32:59,"Dakle, čini se da su to korisnici s većom namjerom."
0:32:59,0:33:02,"Dakle, možda su to oni koje možemo poslati u aplikaciju na web."
0:33:03,0:33:06,"Dakle, to još nismo učinili, ali to je jedna od stvari o kojima razmišljamo."
0:33:06,0:33:08,"Da, to je zanimljiv trenutak."
0:33:08,0:33:11,"Samo šaljemo polovicu ljudi na jednu iskustvo, a ne na drugu."
0:33:11,0:33:14,Nismo previše oprezni u vezi s tim.
0:33:14,0:33:21,"Ali ovo je sjajan trenutak za pregled podataka, razumijevanje koji su korisnici s većom namjerom i na temelju toga možda im predstaviti ispravnu opciju."
0:33:21,0:33:27,"A onda, samo da potpuno zatvorimo krug, učinili ste iskustvo plaćanja što je moguće glatkijim s Apple Pay gumbom i sve ostalo."
0:33:27,0:33:36,"I zamislite da čim se isplate, postoji gumb koji se automatski preusmjerava natrag u aplikaciju ili postoji gumb koji pritiskaju i odmah se vraćaju u aplikaciju."
0:33:36,0:33:38,I to je gotovo kao da je to glatko.
0:33:38,0:33:41,"Prebacujete se na web, izvršite plaćanje i odmah se vratite u aplikaciju."
0:33:41,0:33:42,Baš tako.
0:33:42,0:33:50,"Pokušali smo, kad smo razvijali iskustvo, naša je sjeverna zvijezda bila da to bude što je više to moguće, kupnju u aplikaciji."
0:33:50,0:33:56,"Dakle, automatski ih preusmjeravamo natrag i pokušavamo ih što bliže kupnji u aplikaciji."
0:33:56,0:33:57,Dobro.
0:33:57,0:33:58,"Da, to ima smisla."
0:33:58,0:33:58,Da.
0:33:59,0:34:04,"Ponovno, dio povratne informacije koju smo dobili od ljudi o našem eksperimentu Dipsey i naš eksperiment nije bio loš."
0:34:05,0:34:13,"Mislim, vidjeli smo samo šest posto pad realiziranog LTV-a na početnim konverzijama, što nije tako loše."
0:34:13,0:34:20,"A onda, u vezi s vašom točkom o LTV-u, ono što vidimo u podacima jest da je mnogo manje ljudi na webu isključilo automatski obnovu."
0:34:21,0:34:39,"I tako, znate, ne izračunavavanje točne predviđene LTV-a koji će biti jer su svi planovi godišnji, ali čini se da će LTV biti veći na webu na dugoročnoj razini, iako je to bilo šest posto gubitka u tom početnom pretvorbi prihoda."
0:34:39,0:34:47,"Dakle, da, ova aplikacija na web bit će zanimljiva jer ljudi počinju otkrivati najbolje prakse i iterirati kako bi to funkcioniralo."
0:34:47,0:34:58,"Da, i može biti vrlo zastrašujuće jer možete vidjeti porast CPA-e i mislite, oh, da, isključit ću ovo jer ako se ne usredotočite na širu sliku, uvijek ćete se zapetljati u CPA."
0:34:58,0:35:05,"To je nešto što smo vidjeli, ali kad izračunate cijelu doživotnu vrijednost, mislim da je to trenutak kada vidite vrijednost, zar ne?"
0:35:05,0:35:13,"Pa, kad je u pitanju zadržavanje, znam da ste mnogo eksperimentirali i iterirali kako biste bolje zadržali korisnike."
0:35:13,0:35:16,"Dakle, recite mi o nekom od vaših poslova u tom području."
0:35:16,0:35:24,Jedno od toga što smo učinili s zadržavanjem je pokušati proslaviti njihove pobjede i učiniti ih sretnima zbog pohađanja te pokušati im pomoći da se vrate.
0:35:24,0:35:26,"Dakle, ovdje smo puno radili."
0:35:27,0:35:29,Jedno što smo učinili bilo je iskustvo nakon predavanja.
0:35:29,0:35:33,"Dakle, nakon što pohađaju predavanje, umjesto da ih samo pustite da se vrate u aplikaciju, proslavljamo ih."
0:35:33,0:35:36,Slavimo ih i kažemo im da su odradili odličan posao.
0:35:36,0:35:40,"Izradili smo sustav odlikovanja, sustav gamifikacije i da mogu postići različite korake."
0:35:40,0:35:42,Mogu osvojiti različite odlikovanja.
0:35:43,0:35:46,Postoji broj pohađenih tečajeva ili broj pohađenih koraka.
0:35:46,0:35:50,"Dakle, nakon tečaja provodimo puno vremena slaveći ih."
0:35:50,0:35:55,Također smo počeli tražiti od njih da ocijene tečaj kako bismo poboljšali algoritme preporuka.
0:35:55,0:35:58,"Dakle, sada kad pohađaju tečaj, pitamo ih je li im se svidio."
0:35:58,0:36:02,"Pitamo ih je li bio previše težak, previše lagan, previše intenzivan, premalo intenzivan."
0:36:02,0:36:05,I odmah im preporučujemo sljedeći tečaj koji bi trebali pohađati.
0:36:06,0:36:08,"A kad se ponovno prijave u aplikaciju, imamo ga odmah tu."
0:36:08,0:36:10,To je točno tamo kad se prijave na vrhu aplikacije.
0:36:10,0:36:16,Zato se zaista trudimo dovršiti taj krug za njih kako bi se mogli vratiti i pohađati sljedeći tečaj.
0:36:16,0:36:24,"Vidjeli smo da se to zaista poboljšalo u broju ljudi koji se vraćaju i pohađaju sljedeći tečaj, samo pokušavajući ih dovesti do prave klase za njih."
0:36:24,0:36:32,"Također smo puno radili na našem komunikacijskom putovanju, pa kada je pravi trenutak da im pošaljemo obavijest, kada je pravi trenutak da im pošaljemo e-poštu."
0:36:32,0:36:42,Trenutno radimo na nekoliko stvari kako bismo im poslali njihove statistike iz tjedna kako bi zaista proslavili svoje pobjede i s povjerenjem prešli na sljedeći tečaj.
0:36:42,0:36:43,"Dakle, učinili smo mnogo toga."
0:36:43,0:36:44,Upravo smo to učinili.
0:36:44,0:36:48,"Kada je pravi trenutak za slanje poruke, push poruke ili e-pošte?"
0:36:48,0:36:51,"Sigurno su ljudi poput vas, nekako ste to prošli."
0:36:52,0:36:53,Koje su neke od lekcija koje smo naučili?
0:36:54,0:36:56,Definitivno još uvijek puno eksperimentiramo s tim.
0:36:56,0:37:04,Provjeravamo učinkovitost naših e-pošte i obavijesti push i mijenjamo ih kada se obavijesti ne otvaraju ili kada dovode do izbora.
0:37:05,0:37:06,Promijenit ćemo to.
0:37:06,0:37:13,Ali jedna od stvari koju sada radimo i koju testiramo jest slanje obavijesti u trenutku kada obično uđu u aplikaciju.
0:37:13,0:37:18,"Kažemo da ako korisnik obično vježba u ponedjeljak, znamo da je vjerojatno intenzivniji."
0:37:18,0:37:19,Vjerojatno imaju veću namjeru.
0:37:19,0:37:22,Pošaljimo im obavijest i podsjetimo ih da mogu pohađati nastavu.
0:37:22,0:37:28,Ili nešto što pokušavamo učiniti je da vidimo da obično u petak u subotu vidimo malo pada aktivnosti.
0:37:29,0:37:30,Ljudi se pripremaju za vikend.
0:37:31,0:37:42,"Dakle, pokušavamo im poslati obavijest na drugoj strani da vidimo možemo li ih uzbuđivati, možda pohađati kraću nastavu, možda zabavnu nastavu i pokušati im predložiti neke stvari za koje inače ne bi uspjeli."
0:37:43,0:37:47,Ali u smislu vremena pokušavamo im poslati obavijest u trenutku kada su obično aktivni.
0:37:47,0:37:58,"Dakle, ako je netko obično aktivan u 9 sati ujutro, pokušavamo ga uskladiti tako da ga pošaljemo u ga u vrijeme kad su aktivni, a ne ako nikad nisu u aplikaciji usred dana, možda rade."
0:37:58,0:38:02,"Ne želimo im poslati obavijest u 15 sati, na primjer, ako netko nije dostupan."
0:38:03,0:38:04,"Dakle, još uvijek to puno testiramo."
0:38:05,0:38:06,"Da, to je sjajno."
0:38:06,0:38:07,"Ipak, neke su dobre lekcije."
0:38:07,0:38:07,Da.
0:38:07,0:38:18,"I samo da dodam na prethodnu točku u vezi s zadržavanjem, mislim da je jedan od najvećih pomaka, o kojem je Nicole malo govorila na početku, bio fokus na tu publiku, početničku publiku."
0:38:18,0:38:24,Vidjeli smo da je oko sedamdeset posto ljudi koji su došli kroz uvođenje reklo da su početnici.
0:38:24,0:38:26,Proveli smo istraživanje da to potvrdimo.
0:38:26,0:38:41,"Dakle, sada se stvarno usredotočujemoočite na početničku iskustvo, intenzitet predavanja, složenost predavanja kako biste pokušali zadovoljiti tu publiku i da se osjećaju kao da mogu dovršiti vježbanje i da se mogu osjećati kao pobjednici koliko god mogu."
0:38:42,0:38:49,"A onda znam da ste eksperimentirali s uvježbavanjem s duljim i kraćim uvježbavanjem i dodavanjem trenja, uklanjanjem trenja."
0:38:49,0:38:53,Koje su neke od lekcija koje ste naučili u uvježbavanju?
0:38:53,0:38:59,A zatim kako ste nastavili optimizirati to prema tim mjerama dolje lijevka i tom duljem vremenskom razdoblju?
0:38:59,0:39:00,"Da, definitivno."
0:39:00,0:39:03,Mislim da je ovo bila lekcija i samo izazov.
0:39:03,0:39:16,"Ali želim da se osvrnem na sve vaše pretpostavke jer smo na početku neko vrijeme radili kao da je najbolje što prije dovesti korisnika do plaćene zidine, što prije dovesti ga u aplikaciju i do plaćene zidine."
0:39:16,0:39:30,"Imali smo hipotezu o duljem uvježbavanju i počeli smo eksperimentirati s vodenjem korisnika kroz iskustvo uvježbavanja koje ih je malo upoznalo, a tijekom uvježbavanja im je dalo i neke intersticijalne podatke kako bismo pokazali vrijednost aplikacije."
0:39:30,0:39:38,Vidjeli smo da je to uvježbavanje zapravo dovelo do mnogo veće konverzije nego bez duljeg uvježbavanja.
0:39:38,0:39:41,To nam je omogućilo personalizaciju onoga što su vidjeli odmah kad su ušli u aplikaciju.
0:39:41,0:39:50,"Pitali smo ih malo o tome što ih zanima, o tome kakva je njihova razina i mogli smo im preporučiti program prije nego što su uopće vidjeli aplikaciju."
0:39:50,0:39:58,"To im je samo pomoglo da vide da ih slušamo, da znamo tko su i da imamo ono što je dobro za njih u aplikaciji."
0:39:58,0:40:06,"To je uvelike povećalo konverziju i mislim da je bilo iznenađenje za mnoge od nas da smo uveli trenje, ali to nam je zaista pomoglo."
0:40:06,0:40:13,"Jedno što smo učinili nakon uvesti dugog uvlačenja bilo je da smo zapravo uveli plaćeni zid prije nego što su korisnici uopće ušli u aplikaciju, što je bilo još jedna stvar."
0:40:13,0:40:31,"Druga pretpostavka koju smo osporili bila je da, oh, ne, definitivno moraju vidjeti proizvod prije nego što im pokažemo plaćeni zid, ali uspjeli smo izgraditi dovoljno vrijednosti i percepcije u iskustvo uvođenja, gdje smo im pokazali plaćeni zid odmah nakon uvođenja prije nego što su se uključili u proizvod, što je zaista pomoglo i u ukupnoj konverziji."
0:40:31,0:40:34,Jedan od vas je spomenuo da sada samo dajete jednu besplatnu klasu.
0:40:34,0:40:41,Gdje je to ušlo u mješavinu i kako to uvodite u lijevak za uvođenje i hoće li započeti besplatni probni period ili ne?
0:40:41,0:40:48,"Mislim da je to samo da bolje razumijem, je li aplikacija nekako tvrdo plaćena zidom, gdje stvarno dobivate samo tu jednu klasu, osim ako ne započnete besplatni probnini probni period?"
0:40:49,0:40:53,"Ne, tako da možete imati besplatni tečaj bez nužnosti da pokrenete besplatni probni period."
0:40:53,0:41:00,"I dalje dobivamo mnogo povratnih informacija o korisnicima, jer je Zumba toliko popularan da kažu da žele više besplatnih tečajeva."
0:41:00,0:41:06,"Dakle, uvijek imamo unutarnju raspravu o tome trebamo li ih zadržati na jednoj klasi ili im možemo dati pristup."
0:41:06,0:41:11,I uvijek se protive jer očito želim da omjer LTV-a uvijek radi.
0:41:11,0:41:24,"I uvijek se protive i kažu da zadržimo samo tu jednu klasu, usredotočimo se na početnike i pokušajmo ih natjerati da pokrenu probni period jer imaju i mogućnost navigacije cijelom aplikacijom i pristupanja svim tečajevima ako to žele s svojim besplatnimnom probnom verzijom."
0:41:24,0:41:27,Zato smo se odlučili za tu jednu klasu.
0:41:27,0:41:30,"Obično, kad prođu kroz uvođenje, vide plaćeni zid."
0:41:31,0:41:39,"Veliki postotak njih konvertira, ali onda je drugi veliki postotak koji se ne konvertira ima izravan pristup toj besplatnoj klasi."
0:41:39,0:41:45,"Ako odaberu upis na tu klasu, kad god je prekine, čak i ako ne prođu cijelu klasu, predstavljamo plaćeni zid."
0:41:45,0:41:58,"Dakle, to je plaćeni zid koji, kako je Nicole ranije objašnjavao, možda možemo malo više kontekstualizirati jer dobivamo stotine tisuća pregleda u toj klasi i možemo bolje konvertirati ljude iz te iskustva."
0:41:58,0:42:07,Je li ta jedna klasa ista za svakog korisnika ili zapravo koristite personalizaciju za personalizaciju te jedne besplatne klase?
0:42:08,0:42:11,Jedna besplatna klasa trenutačno je ista za svakog korisnika.
0:42:11,0:42:21,"Razlog zbog kojeg smo to učinili na taj način jest taj što je klasa Zumba 101, pa bez obzira tko su, čak i ako uzmu Zumbu, to je stvarno dobar uvod u ono što ćete vidjeti u aplikaciji."
0:42:21,0:42:32,"Dakle, pokazuje osnovne korake, upoznaje ih s formatom aplikacije, sadržajem, pa za sada svi pokazuju isto, ali mislim da je definitivno mogućnost da u budućnosti personaliziramo i tu dobrodošlicu."
0:42:32,0:42:32,Da.
0:42:32,0:42:37,"Da, htjela sam samo dodati da pokušavamo prioritetno odrediti plan i što ćemo još učiniti sljedeće."
0:42:37,0:42:47,"Budući da više od sedamdeset pet posto ljudi dolazi i kaže da su početnici, Zumba sto jedan čini se dobrim za većinu, ali mislim da bi na kraju moglo biti više prostora za personalizaciju."
0:42:48,0:42:59,"Da, ili čak pet različitih Zumba sto jedan tečajeva gdje je još uvijek Zumba sto jedan, ali možda je malo više usmjeren na različite aspekte koje ljudi traže."
0:42:59,0:43:07,"Ali volim to, znate, kao što ste govorili o uvođenju te trenja, mislim da će toliko aplikacija sada raditi dugo uvođenje, postavljati sve te pitanja, ali onda zapravo neće."
0:43:07,0:43:22,"Ali čini se da kad jednom počnu besplatni probni period, uzimate u obzir mnogo toga kako biste preporučili najbolje tečajeve koji će biti učinkovitiji i pružiti bolju iskustvo na temelju te personalizacije."
0:43:22,0:43:23,"Da, apsolutno."
0:43:23,0:43:30,"Počinjemo utjecati na njihov algoritam preporuka čim počnu s uvođenjem, bilo da počnu na webu ili u aplikaciji."
0:43:30,0:43:34,"Dakle, čim se uključe, već imaju odabrano iskustvo u tečaju."
0:43:34,0:43:43,"Koji je vaš trenutak aha ili što optimizirate za jednu klasu, za neku drugu iskustvo ili što optimizirate za?"
0:43:45,0:43:48,Otkrili smo da tri predmeta čini se da je trenutak aha.
0:43:48,0:43:52,"Nakon tri predmeta, čini se da su mnogo vjerojatnije da će biti dugoročni korisnici."
0:43:53,0:43:55,"Dakle, pokušavamo ih dovesti do tri predmeta."
0:43:56,0:44:02,Većina naše komunikacije na početku usmjerena je na to da ih dovedemo do tri predmeta.
0:44:02,0:44:06,Na početnoj stranici imamo brojčanu jedinicu za predmete koja ih potiče da dođu do tri.
0:44:06,0:44:10,U uvježbavanju zapravo ih pozivamo da postavljaju cilj koliko predmeta žele posvetiti svakom tjednu.
0:44:10,0:44:12,Taj cilj postavljamo na tri.
