Start (HH:MM:SS),End (HH:MM:SS),Segment
0:35:38,0:35:48,"Naime, tu se formiralo središte kapitalističkog svijeta, financijsko središte i ono to nikada nije prestalo da bude."
0:35:49,0:35:52,Možda ćemo jednog dana imati Šangaju mjestu City of London.
0:35:53,0:36:00,"Možda taj dan nije ni tako daleko, ali za sada još uvijek jeste City of London to mjesto gdje."
0:36:00,0:36:18,"gdje ovaj zapadni svijet, uključujući Sjedinjene države, gdje ima mjesto gdje svoj kapital razmjenjuje i gdje se taj kapital nanovo oplođuje i akumulira itd."
0:36:19,0:36:29,"Mislim da i kada se govori da svi putovi vode u London, govori se također i o Britaniji koja igra jednu ulogu."
0:36:29,0:36:32,Ona više nije tako očigledna kao što je bila.
0:36:33,0:36:36,"Dakle, Britanija je bila carstvo koje je upravljalo."
0:36:37,0:36:40,"većinom svijeta, gdje su se nikad ne zalazi."
0:36:41,0:36:51,"Međutim, od dolaska Sjedinjenih država koje su imale jaču industrijsku bazu, naizgled Sjedinjene države preuzimaju u potpunosti ulogu Britanije."
0:36:52,0:36:57,"Međutim, ogroman je utjecaj Britanije, kulturni utjecaj na američku elitu."
0:36:58,0:37:06,"Ja mislim da je najljepše rekao Jeffrey Sachs jednom, da Amerika nikada nije pokušavala ništa drugo nego da bude imitacija Britanije."
0:37:07,0:37:12,Je li im uspjela njihova geopolitika i filozofija i politička teorija?
0:37:12,0:37:16,Sav način razmišljanja je zapravo presađen iz Londona.
0:37:18,0:37:26,"Pa sada možda neki pojedinci tu i jesu, Amerikanci itd., ali je ogroman utjecaj zaista ideja koji dolazi iz Londona."
0:37:28,0:37:32,Je li aktualni američki predsjednik Trump pod tim idejama?
0:37:34,0:37:35,To je odlično pitanje.
0:37:37,0:37:46,Zato što po nekim stvarima dalo bi se zaključiti da se on nastoji odvojiti od toga.
0:37:47,0:37:52,"Ja sam čuo od jednog inst inzajdera, njegovog još u vrijeme njegove prve kampanje."
0:37:53,0:37:57,"Onako, imali smo priliku na nekom diplomatskom prijemu da razgovaramo."
0:37:57,0:38:00,"A inače, taj inzajder je bio unuk Vičarda Niksona."
0:38:02,0:38:02,Dobar inzajder.
0:38:04,0:38:08,"Pa eto, mislim da je bio kvalificiran da kaže nešto na tu temu."
0:38:09,0:38:17,"Ja sam mu govorio baš o tome kako vi dostojanjavate, da Englezi vama upravljaju, puno su manji, a vi ste puno veći i tako dalje."
0:38:18,0:38:19,"Onako, bio sam drzak."
0:38:19,0:38:32,"On je sve to saslušao, dobrih pola sata mog predavanja, nije ništa negirao da bi na kraju rekao da kaže, ali mi u Trumpu vidimo šansu da se od toga odvoji."
0:38:34,0:38:36,Meni je to tada bilo jako interesantno.
0:38:37,0:38:46,"Ja i dalje mislim da Trump samo predstavlja to drugo krilo koje je vezano za Siliconsku dolinu, a ne toliko za financije."
0:38:47,0:38:53,"Dakle, da nije u potpunosti odvojeno, ali recimo da to predstavlja nekakvu tačku razdvajanja."
0:38:55,0:39:00,Da je Trump predstavnik ove elite koju recimo da personificira Peter Thiel.
0:39:01,0:39:27,"Ljudi obično spominju Ilon Muska, mada je pitati je li tu mnogo značajnija ličnost kao ideolog čitave te grupe ljudi i mislim da Trump je vezan za njih, da on predstavlja njih i da su oni donekle se udaljili od samog Londona u mjeri u kojoj su se udaljili od financija kao od sredstva akumulacije kapitala."
0:39:28,0:39:37,"Dakle, u smislu da što više idu ka tome da uz pomoć umjetne inteligencije i."
0:39:37,0:39:58,"i informatičke industrije idu da kontroliraju ljude i tako dalje, i da uspostavljaju ovaj suverenizam, da se na neki način udaljavaju, ali da opet to nije bitno različita ideja od one koja je vladala tokom svih ovih stoljeća u Londonu."
0:40:00,0:40:12,"Recite mi, molim vas, profesore, kako netko od koje, sjećate se zapravo kad je Trump došao sada, kada je počeo drugi mandat, rekao je ono što je jasno, vjerujem i vama i meni, postoji samo dva spola, muško-ženjsko."
0:40:12,0:40:16,"Žensko, znači krenulo je u nekakav obračun s Vukom."
0:40:18,0:40:24,Prije toga je stalno govorio o ratovima koje Amerika vodi i koji nisu nužni.
0:40:24,0:40:27,A onda je sam krenuo u tu priču.
0:40:29,0:40:30,Što mu se dogodilo?
0:40:33,0:40:42,To samo pokazuje da predsjednici nisu gospodari svojih sudbina i da su još manje oni koji upravljaju.
0:40:43,0:40:57,Opet se mora uzeti u obzir da je ta informatička industrija i da je Silicon Valley je samo dio vojno-industrijskog kompleksa i da ti ljudi diktiraju da se vode ratovi.
0:40:57,0:41:05,"Jednostavno, njima je u interesu da se prodaje ono što je vezano za tehnologiju naoružanja i to je tako."
0:41:06,0:41:18,"Za razliku recimo od nekadašnjeg sovjetskog ili današnjeg ruskog naoružanja koje se pravi da bi se njime zaista ratovalo, američko se pravi da se što bolje proda."
0:41:19,0:41:25,I to je čitava industrija usmjerena ka tome da stvori privid da je to nešto.
0:41:27,0:41:31,što se ne može porediti ni sa čim drugim u svijetu.
0:41:33,0:41:42,"A onda, eto, vidite, desi se da dođu Iranci pa imaju bolju raketnu tehnologiju nego što imaju same Sjedinjene države."
0:41:43,0:41:48,Ali mislim da jednostavno taj vojno-industrijski kompleks diktira to.
0:41:49,0:42:03,"I ako ste dijelom toga, uglavnom republikanci su tradicionalno mnogo više vezani za vojno-industrijski kompleks, dok su demokrati znatno više vezanian za ovaj financijski kokeks."
0:42:04,0:42:08,"Tako da, eto, ja ne mogu reći da sam iznenađen."
0:42:08,0:42:18,"Nije se njemu nešto pretjerano dogodilo, on možda gubi kontrolu nad samim sobom, ali neko drugi ima kontrolu nad njim, sasvim sigurno."
0:42:20,0:42:21,Spomenuli ste Iran.
0:42:21,0:42:28,"Voljela bih da zapravo otvorimo tu temu, taj rat tamo, niti na nebu, niti na zemlji."
0:42:28,0:42:37,"Zapravo, ništa formalno i kao po Trumpu je završen, ali vidimo da to nimalo ne sluti na nekakav."
0:42:37,0:42:38,završetak rata.
0:42:38,0:42:46,"Naprotiv, čini li se vama da je novi sukob Irana i Sjedinjenih država, a onda Izrela u pitanju?"
0:42:47,0:42:47,Dolazili?
0:42:48,0:42:56,"On je već u toku, mislim da uopće nije pitanje da li će doći, nego da li se već odvija."
0:42:56,0:42:57,Mislim da se odvija.
0:42:59,0:43:10,"Možda ne punom snagom, ali svakog dana imamo izvještaje o nekakvim novim kršenjima tog navodnog primirja."
0:43:10,0:43:20,Ali riječ je o tome treba se prisjetiti da američki predsjednik ima pravo da vodi ograničeni sukob do 60 dana.
0:43:21,0:43:31,"I on je bio prisiljen pred kongresom da to prikaže kao kraj, da bi onda najavio novu operaciju koja će biti onda novira."
0:43:32,0:43:36,"Međutim, problem je što Sjedinjene države taj rat ne dobijaju."
0:43:37,0:43:48,"Ja ne znam dokle i kuda misle da idu sa ovom politikom kakvu su do sad imali, jer tu zapravo nikakvog koncepta nema."
0:43:49,0:43:56,"Bit će potisnuti iz regije čitave Bliskog istoka, sve su im baze uništene."
0:43:57,0:43:59,Izrael kao ključni saveznik.
0:44:00,0:44:10,"Izraelci pokazuju jednu iracionalnu crtu, premni su da idu do samoučtenja, ali neće da odustanu od ovoga što su započeli."
0:44:11,0:44:13,"To je isto teško objasniti, ali."
0:44:14,0:44:15,"Dobro, pokušajte."
0:44:18,0:44:23,"Kad kažete teško je objasniti što to tako tjera, je li to onda."
0:44:24,0:44:25,Što to tako tjera Izrael?
0:44:26,0:44:35,"S druge strane, vidimo da čini mi se da je Netanjahu izjavio ovih dana kako bi se htio nekako distancirati od američke pomoći."
0:44:37,0:44:46,"Čini se jako puno, kako bi se reklo, zašprehavanja, da tako kažem, u sjeni novog ozbiljnijeg sukoba."
0:44:48,0:45:00,"Mislim da bez američke pomoći Izrael nema puno šta tu da traži na ratištu, ali stvar je u tome ono što ne prodire iz Izraela."
0:45:01,0:45:03,To su vijesti o tome koliko je Izrael uništen.
0:45:05,0:45:13,Mislim da pojedini dijelovi Izraela onako baš podsjećaju na gazu i na šta drugo.
0:45:13,0:45:18,Da su u toj mjeri uništeni od strane iranskih raketa.
0:45:19,0:45:32,"Ali da jednostavno postoji taj jedan fanatizam, postoji uvjerenje da su jednostavno oni da im je data nekakva božanska misija koju treba da ispune."
0:45:33,0:45:35,"Znate, Iranci se isto žrtvuju."
0:45:37,0:45:44,"Sa stanovišta evropljana koji se trude da budu racionalni, barem tvrde da su racionalni, da."
0:45:45,0:45:52,"Žrtvovanje koje iranci podnose je također i racionalno, ali ona je također protkana dubokom vjerom."
0:45:53,0:46:02,U šinskoj vjeri je žrtvovanje jedna od centralnih ideja i zapravo bez žrtvovanja vi niste pravi vjer.
0:46:04,0:46:05,Ako to ne dokazujete?
0:46:06,0:46:22,"Da, to je jedna od centralnih ideja za razliku od sunitskog islama koji je mnogo manje okrenut žrtvovanju, a mnogo više nekakvom svakodnevnom životu, trgovini i sličnim stvarima."
0:46:25,0:46:36,U šiizmu postoji ta jedna crta i to doprinosi da se Iranci žrtvuju preko svih granica koji su nama iz Evrope razumljivi.
0:46:38,0:46:52,"Počnimo od njihovog lidera, Hamneija, koji je svjesno se žrtvovao da bi ujedinio naciju, da bi potaknuo u ostatku zemlje taj neki osjećaj i spremnost na žrtvovanje."
0:46:52,0:46:54,On je to svjesno uradio.
0:46:55,0:47:08,"To evropski lider ne bi nikada uradio, bilo kakav, bilo koji, ne bismo mogli to zamisliti, ali eto, sa tom religijskom pozadinom je to moguće."
0:47:08,0:47:28,"Također u judaizmu ima jedna crta, a to je osjećaj superiornosti koji postoji u odnosu na ostale, a to je to da su jevreji izabrani narodi i onda u skladu s tim i geopolitički imaju jedinstvenu ulogu da ne mogu biti ni poraženi itd."
0:47:28,0:47:31,"Sad se iz toga mnogo toga da izvesti, znate."
0:47:32,0:48:01,"Iz te jednostavne pretpostavke se da izvesti to da ih nitko ne može pobjediti, da im je sve dopušteno, a bilo im je dopušteno zato što su imali prije svega u početku britansku, a kasnije i američku podršku i do dana današnjeg imaju i zbog toga im je sve bilo dopušteno, ali kod njih se to može interpretirati na sasvim neki drugi način da jednostavno je to prirodni tok stvari."
0:48:03,0:48:05,"Što vi mislite, kako će to završiti?"
0:48:05,0:48:11,"Nekakvim velikim sukobom, dogovorom?"
0:48:12,0:48:14,Koje su tu opcije uopće?
0:48:14,0:48:17,Ili će to biti nikad završeni vječni rat?
0:48:19,0:48:26,"Pa oprostite, prije nego što krenete, kad se sjetimo koliko je zapravo Iran pod nekakvim sankcijama."
0:48:26,0:48:30,Oni su se tako već navikli desetljećima biti primjerice pod sankcijama.
0:48:31,0:48:34,"Što ih prijeći onda da desetljećima, evo da tako kažem, ratuju?"
0:48:37,0:48:46,"Pa mislim, pitanje je dobro, ali Iran je zatražio već danas od Sjedinjenih država da mu se ukinu sankcije."
0:48:46,0:48:56,"Sada se više ne razgovara s pozicije da Sjedinjene države nešto zahtijevaju da Iran odustane od ovoga ili onoga, od nuklearnog programa ili od svojih raketa."
0:48:57,0:49:01,Sada se razgovara s pozicije da se Iranu ukinu sankcije.
0:49:02,0:49:04,"Dakle, Iran će to postići."
0:49:04,0:49:11,"Iran će postići to da ima kontrolu nad hormuškim prolazom, to je sasvim sigurno."
0:49:12,0:49:21,"Ostaje još jedino pitanje da li će Iran sa Izraelom ići do kraja, do uništenja ili ne."
0:49:22,0:49:35,"Iran ima vojne potencijale za to, Izrael nema potencijala da preživi, njih je svega 9 milijuna, a Iranaca je preko 90."
0:49:37,0:49:51,"A pokazalo se da je iranska tehnologija tako formirana da jednostavno Izraelci nemaju protiv odgovor, nemaju mogućećnost da zaustave te rakete."
0:49:52,0:50:01,"Amerikanci također nisu imali, i onda Irance tu ništa ne spriječava, može ih spriječiti samo to da sami odluče da to ne čine."
0:50:02,0:50:06,Ali to opet sve ovisi o ponašanju samog Izraela.
0:50:07,0:50:29,"Ja mislim da bi najpametnije u Izraelu bilo da izvrše neki vojni udar, makar i prividni, da skinu na tenjahu as vlasti i da pokušaju zavesti nekakav koliko toliko normalan režim koji će pokušati da komunicira sa susjednim zemljama na ravnopravnim osnovama."
0:50:30,0:50:38,"To im je jedina nada za opstanak, a ako ne prihvataju to, ne vjerujem da će imati šansu u vojnom okršaju."
0:50:39,0:50:48,Ali treba znati da su mnogi Izraelci već pokupovali posjede na Kipru i da polovica Izraela sprema iseliti na Kipar.
0:50:49,0:50:54,"Dakle, oni planiraju opstati na drugom mjestu, ako ne, više i tu."
0:50:55,0:51:01,Ali vrlo lako se može dogoditi da na tom mjestu uslovi za život postanu nemogući.
0:51:03,0:51:18,"Za desalinizaciju vode, ukoliko budu uništeni i kod njih ili kod bilo kojih drugih susjednih zemalja, a Iran to može bez ikakvih problema da uništi, jednostavno nakon toga život postaje nemoguć."
0:51:21,0:51:35,"Postoji li šansa, odnosno hoće li, a spomenuli ste malo prije američke baze, hoće li se Amerika ikad više u punom sjaju i pod svjetlom reflektora, onda vratiti na Bliski istok i u svoje baze?"
0:51:40,0:51:41,Neće.
0:51:42,0:52:01,"Kratko i jasno, mislim da nema izgleda da se javi, vrati, ali mislim da prije svega su postojale od početka namjere, od dolaska Donalda Trumpa, postoje namjere da se Amerika zatvori u zapadnu gemisferu i da se povuče iz Euroazije."
0:52:02,0:52:11,"Znači, ne samo iz zapadne Evrope, nego iz ostatka Euroazije, uključujući Bliski Istok."
0:52:12,0:52:24,"Mislim da je to onako vraćanje na staru Monroeovu doktrinu i da se neko dosjetio toga u Americi, jer jednostavno su shvatili da su se suviše rastegli."
0:52:25,0:52:34,"To se tako, jel, zove u geopolitici: kad se jedna sila suviše rastegne, onda dolazi do pucanja i dolazi do sloma."
0:52:35,0:52:43,Oni su shvatili da su blizu te tačke i da jednostavno nema im opstanka ukoliko se ne povuku u zapadnu hemisferu.
0:52:44,0:52:49,Zato oni insistiraju na tome da ostvare kontrolu nad kanadskom.
0:52:49,0:53:00,"Nad Kanadom, da ostvare kontrolu nad Grenlandom, nad Panamskim kanalom, nad Južnom Amerikom, kako bi jednostavno imali punu kontrolu nad Zapadnom hemisferom."
0:53:01,0:53:11,"Nimalo slučajno, mnogo puta, a to je mnogima promaklo, Donald Trump je kao svog uzora navodio predsjednika McKinleya."
0:53:12,0:53:18,McKinley je predsjednik koji je Ameriku pretvorio u kolonijalnu silu.
0:53:19,0:53:24,"Okupirali su Kubu, Filipine i Puerto Rico."
0:53:26,0:53:33,"To je ono što sa jedne strane jeste poznato, s druge strane poznato je i da je on ubijen 1903."
0:53:34,0:53:47,Ali mnogi koji su analizirali odnose između Britanije i Sjedinjenih država smatrali su zapravo da britanski utjecaj na Sjedinjene države je onaj presutni počinje sa ubijstvom McKinleya.
0:53:48,0:54:02,I da je i počinjeno ubijstvo zbog toga da bi Britanija postupno ostvarila utjecaj na Sjedinjene države i da uvuče Sjedinjene države u rat koji se već tada spremljalo.
0:54:02,0:54:04,"Znači, 1993."
0:54:04,0:54:12,"se znalo da će biti svjetski rat, samo, a je bilo pitanje da li će Sjedinjene države biti u čeljenoj strani Britanije ili ne."
0:54:13,0:54:26,"I smatralo se da je u bistvu McKinley upravo taj ključni događaj koji je Ameriku okrenuo ka Britaniji, ka njenom uvlačenju u globalni sukob."
0:54:26,0:54:36,"A do tada je vladala Monrova doktrina da se oni ne miješaju u globalne sukobe, nego da ih je sama briga šta se dešava u zapadnoj hemisferi."
0:54:36,0:54:37,"Dakle, dok imaju."
0:54:37,0:54:50,"resurse u Južnoj Americi, dok ih mogu koristiti, dok ih njihovo u tome ne ometa, španska empatija je propala i nije ih njihovo mogao u tome ne ometati."
0:54:51,0:55:10,"Jednostavno, oni su smatrali da je to mnogo bolja varijanta za njih u ono doba, zatim su se rastegli do ove granice, da su čitav svijet, tijela da poklope, pa evo, došli su do granice pucanja i sada je zaista vrijeme da se povuku u zapadnu hemisferu."
0:55:11,0:55:19,"Tako da mislim da čak i na ra nacionalnom nivou postoji odluka da se povuku sa Bliskog istoka, kao i iz Evrope."
0:55:20,0:55:24,"E, sad ste rekli stvar, kao i iz Evrope."
0:55:25,0:55:28,"A kome će onda prepustiti Evropu, njoj samoj?"
0:55:30,0:55:34,Pa Evropa onda ostaje da se bori sa Rusijo.
0:55:35,0:55:49,"Neće ostaviti Evropu u stanju nekakvog blagostanja, nego će je ostaviti u nekakvom prikrivenom, pa ne ni prikrivenom."
0:55:49,0:55:52,"sukobu sa Rusijom, jer trajači sukob u Ukrajini."
0:55:53,0:56:00,"Rusija vodi taj sukob tako da iscrpi do kraja Ukrajinu, da dovede do sloma."
0:56:01,0:56:27,"Dakle, na osnovu su Rusiji sa zapada nudili istočnu Ukrajinu, ali Rusija se nije baš nešto na to hvatala, nego je nastavljala sukob niskog intenziteta kako bi potpuno slomila Ukrajinu i kao društvo, i kao ekonomiju, i njihovu vojsku, i sve ostalo kako bi dovelo do potpune kapitulacije."
0:56:28,0:56:49,"E sada, ukoliko se Sjedinjene države povuku iz Evrope prije nego što je taj sukob okončan, onda se tu Evropa pojavljuje kao zamjena za Sjedinjene države i onda je opet tu Britanija ta koja će privoditi Evropu u perpetuiranju sukoba sa Rusijom."
0:56:50,0:57:05,I onda Evropa tu se nalazi u jednoj situaciji gdje će formirati neku svoju alijancu koja će biti nalik na NATO samo bez Sjedinjenih država da bi se toboželjeli branila od Rusije.
0:57:05,0:57:31,"Rusija zapravo samo hoće da Ukrajinu ostavi izvan zapadnih integracija, ne želi da dalje napreduje, ali u Evropi će se to prezentirati kao opasnost od Rusije kao što se uvijek opasnost da stvoriti, bilo da je od islama, bilo da je od Rusije, bilo od čega, ali uvijek se opasnost može kreirati."
0:57:32,0:57:40,"I mislim da je Evropa ostaje u jednom takvom stanju polu ratnom, koje će se pretvoriti u ratno ono, vrlo vjerojatno."
0:57:41,0:58:01,"Sve zavisi od toga koliko bude pameti i u Njemačkoj i u Francuskoj kao najvećim silama, a koliko i Rusija bude imala strpljenja sa nekim evropskim ponašanjem koje eventualno se bude suviše opet uplitalo u poslove oko Ukrajine."
0:58:01,0:58:15,"Evo i vi i ja, zapravo smo u toj Europi, htjeli bismo živjeti fino, pristojno, mirno, onako, znate kako kažu, stari kontinent, miran, bavi se sam sa obom kulturom, kvalitetnim životom."
0:58:16,0:58:19,"Stalno nas pripremaju, dakle spomenuli ste, 2030."
0:58:19,0:58:25,"kao nekakva ključna godina sukoba, mogućih sukoba sa Rusijom."
0:58:25,0:58:29,"S druge strane, taj rat je ušao u petu godinu."
0:58:29,0:58:35,"Da je ta Rusija tako jako moćna, pa onda bi onda valjda već to riješili, da tako kažem."
0:58:36,0:58:37,Što se vama čini?
0:58:37,0:58:37,Zašto?
0:58:38,0:58:45,"A s druge strane, Ukrajinci, oprostite, Ukrajinci, mora se priznati da se prilično dobro držaju."
0:58:48,0:58:54,"Ginuo preko milijuna i po Ukrajinaca je poginulo, a sa ruske strane manje od 100.000."
0:58:56,0:58:58,"Dakle, Rusiji idu na tu vrstu iscrpljivanja."
0:58:59,0:59:04,"Ne treba se zavaravati oko tog trajanja, to je jednostavno strategija."
0:59:06,0:59:15,"Rusija ima mnogo veću snagu nego Ukrajina i kada bi punom snagom napala, to vjerojatno ne bi dugo trajalo."
0:59:16,0:59:26,"Međutim, Rusija ima namjeru da istrpi sve ukrajinske resurse, uključujući i one ljudske, da svoje što više uštedi."
0:59:27,0:59:33,To je jednostavno jedna strategija koja možda nama čudno djeluje za Rusiju.
0:59:33,0:59:43,"Očekivali bismo da Rusija onako kao Horde, mongolske što su dolazile iz Euroazije, da bi sad tako i Rusija trebala, ali ne, oni rade upravo suprotno."
0:59:44,0:59:54,"Oni puste Ukrajince da se probiju, da naprave džep, pa ih onda ograde i gađaju ih artiljeriju."
0:59:55,0:59:59,Većina ukrajinskih vojnika nikada nije vidjela ruskog vojnika.
1:00:00,1:00:05,"Oni samo tako prodru u prazan prostor i onda budu zasuti, artiljeriju."
1:00:06,1:00:08,To je način vođenja rata.
1:00:08,1:00:12,"Pa sad, zašto je Rusija to odabrala?"
1:00:12,1:00:23,"Ona je odabrala očigledno zbog toga da uštedi svoje resurse, a i zbog toga da bi na kraju dovela do potpunog sloma Ukrajine i do potpunog iscrpljivanja."
1:00:23,1:00:28,To je rat niskog intenziteta koji je vrlo svjesno i vrlo namjerno odabran.
1:00:30,1:00:48,"Da, a podaci zapravo demografski, jučer čini mi se sam pročitala, 20-25 milijuna stanovnika trenutno broji Ukrajina početkom 90.-ih bilo ih je dvostruko više, to je dakle ne katastrofa, to je ubojstvo, samo ubojstvo i uništenje nacije."
1:00:48,1:00:51,"Pitanje je tko će ostati, što će biti od svega?"
1:00:53,1:00:59,Pa Rusija je potrebna tampon zona i mislim da će to na kraju i ostati.
1:01:00,1:01:20,"Rusija nije ni htjela neku vrstu kontrole nad Ukrajinom, kao što je imala nad Bjelorusijom, nego je jednostavno željela da ima jednu tampon zonu između sebe i NATO-a, a Ukrajina je dovoljno velika da može predstavljati takvu tampon zonu."
1:01:21,1:01:28,"Mislim, ja sam imao priliku razgovarati sa ruskim diplomatima i obavještajcima."
1:01:29,1:01:44,"I manje-više sam uvijek istu verziju dobijao da njima Zahad nudi podjelu Ukrajine, a da oni neće podjelu Ukrajine, nego hoće da stvore jednu zonu koja će biti isključivo ona bez prisustva NATO."
1:01:45,1:01:52,"Pa da žele ili kapitulaciju, ili da žele da Ukrajina ostane disfunkcionalna država."
1:01:53,1:02:03,"I onda su je upoređivali, nažalost, sa mojom vlastitom zemljom, Bosnom i Hercegovinom, gdje su govorili nešto poput Bosne i Hercegovine."
1:02:03,1:02:05,"Dakle, disfunkcionira."
1:02:06,1:02:08,Tako da ne može biti članicom NATO.
1:02:09,1:02:13,"Dakle, njima je jedna i druga opcija dovoljno dobra."
1:02:13,1:02:23,"Svoje vremeno im je bila dobra i opcija da Ukrajina proglasi neutralnost i da se te neutralnosti drži, ali mislim da to više nije opcija."
1:02:23,1:02:26,Nakon ovoliko ratovanja itd.
1:02:27,1:02:44,"To nije više opcija da se to politički rješava na taj način., nego će oni to rješavati tako da strukturalno učine Ukrajinu neprivlačnom, tako da kažem, za NATO, ili nemogućom za NATO."
1:02:46,1:02:54,"Pa kad onda Putin najavljuje da bi uskoro mogao doći kraj rata, što se onda iza brda valja?"
1:02:58,1:03:10,"Pa moguće da imaju razgovore sa Ukrajincima, moguće da u Ukrajini ima i nekih drugih ljudi, osim Zelenskog, koji namjeravaju preuzeti vlast."
1:03:11,1:03:12,To je sasvim moguće.
1:03:13,1:03:20,"Mislim, imao sam ja kontakte i sa Ukrajincima i to možda i mnogo duže i temeljitije nego sa Rusima."
1:03:21,1:03:23,Pričajte mi o dvoranu.
1:03:23,1:03:27,Pa znam šta je njihova vojska mislila na tu temu.
1:03:28,1:03:40,"Mislim, imali smo prilike jednom sasvim slučajno tako neki online seminar sa jednim njihovim institutom za strateške studije, da nekolicina nas da ima."
1:03:41,1:03:52,"Pa smo im mi rekli, ako želite da znate šta vas čeka, posmatrajte Bosnu i Hercegovinu."
1:03:53,1:03:58,"Imate istu liniju, to su vam anglezi skrojili isto kao i nama."
1:03:59,1:04:08,"Imate tri religijske grupe, oni će nastojati stvoriti podijeljeno teritorij kao što su nastojali stvoriti u Bosni i Hercegovini."
1:04:09,1:04:11,I oni su to u krajnjoj ozbiljnosti shvatili.
1:04:11,1:04:18,"Njihov direktor je došao ovdje i boravio u Saraju preko pola godine, izučavajući situaciju."
1:04:19,1:04:27,"I znam po tome da su jednostavno shvatili, vojni obavještajni krugovi su shvatili."
1:04:27,1:04:30,i odakle to dolazi i kuda ide i tako dalje.
1:04:31,1:04:36,"Međutim, problem je kad imate političku vlast koju vam instaliraju izvana."
1:04:38,1:04:42,Onda vojska se u krajnjoj instanci pokori.
1:04:42,1:04:47,Evo imate i vojsku u Americi koja bi najradije da svrgne Trumpa pa ga ne svrga.
1:04:49,1:04:53,Iako bi opet to bilo najzdravije rješenje za Sjedinjene države.
1:04:54,1:04:58,U ovom momentu daleko najbolje rješenje i možda jedino rješenje bi bilo.
1:04:59,1:05:04,"Jer Trump je faktički već izvršio državni udar, samo im to nije salučio."
1:05:05,1:05:10,"Međutim, vidim da je neće baš baš ući u Sjedinjene američke države nakon ovoga."
1:05:10,1:05:14,"Dobro, davno sam se toga oprostio."
1:05:16,1:05:18,Mislim da bi im to bilo najzdravije rješenje.
1:05:18,1:05:24,Jer jednostavno on je izvršio državni udar koji nije javno objavio.
1:05:24,1:05:32,"Kongres je potpuno stavio u stranu, pravosuđe je stavio u stranu i taj tronožac njihov je potpuno se narušio."
1:05:32,1:05:38,"Sva je vlast u rukama izvršne vlasti, a na kraju u rukama jednog čovjeka."
1:05:39,1:05:43,"Dakle, to više nije američki ustav, to nije nalik na američki ustav."
1:05:44,1:05:54,"Naš novac, na svemu tome, ima također i svoje paravojne odrede."
1:05:55,1:06:00,"Ovi ICE nisu stvoreni slučajno, to je poput SA odreda."
1:06:01,1:06:04,Sve je to vrlo sistematski razvijano.
1:06:04,1:06:24,"I tu zaista samo vojska može nešto poduzeti da bi se taj poredak izmijenio, jer ova vlast koja je došla u Americi, ja duboko vjerujem da Trump zapravo je ekipa ljudi oko njega i ne namjerava održavati sljedeće izbore."
1:06:25,1:06:27,Mislim da su oni tu došli da ukinu demokraciju.
1:06:30,1:06:32,Spomenuli ste u nekoliko navrata Britance.
1:06:33,1:06:34,Vidim da vas žuljaju.
1:06:36,1:06:37,I njihov utjecaj.
1:06:37,1:06:39,Žuljamo svakog na svijetu.
1:06:41,1:06:46,"Kako ono, kad vidiš dvije ribice na dnu mora da se svađaju, kako ono ide?"
1:06:46,1:06:49,Sigurno je britanska plodnost tu nešto.
1:06:50,1:06:51,"Da, ili tako nešto."
1:06:51,1:06:52,To je Gambiova izreka.
1:06:52,1:06:53,"Da, da, tako je."
1:06:55,1:06:58,"A spomenuli ste i svoju Bosnu i Hercegovinu, svoju domovinu."
1:06:58,1:07:06,"E sad, koliko su vam Britanci, koliko vam Britanci kroje sudbinu sada u BiH?"
1:07:08,1:07:27,"Pa ja mislim da su oni tu daleko najaktivniji, najprisutniji, možda manje vidljivi nego što je to bilo prije, jer prije su otvoreno njihovi diplomati dolazili pa govorili šta da uradimo, kako da podijelimo zemlju itd."
1:07:28,1:07:32,"Sada to možda rade drugačije, ali treba znati jednu drugu stvar."
1:07:33,1:07:48,"Za razliku od Amerikanaca koji djeluju preko svojih ljudi koje rekrutiraju pomoću nevladinih organizacija i sličnih stvari, te tako djeluju u stranim zemljama."
1:07:49,1:07:53,Britanci su u bivšoj Jugoslaviji imali poseban položaj.
1:07:54,1:08:02,Zato što su zapravo stvarali aparat i obavještajni i sigurnostni aparat Tintove Jugoslavije.
1:08:04,1:08:07,Davne 1944.
1:08:07,1:08:10,Meni su to čak i pričali ljudi koji su u tome učestvovali.
1:08:12,1:08:19,"Pa sam ih ja pitao ako, pa dobro, recite mi., jeste li to sami stvarali obavještajnu službu ili su vam i angleze stvarali?"
1:08:21,1:08:28,"Čovjek koji mi je to pričao, je prasnio usmijeh i rekao, pa naravno da su nam i angleze stvarali kao da smo mi šta znali o tome."
1:08:30,1:08:31,"Mislim, otprilike je to tako."
1:08:32,1:08:37,"I Tito Graskica, Staljinov je bio moguć sa Britanijom u zaleđu itd."
1:08:38,1:08:47,"I sve što je Jugoslavija imala, povoljnog tretmana sa zapada i kredite, američke i neke druge, sve je to zbog toga."
1:08:49,1:08:50,Nije to zbog toga što je to.
1:08:52,1:08:59,"Tito se svima sviđa onako vizualno, nego zato što je znao u pravom momentu sklopiti pravi sporazum."
1:09:00,1:09:01,1943.
1:09:02,1:09:11,"su Englezi Dražu Mihajlovića i Kralja Petra II., što se kaže, pustili niz vodu i sklopili savez sa Titom."
1:09:12,1:09:16,"Prvi takav razgovor je bio sa Fridžovem Klinom, novi su."
