Start (HH:MM:SS),End (HH:MM:SS),Segment
0:24:09,0:24:11,"Dakle, prodajemo jednu aplikaciju."
0:24:11,0:24:14,"To je jedna aplikacija za sve korisnike, korporativne i potrošačke."
0:24:14,0:24:29,"Dakle, mislim da implementacije nisu bile izvedene na način da bi mogle obavljati GDPR i obavljati, kao i mnoge softverske tvrtke, većina njih na ovoj konferenciji, bile su prilično mlade i rješenja nisu bila vrlo napredna."
0:24:29,0:24:37,"Dakle, u to smo vrijeme imali MMP, imali smo platformu za angažiranje i jedna od stvari s kojom smo se suočavali zapravo su dvije stvari s kojima smo se suočavali."
0:24:37,0:24:41,Jedna je bila pitanja o privatnosti jer su se zakoni o privatnosti stvarno brzo mijenjali.
0:24:41,0:24:54,Druga stvar s kojom smo se suočili u to vrijeme bila je vrijednost koju smo dobivali od ovog softvera jer smo plaćali te velike račune jer smo imali vrlo veliku mjesečnu aktivnu bazu korisnika čak i u to vrijeme.
0:24:54,0:25:07,"Dakle, plaćali smo te velike račune, ali zapravo nismo ih koristili jer smo s jedne strane samo otkrivali proizvode jer su u to vrijeme proizvodi još uvijek bili na mjestu gdje biste mogli početi s optimizacijom."
0:25:07,0:25:12,"Dakle, optimizacija dolazi mnogo nakon što je vaš proizvod bio u skladu s tržišnom usklađenosti."
0:25:12,0:25:27,"Dakle, očito smo imali veliku usklađenost s tržišnom usklađenosti na stolnim računalima, ali trebalo je nekoliko godina da se ta istovjetna prikladnost postigne na mobilnim uređajimaima vidjeli smo da su naše mobilne aplikacije i aplikacije za iPad sada na točki na kojoj možemo početi s optimizacijom."
0:25:27,0:25:29,Mislim da se pendulum opet okreće.
0:25:29,0:25:30,Sada smo u redu.
0:25:30,0:25:36,Našli smo se na točki na kojoj aplikacije dobro odgovaraju tržištu proizvoda i sada optimiziramo.
0:25:36,0:25:38,"Dakle, MMP je tu, ASO strategija je tu."
0:25:39,0:25:44,"Pokušavamo koristiti sve Appleove promotivne ponude, promotivne kôde i uvjetovane cijene kao nešto novo."
0:25:45,0:25:45,Istražujemo to.
0:25:46,0:25:52,"Dakle, pokušavamo biti što je više moguće ažurirani s ovim aplikacijama."
0:25:52,0:25:58,Jedan od problema s kojim se uvijek suočavamo jest opravdanje poslovnog slučaja za neke od tih stvari.
0:25:58,0:26:08,"Dakle, kada imate aplikaciju koja ima dvostruko ili troznim brojem MAO-a, onda je većina vremena veličina prilika mora biti vrlo velika."
0:26:08,0:26:14,"Dakle, to je kao da veličina tima ne raste na isti način kao što raste vaš MAO, zar ne?"
0:26:14,0:26:16,Kao da i veličina tima ne može rasti.
0:26:16,0:26:22,"Ne možete, kao da, jer da biste dodali jednog inženjera ili, recimo, deset inženjera, trebate i menadžera."
0:26:22,0:26:24,Veličina tima ne raste baš i svi to znate.
0:26:25,0:26:27,"Dakle, naše razmišljanje mora nastaviti rasti."
0:26:27,0:26:38,"Kako naš MAO raste, moramo razmišljati sve više i više, a naša prioritizacija mora biti sve stroža jer ako imate dvostruko ili troznim brojem MAO-a, ne možete trošiti."
0:26:39,0:26:41,vrijeme na optimizaciju koja će utjecati na milijun korisnika.
0:26:41,0:26:45,"Morate trošiti vrijeme na nešto što će utjecati na, recimo, pedeset ili sto, bilo što."
0:26:46,0:26:46,To je velika brojka.
0:26:46,0:26:51,"Naš je okvir, naš potpredsjednik vrlo, vrlo strog u vezi s tim, poput procijenjenog utjecaja."
0:26:51,0:26:59,"Svaki dobavljač koji moramo dovesti ili bilo što što moramo učiniti, bilo kakva optimizacija, on kaže: U redu, dajte mi procijenjeni utjecaj."
0:26:59,0:27:03,A onda imamo ovaj ogroman popis ideja koje dolaze iz svih vrsta mjesta.
0:27:03,0:27:05,"A onda kažemo: U redu, trijagirajmo."
0:27:05,0:27:11,I često ćete biti iznenađeni da su najveće ideje najjednostavnije.
0:27:11,0:27:17,"Kao što je u redu, učinimo nešto na kupovini ili učinimo nešto na prvom iskustvu."
0:27:17,0:27:31,"Jer ako imate aplikaciju tako veliku, ponekad su najjednostavnije stvari poput performansi, pouzdanosti, brzine otvaranja datoteka, veličine aplikacije važne, počinju biti važne."
0:27:31,0:27:31,Da.
0:27:31,0:27:34,Možemo li postići sto posto dovršetka transakcija?
0:27:35,0:27:41,"Jer s takvim brojevima, znate, u jednom trenutku smo vidjeli pet, šest posto neuspjeha u transakcijama."
0:27:42,0:27:43,"Dakle, prvo moramo to popraviti."
0:27:43,0:27:46,Mislim da je to razlog zašto se razlikuje od startupa.
0:27:47,0:27:47,Ali nije tako drugačije.
0:27:48,0:28:03,"I to sam mislio cijelo vrijeme dok smo razgovarali, mislim da previše malih aplikacija nema tajacije imaju prihod od oko 100.000 dolara mjesečno, znate, to je mnogo manje od onoga na čemu radite."
0:28:03,0:28:08,"Ali onda pokušavaju, oh, moramo imati kampanje za povrat."
0:28:08,0:28:17,"To je kao da, ako imate samo 100.000 dolara mjesečno i imate samo tisuće ili desetke tisuća korisnika, to nije lako postići."
0:28:17,0:28:38,"I tako, od najmanjih aplikacija u trgovini aplikacijama do najvećih aplikacija u trgovini aplikacijama, stvarno biste trebali razmišljati o tim okvirima za prioritetizaciju i trebali biste razmišljati o svakoj značajci na kojoj radite, svakoj alatu koju ćete implementirati, svakoj strategiji koju ćete uspostaviti, trebali biste razmišljati i imati hipotezu., kakav će biti stvarni utjecaj na naš posao?"
0:28:38,0:28:42,"I opet, ako mislite, oh, da, moramo vratiti novac, to je ogromna stvar."
0:28:42,0:29:00,"Pa, dobro, ako tisuću ljudi će se vratiti iz vaše aplikacije tijekom sljedećih šest mjeseci i možete se nadati da ćete vratiti pet do deset posto, kakav je to značajan utjecaj na vaš posao u usporedbi s toliko drugih prilika da možete imati mnogo veći utjecaj na svoj posao?"
0:29:00,0:29:02,Mislim da je to zapravo sjajan način razmišljanja o tome.
0:29:02,0:29:13,"Dakle, dok završavamo, povezat ćemo se na vaš LinkedIn, ali bilo što drugo što ste htjeli podijeliti, kao što je zapošljavanje vaše ekipe ili nešto što ste htjeli podijeliti s vaše strane?"
0:29:13,0:29:14,Zapravo nisam siguran da će moja ekipa zaposliti.
0:29:14,0:29:14,"Da, znam."
0:29:14,0:29:16,Zapravo nemam tu informaciju.
0:29:16,0:29:17,"Da, to je točno."
0:29:17,0:29:24,"Ali, da, molim vas, slobodno se obratite ako imate bilo kakvih pitanja ili raspravite o bilo kojoj strategiji rasta aplikacije."
0:29:24,0:29:26,Ja sam prilično aktivan na LinkedInu.
0:29:27,0:29:27,Fantastično.
0:29:27,0:29:34,"A za one od vas ovdje u publici, kao što sam ranije rekao, podcast Subclub, razgovaramo s ljudima poput Ramita svakih dva tjedna."
0:29:34,0:29:40,"I zapravo razgovaramo sa svima iz neovisnih aplikacija koje se povećavaju, aplikacija srednjeg tržišta koja imaju iste poteškoće."
0:29:40,0:29:42,"A onda, naravno, radim za RevenueCat."
0:29:42,0:29:53,"U ovakvim razgovorima ne govorim puno o tome, ali mi smo platforma za monetizaciju pretplate koja pomaže u svemu ovakvom, neka vrsta osnovne infrastrukture koja gura podatke prema povratima."
0:29:53,0:30:02,"I opet, ovdje na pozornici kažem da se ne usredotočite na povratne informacije ako ste rano, ali kako rastete, to je stvarno važno i naši podaci u RevenueCatu zaista mogu pomoći u tome."
0:30:03,0:30:14,"Dakle, hvala svima što ste se priključili i nadam se da ste uživali u današnjoj raspravi i da pogledate podcast Subclub i RevenueCat i sve ostalo na čemu radimo."
0:30:14,0:30:15,Hvala vam puno što ste slušali.
0:30:15,0:30:19,"Ako imate minutu, ostavite mi recenziju u svom omiljenom reproduktoru podcastova."
0:30:20,0:30:29,Također možete posjetiti chat dot subclub dot com da biste se pridružili našoj privatnoj zajednici.
