Start (HH:MM:SS),End (HH:MM:SS),Segment
0:21:28,0:21:49,"Ali prema onome što sam mogao saznati na njihovoj web-stranici, možete kupiti ovu kameru od njih i postaviti je na stojala, a zatim može automatski, samo na temelju GPSS-a i svega ostalog, snimite sve koji se kreću, identificirate tko je gdje i automatski stvorite neke vrste naglasaka kretanja određenih igrača u tom trenutku."
0:21:49,0:21:55,"Možete pogledati sve podatke ili automatski shvatiti, evo gdje su radili neke udarce ili nešto slično."
0:21:56,0:22:01,Treneri to mogu upotrijebiti i vi možete to upotrijebiti za snimku naglaska i sve slično.
0:22:01,0:22:08,"I licencirali su to timovima kao način da treneri poboljšaju ono što rade, trening i prikazivanje svega slično."
0:22:08,0:22:13,"Da, jer snimanje kaseta i pregledavanje tih stvari je velika stvar."
0:22:13,0:22:14,u sportu.
0:22:15,0:22:19,"Da, vidjeli smo aplikacije za iPhone koje to rade, ali sada je to automatski."
0:22:19,0:22:25,Samo imaju kameru na stojnicama i prati sve igrače i može automatski izvući tu stvar.
0:22:26,0:22:31,A to štedi puno tereta trenerima.
0:22:31,0:22:35,"Dakle, svi su tamo u tom nogometnom području i čini se da rade sjajno."
0:22:36,0:22:38,Mislim da su shvatili što funkcionira u tom prostoru.
0:22:38,0:22:40,I povećavaju broj zaposlenika.
0:22:41,0:22:44,Čini se da dobivaju puno privlačnosti koju nikad nisu dobili u prostoru skija i snowboarda.
0:22:45,0:22:46,"Dakle, pohvala im."
0:22:46,0:22:48,"Da, ne, to je fascinantno."
0:22:48,0:22:48,Da.
0:22:48,0:22:52,"Da, prvi put sam ih vidjela kako igraju nogomet, pa sam pomislila, što?"
0:22:53,0:22:56,"Ali gledajući ih sada, oni su sjajni, pa je stvarno lijepo vidjeti."
0:22:57,0:22:59,"Ali da, bili su drugi moj konkurent."
0:23:00,0:23:22,"Dakle, prebacivši se na original, mislim da sam bila malo samouvjerena i razmišljala sam, dobro, moja će razlika biti, imat ću bolji dizajn, vrlo Appleov, vrlo sam puna sebe, napravit ću ovaj sjajan dizajn, bit će tako intuitivan, sve to."
0:23:22,0:23:24,"A gledajući unatrag, dječak, bilo je loše."
0:23:25,0:23:29,Ali očito je bilo dovoljno da se zainteresiraju neki ljudi.
0:23:29,0:23:36,"Mislim da je jedan od velikih različitih pristupa koji nije nužno bio dizajn korisničkog sučelja, mislim da je to bilo ono što je sjajno."
0:23:36,0:23:40,Mislim da sam napravio dobar UX da bolje grupirate neke podatke.
0:23:40,0:23:47,Ali jedna od stvari koja mi se čini stvarno sjajnom bila je to kako možete komunicirati sa svojim danom i ideja da je karta povezana s vrstom podataka koje pokušavate reproducirati.
0:23:47,0:23:55,Tako biste mogli proći kroz svoj dan trčanja i karta bi se ažurirala da bi pokazala kakvo trčanje gledate.
0:23:55,0:23:59,Ali onda biste na vrh toga mogli prebaciti na trodimenzionalni način rada.
0:23:59,0:24:01,I mislim da je to bilo najveće.
0:24:01,0:24:08,"Najveći razlika za padine tada je bila ideja, znate, skijeri i snowboarderi, razmišljamo u 3D-u."
0:24:08,0:24:09,Imamo vertikalnu.
0:24:09,0:24:14,"To je jednako važno za nas kao i gdje idemo, kao što je, kakav je bio taj trčanje?"
0:24:14,0:24:15,Bilo je strmo?
0:24:15,0:24:16,Nije bilo strmo?
0:24:16,0:24:24,"I tako, moći 3D renderirati trčanje, a tada je to bilo prilično jednostavno, 3D renderiranje."
0:24:24,0:24:25,"Mislim, govorimo o iPhoneu."
0:24:25,0:24:28,"Dakle, htjela sam reći, to je bilo na početku padina?"
0:24:28,0:24:29,"Da, to je bilo u verziji jedan."
0:24:30,0:24:30,"O, wow."
0:24:30,0:24:31,U redu.
0:24:31,0:24:33,Iz nekog razloga mislila sam da ste to dodali kasnije.
0:24:33,0:24:35,"Ne, kasnije sam napravila veliku nadogradnju."
0:24:36,0:24:42,Ovaj koji je izvorno došao s Slopesom bio je OpenGL koji sam sam naučio sam.
0:24:42,0:24:58,"U osnovi je bio samo jednostavan 3D graf na crnoj pozadini s malim šahovnicama na podu, tako da ste imali neku dubinsku percepciju i samo bi vam brzina bila boja za cijev vaše staze."
0:24:59,0:25:05,"Što ste brže išli, to bi se više promijenilo u zelenu, a što je sporije, to bi se pomaknulo u crvenu."
0:25:05,0:25:10,A onda bi se pomaknulo kao mala ikona dolje dok se reproducirao.
0:25:10,0:25:12,Nije bilo kao Google Earth ili nešto ludilo.
0:25:12,0:25:18,"Bio je to samo jednostavno 3D prikazivanje puta koji ste prošli, tako da ste mogli vidjeti vodoravnu i vertikalnu istovremeno."
0:25:19,0:25:29,"Možem vam reći iz iskustva, iako nisam koristio padine jer nisam skijao, ne znam, previše dugo."
0:25:29,0:25:35,Imam prijatelja na poslu koji stalno skija i nedavno je pronašao vašu aplikaciju vjerojatno zbog moje preporuke.
0:25:36,0:25:36,Nisam siguran.
0:25:37,0:25:37,Hvala.
0:25:37,0:25:44,"A sada svaki put kad se vrati, način na koji priča priču o svim stvarima koje su se dogodile doslovno je kroz objektiv vaše aplikacije."
0:25:44,0:25:45,"O, to je sjajno."
0:25:45,0:25:49,Jer je tako vizualno.
0:25:49,0:25:57,"On će biti usred priče i podići je kao način da se pojača, kao da, pokušavali smo prijeći ovaj greben i gotovo smo pali, ali pogledajte ovo."
0:25:58,0:26:03,"I postoji nešto iznimno, to nije podatak koji gledate, to je priča."
0:26:03,0:26:13,"I mislim da je zato taj 3D pogled, a sada imate AR pogled i slično, stvarno rezonira s pričom nakon skijanja."
0:26:13,0:26:24,"Da, to je zapravo vrlo dirljivo čuti jer je to točno moj cilj s padinama, uvijek to gledam kao dio onog startup vikenda koji sam dao, pokušavajući reći, htjela sam."
0:26:24,0:26:32,"Želio sam aplikaciju koja je više poput dnevnika za vaše skijanje i skijanje na snijegu, a ne samo hrpa podataka na zaslonu."
0:26:33,0:26:52,"A vizualni je dio nešto na što sam se zaista pokušao usredotočiti, što ima najveći smisao za skijaše i skijaše na snijegu dok pokušavamo pogledati unatrag na svoj dan i kako to mogu nadopuniti stvarima poput fotografija ili vaših prijatelja ili slično i stvarno vam dati cjelovitu sliku o tome kakva je bila priča vašeg dana."
0:26:52,0:27:01,"Umjesto da se usredotočite na neku vrstu sirovog podatka, treninga, za koji možete zamisliti da idete potpuno drugom putom, čak i uz potpuno iste podatke."
0:27:01,0:27:03,"To su točno ista podaci, ali se pojavljuju na drugačiji način."
0:27:03,0:27:07,"Vaša se čini da je više usmjerena na, kao što ste rekli, pisanje dnevnika."
0:27:07,0:27:07,Radi se o pričanju priče.
0:27:08,0:27:17,"Da, kao što je to u aplikaciji za 99 centi, znate, imat će mnoštvo grafikona, kao što je dvodimenzionalni vertikalni grafikon koji pokazuje vašu brzinu u odnosu na visinu i slično."
0:27:18,0:27:23,"A za inženjera koji pokušava istražiti podatke, to je savršeni grafikon jer su to samo sirove podatke."
0:27:23,0:27:25,"Možete ih pogledati, shvatiti ih, ali to ne govori priču."
0:27:25,0:27:37,"I to je bio problem koji sam imao s tom drugom aplikacijom za koju sam osjećao da bih mogao bolje obaviti posao, a to je da bih mogao povezati sve te iste podatke na način da biste mogli pogledati unatrag."
0:27:37,0:27:39,Možete se vratiti i to će vam vratiti uspomene.
0:27:39,0:27:40,Nije bilo samo o analizi.
0:27:41,0:27:47,"Bilo je o tome da se možete vratiti usred ljeta i reći: Da, taj put sam otišao u Kanadu i tamo sam se jako zabavio."
0:27:47,0:27:55,"I možete se brzo vratiti i pogledati kakvo je to putovanje zapravo bilo, a ne samo: U redu, ovdje smo, kakva je vaša najveća brzina ili nešto slično."
0:27:55,0:27:56,"Da, to je sjajno."
0:27:56,0:28:02,"I ne znam, to je cool jer sam neko vrijeme slušao kako govorite o toj aplikaciji putem vašeg podcasta Independence."
0:28:03,0:28:11,"A onda vidjeti nekoga tko zapravo radi sve točno ono o čemu ste govorili kao svoj vrsti pitcha, stvarno je cool vidjeti to osobno."
0:28:12,0:28:12,Da.
0:28:12,0:28:18,"Da, to je još uvijek nešto što sam vidio samo nekoliko puta u divljini."
0:28:19,0:28:21,"Ali barem uvijek čujem od ljudi, recimo, da ga koristi prijatelj."
0:28:22,0:28:29,I uvijek je ugodno čuti kad ljudi zapravo koriste na način na koji ste ga osmislili da ga ljudi cijene.
0:28:29,0:28:37,Jer uvijek postoji razlika između onoga što imate u glavi i onoga što mislite da zapravo programirate i dizajniramo i radimo sve.
0:28:37,0:28:44,"Ali dokaz je stvarno kad čujete i znate, čujete ove priče koje se grade oko vaše aplikacije i kako se koristi."
0:28:44,0:28:49,"I kad se to podudara s vašim prvotnim ciljevima, to je jedno od najboljih osjećaja."
0:28:49,0:28:50,To je stvarno sjajno.
0:28:50,0:28:52,"Da, to je sjajno."
0:28:52,0:28:56,"Dakle, manje toplo i ugodno, a onda ćemo se pozabaviti temom."
0:28:56,0:29:05,Razgovarajmo o poslovnim modelima jer je to još jedno područje na kojem je Slopes bio fascinantan primjer za mene jer ste prošli kroz mnoge od njih i otvoreno o tome pričate.
0:29:05,0:29:09,"Dakle, kada sam započeo, kakav je bio poslovni model za Slopes?"
0:29:10,0:29:20,"Pa, jasno se sjećam, uh, na vikendu pokretanja, razgovarao sam s, znate, grupom mentora koji su tada bili u sobi, slično tome."
0:29:20,0:29:23,"Um, a Lauren Brichter je zapravo bio ondje i bio je jedan od mentora."
0:29:23,0:29:25,"I, kao što sam razgovarao s njim, razgovarao sam s njim."
0:29:25,0:29:27,"I kao da sam razgovarala s njim, velika mi je poštovanja prema njemu."
0:29:27,0:29:27,Da.
0:29:27,0:29:29,On je radio sve te cool stvari u prošlosti.
0:29:29,0:29:30,I kao da je to još uvijek bilo u to vrijeme.
0:29:30,0:29:33,Kao da je Tweety još uvijek bio stvar.
0:29:33,0:29:33,Da.
0:29:34,0:29:34,Odmor u miru.
0:29:35,0:29:38,"Zapravo, mislim da je Tweety tada bio prodan."
0:29:38,0:29:38,Mislim.
0:29:39,0:29:40,"Da, mislim da je bio prodan 2013."
0:29:40,0:29:40,godine.
0:29:42,0:29:44,Ali još je tek izašao iz toga.
0:29:44,0:29:44,Da.
0:29:44,0:29:49,"I sjećam se da sam razgovarala s njim i rekao je: Eh, znaš, što misliš o cijenama i slično?"
0:29:49,0:29:51,I to je bilo vrijeme kad je freemium postao stvarno popularan.
0:29:51,0:29:54,"Kao da je cijena bila 99 centi, utrka do dna."
0:29:54,0:29:55,To je bilo u to vrijeme.
0:29:57,0:29:58,I bila sam ponosna na sebe.
0:29:58,0:29:59,Rekla sam: Znaš što?
0:30:00,0:30:01,Neću trčati do dna ni ništa.
0:30:01,0:30:01,Nisam se žurila do dna ni ništa drugo.
0:30:02,0:30:03,Za ovu ću aplikaciju naplaćivati stvarne novce.
0:30:03,0:30:05,Naplaćivati ću četiri dolara i devedeset devet centi.
0:30:06,0:30:09,"I gledajući unatrag, samo sam pomislila: O, to je tako slatko."
0:30:09,0:30:13,"Ali sjećam se da me je pogledao i rekao: O, dvostruko više."
0:30:14,0:30:14,Dvostruko više.
0:30:16,0:30:18,I trebala sam ga ranije poslušati.
0:30:18,0:30:21,Uvijek sam se bojala da ću naplaćivati previše.
0:30:22,0:30:25,I neko vrijeme sam ostala na četiri dolara i devedeset devet centi.
0:30:25,0:30:30,Tek sam možda u drugoj godini Slopesa počela malo eksperimentirati s unaprijed plaćenom cijenom.
0:30:30,0:30:35,Uvijek sam se brinula da će ljudi primijetiti ako promijenim cijenu ili nešto slično.
0:30:35,0:30:36,A nitko to ne primjećuje.
0:30:36,0:30:37,"Da, ljudi se brinu."
0:30:37,0:30:39,mnogo manje o vama nego što mislite da se brinu.
0:30:39,0:30:40,"Da, nitko se neće sjetiti."
0:30:41,0:30:42,Nitko prijatelj neće reći: Što?
0:30:42,0:30:45,Kupio sam tu aplikaciju za četiri dolara i devedeset devet centi.
0:30:45,0:30:48,Prevarili su vas za sedam dolara i devedeset devet centi.
0:30:48,0:30:49,"Ne, nitko to ne primjećuje."
0:30:49,0:30:57,"Ali na kraju sam podigao cijenu na sedam dolara i devedeset devet centi, što je dobro funkcioniralo u smislu održavanja prihoda malo višim nego što sam dobivao, ali bez gubitka korisnika ili preuzimanja."
0:30:57,0:31:06,"Ali otprilike u to vrijeme, ovo je početak 2015., završila je druga zima na padinama."
0:31:07,0:31:13,"Radio sam na tome noću i vikendom, uzimao sam mjesec dana odmora, možda od savjetovanja."
0:31:13,0:31:20,"Od konzultanata do rada na tome i imao sam potrebu da radim na tome sve više i više, ali preuzimanja nisu bila dostupna."
0:31:20,0:31:24,"I iskreno, umorio sam se od svađa s korisnicima, poput: Ne, ne, ne, pogledajte, vjerujte mi, samo platite osam dolara."
0:31:24,0:31:26,Voljet ćete aplikaciju.
0:31:27,0:31:28,Evo zašto je drugačija.
0:31:29,0:31:30,Ne možete napraviti prodaju na taj način.
0:31:31,0:31:32,Samo nije radila.
0:31:32,0:31:38,"Stoga sam odlučio, znate, moram sjesti i preispitati ovo i shvatiti, znate, plaćanje unaprijed ne radi."
0:31:38,0:31:49,"Odbacujem plaćanje unaprijed za 99 centi i pokušati nadoknaditi volumen jer sam znao da to nije održivo, pogotovo jer sam počeo dobivati troškove poslužitelja i sve ostalo od onog."
0:31:49,0:31:54,"što se događa, kao što je i neka druga stvar koju sam želio dodati definitivno bi se povećala po korisniku."
0:31:54,0:31:58,"Dakle, moram na neki način nadoknaditi novac."
0:31:59,0:32:04,Nedavno sam počeo zvati sebe hipsterom za pretplate jer sam ih radio prije nego što su bili cool.
0:32:05,0:32:07,"Dakle, Slopes je postao pretplatnik 2015."
0:32:08,0:32:22,"godine, što je u to vrijeme još uvijek bilo vrijeme kada Apple nije dozvoljavao korisnicima ili razvijačima da koriste automatski obnovljive pretplate za bilo što osim za aplikacije za upoznavanje ili aplikacije za sadržaj ili bilo koje druge dvije kategorije."
0:32:24,0:32:26,"Dakle, nisam imao automatski godišnju cijenu bez automatskog obnavljanja."
0:32:26,0:32:32,"Ali gledao sam se oko sebe i ljudi poput Strava ili Runkeepera, slično tome, i oni su imali godišnju cijenu."
0:32:32,0:32:38,"To je bilo svojevrsna inspiracija za mene, pogledajte, postoje i druge aplikacije za fitness koji imaju neku vrstu godišnje cijene."
0:32:39,0:32:40,Zašto ne isprobam to?
0:32:41,0:32:46,"To se čini održivim, čini mi se da ću moći nastaviti razvijati ako dobijem dovoljno ljudi."
0:32:47,0:32:50,"A moj cilj je zadržati ljude zadovoljnima, što je uvijek bio moj cilj."
0:32:51,0:32:54,"Dakle, to se dobro uklapao u moje poticaje, mislio sam."
0:32:54,0:32:56,"Dakle, mislio sam da ću to isprobati."
0:32:56,0:33:06,"I odlučio sam se za dvadeset dolara godišnje jer su aplikacije za su koštale bilo gdje od četrdeset do pedeset dolara godišnje, ali ne možete koristiti Slopes toliko kao aplikaciju za trčanje."
0:33:06,0:33:09,"Dakle, osjećao sam da je dvadeset dolara bilo približno ispravno."
0:33:09,0:33:12,Tako je konačno pokrenuto 2015.
0:33:12,0:33:31,"godine i to je bila prva velika promjena u poslovnom modelu za Slopes, pretvaranje u pretplatu, a zatim brzo nakon toga, kad je Apple objavio ili odobrio, blagoslovio mogućnost korištenja automatskog obnavljanja pretplata, mislim da je bilo osam mjeseci nakon toga, šest mjeseci nakon toga, odmah sam prešao na one, što je bilo lijepo."
0:33:32,0:33:37,"Ali da, radio sam ih prije nego što su se službeni vrata otvorila za pretplate."
0:33:37,0:33:38,Mislim da se otvara na pretplati.
0:33:39,0:33:41,Kako ste se nosili s tom tranzicijom?
0:33:41,0:33:48,"Jer mislim da smo svi vidjeli, znate, loše tranzicije na mnogo različitih načina."
0:33:48,0:33:57,"I uvijek rezultiraju time da ljudi postaju jako ljuti, i postojeći korisnici, jer je to cijela priča koju morate otkriti, a onda, znate, ljudi koji idu naprijed mrze ih."
0:33:57,0:33:59,"Dakle, kakav je bio vaš pristup tome?"
0:33:59,0:34:08,"Dakle, na sreću, tada su se Slopes preuzeli samo, mislim da je bilo oko 1800 puta u dvije godine."
0:34:09,0:34:11,Kao da nisam zaradio toliko novca s Slopesom.
0:34:11,0:34:12,Nisam dobio mnogo preuzimanja.
0:34:12,0:34:14,Bilo je definitivno sporije.
0:34:15,0:34:30,"Dakle, u smislu broja ljudi koje sam imao u odnosu na veličinu mog tržišta, to je bilo malo, što je sjajno jer to znači da se nisam morao brinuti da ću se moći brinuti o starijim korisnicima."
0:34:30,0:34:37,Mogao sam se poigrati unatrag za njih jer na kraju dana nisu bili veliki teret za moje resurse jer su bili samo dio mog tržišta.
0:34:38,0:34:38,Točno.
0:34:38,0:34:44,Nije bilo tako da sam već imao pedeset posto tržišta i sada moram shvatiti kako živjeti s tim.
0:34:44,0:34:46,"Dakle, dobro sam se brinuo o njima."
0:34:46,0:34:49,Sve sam osmislio u SOTEM-u.
0:34:49,0:34:59,"Dakle, Slopes 2 pokrenuo je pretplate i sve što su imali u Slopes 1, otključali su u Slopes 2."
0:35:00,0:35:11,"I bilo je nekakvog bug-a s računom koji sam imao u prvom izdanju, ali većina njih bila je prilično opraštajuća i to mi se nije baš pokazalo, osim bug-a."
0:35:11,0:35:16,"Većina njih, još uvijek imam neke od tih ljudi koji pišu danas i kažu: Eh, koristim Slopes od 2014."
0:35:17,0:35:17,ili nešto slično.
0:35:18,0:35:20,"To je kao: Eh, hvala što ste ostali sa mnom."
0:35:20,0:35:20,"Da, to je sjajno."
0:35:21,0:35:25,"Da, stvarno je cool vidjeti da su još uvijek sretni i da su neki od njih još uvijek besplatni korisnici."
0:36:00,0:36:01,To je nešto što sam pokušao učiniti.
0:36:01,0:36:36,"Bilo je teško jer tada nisam imao ogroman popis e-pošte ili slično, ali i dalje sam pokušavao proširiti informacije jer mislim da je, gledajući neke od prijelaza koji su se dogodili, čak i ove godine s nekim aplikacijama koje su prešle na pretplatničke modele, jedan od nedostataka koji sam primijetio bio je nedovoljno rano komuniciranje i pokušaj da veliki lansiranje ove pretplatničke verzije aplikacije bude veliki šok, kao što biste to učinili s drugim izdanjem, znate, u danima plaćenih nadogradnji, gdje je to velika iznenađenja i gradite prema tome, a onda bum."
0:36:37,0:36:40,"Jer ako se oslanjate na to, imat ćete puno ljudi s dezinformacijama."
0:36:41,0:36:43,Otvorit će aplikaciju.
0:36:43,0:36:48,Zapravo neće znati što se događa jer je vjerojatno prvi put upoznaju otvarajući je na svom telefonu.
0:36:49,0:36:49,U redu.
0:36:49,0:36:56,Vjerojatno nisu pročitali recenziju Opus Mac Stories koja vam objašnjava sve.
0:36:56,0:36:56,Baš tako.
0:36:57,0:37:00,To je tako mali dio tržišta.
0:37:00,0:37:02,Većina korisnika ne radi takve stvari.
0:37:03,0:37:10,"Dakle, iznenada vide te stvari i nisu sigurni moraju li ih platiti ili ne, ali ljudi će vjerojatno pretpostaviti najgore."
0:37:10,0:37:17,"A kad jednom pretpostavite najgore, je da će se pojaviti izgubljeni odboj."
0:37:18,0:37:24,Ljudi se više uzrujavaju ako im se čini da im nešto oduzimate nego da im to nikad niste dali.
0:37:24,0:37:28,"Dakle, ako im se čini da na bilo koji način uklanjate značajke, to ih uzrujava."
0:37:28,0:37:30,A onda će ljudi sve to širiti na Twitteru.
0:37:30,0:37:37,"I vidio sam neke ljude koji su ove godine lansirali proizvode, kao da provode vrijeme na Twitteru i triažu, rekavši: Ne, ne, ne, ne, ne, ne, ne, dobivate to besplatno."
0:37:37,0:37:42,"Bili ste korisnik verzije X, verzija Y, dobit ćete to otključano, vi ste općinski."
0:37:42,0:37:52,"Ali taj nedostatak komunikacije do dana lansiranja, osjećam da stvarno otežava korisnicnici dobili prave informacije jer je sve u trenutku."
0:37:52,0:37:55,Kao da se morate boriti protiv tih emocionalnih reakcija.
0:37:55,0:37:59,"Ne pripremate ih da kažu: Evo, pogledajte, za mjesec dana ćemo se pretplatiti."
0:38:00,0:38:01,Vi ste postojeći korisnik.
0:38:01,0:38:02,Evo kako ćemo se pobrinuti za vas.
0:38:03,0:38:15,"A onda se dan lansiranja može usredotočiti na sve te sjajne nove značajke koje lansiramo i sve te sjajne nove stvari, a ne nužno na to što ćete učiniti s ljudima."
0:38:16,0:38:17,Mislim da ih zaista trebate odvojiti.
0:38:18,0:38:19,Inače ćete se zapetljati.
0:38:19,0:38:28,"Da, slažem se, pogotovo jer ćete se neizbježno, mislim, doslovno svaki od ovih prijelelaza koji sam vidio imao je neku vrstu grešaka vezanih uz račun."
0:38:28,0:38:33,"Ne znam je li to nešto u Appleovom sustavu jer to još nisam učinio ili što, ali čini se da se to uvijek događa."
0:38:33,0:38:40,I tako to dodajete u mješavinu gdje ljudi govore istinu kad se žale i kažu: Gubio sam značajku XYZ.
0:38:40,0:38:44,"I to je zato što, znate, neka vrsta validacije dana nije se dogodila, zar ne?"
0:38:44,0:38:50,I obično ih popravljaju u roku od jednog dana jer ste pod stresom jer vas uništavaju na Twitteru ili što god.
0:38:51,0:38:54,Ali ta je poruka sada izašla i curila.
0:38:54,0:38:59,"I mnogi ljudi, to je posljednji put kad će čuti o vama, to je ta priča kad god je to postalo velika val."
0:39:00,0:39:00,"I tako, da."
0:39:00,0:39:24,"Da, zapravo nemam puno prostora za razgovor jer sam to nisam radio sam, ali uvijek sam imao isti osjećaj kao što kažeš, da vrlo rana komunikacija, posebno o promjeni poslovnog modela i obavještavanje ljudi i izražavanje svih njihovih pritužbi, uklanja puno negativnosti kad ih objavite, a onda bi nove informacije trebale biti sve pozitivne stvari, nove značajke, yada yada."
0:39:25,0:39:26,"Da, točno."
0:39:26,0:39:36,"Da, to nije samo komunikacija, mislim da je to jedan od ključeva, ali mislim da je drugi ključ na koji se puno ljudi ne sjedne i ne razmišlja."
0:39:37,0:39:42,"Znate, kako mijenjate proizvod za one korisnike koji su u starom stanju?"
0:39:43,0:40:00,"Dakle, mislim da bi to bio konkretan primjer: koliko će ih se podsjećati da više nisu premium korisnici i da pokušavate prodati više u cijeloj aplikaciji jer su kupili aplikaciju u određenom stanju."
0:40:00,0:40:05,"Kupili su je i kupili je bez oglasa za vašu premium ponudu, bilo kakvu."
0:40:06,0:40:13,A sada nemaju izbora ako će preuzeti novu verziju.
0:40:13,0:40:18,"Ako, na primjer, preuzmete novu verziju aplikacije koja sadrži ove premium oglase, sada im to prisiljavate."
0:40:19,0:40:22,Uzeo ste kontrolu iz njihovih ruku.
0:40:22,0:40:27,"I kad god uzmete kontrolu iz nekog drugog, to će ih zaista razljutiti."
0:40:27,0:40:30,Ljudi ne vole osjećati da ih prisiljavaju na nešto.
0:40:30,0:40:41,"Stoga morate sjesti i razmotriti psihologiju korisnika i pogledati, dobro, što su imali prije i kako će se to promijeniti danas?"
0:40:41,0:40:42,Što ću im stavljati na put?
0:40:44,0:40:49,Što im stalno podsjećam na sve promjene?
0:40:49,0:40:52,I mislim da morate dobro razmisliti o tome.
0:40:53,0:41:01,"Morate više razmišljati o tome kako će korisnici emocionalno reagirati na osnovnoj razini, poput odbojnosti prema gubitku."
0:41:01,0:41:02,Morate dobro razmisliti o tome.
0:41:03,0:41:10,"I kao vlasnik proizvoda lako je gledati na to i reći: O, znaš, bilo što, ovo je samo mala značka na ovom zaslonu i onom zaslonu i sve ostalo."
0:41:12,0:41:17,Ali mislim da podcjenjujemo emocionalne reakcije korisnika.
0:41:17,0:41:27,"I to je nešto za što morate imati suosjećanje jer na kraju dana, ako nemate suosjećanje na to kako bi nešto mogli primiti, to će utjecati na vaše vaš posao i to nije dobro."
0:41:28,0:41:39,"Da, kao i osjećaj da se nađeš na plaćeni zid, pogotovo ako postoji velika sjajna oznaka koja ti govori da moraš pritisnuti ovaj gumb, a onda ga pritisneš i onda ti se nađe plaćeni zid."
0:41:39,0:41:43,"To je negativan osjećaj koji ćete dobiti gotovo u cijelosti, mislim."
0:41:44,0:41:53,"Tada biste ga mogli racionalizirati, internalizirati, odlučiti ga kupiti, odlučiti da ne, što god, ali taj će osjećaj biti negativan i vi ga na neki način izazivate kod svih korisnika."
0:41:53,0:42:00,"To nije bila iskustvo koje su imali dan prije izlaska te ažuriranja, ako je prije toga bila plaćena aplikacija unaprijed."
0:42:00,0:42:09,I to nije nešto što su se mentalno pomirili kad su platili devet dolara ili bilo što što su platili unaprijed za vašu aplikaciju.
0:42:10,0:42:14,"Nisu morali sjesti i odabrati, recimo, O, ovo ima oglase."
0:42:14,0:42:16,I dalje je vrijedno devet dolara meni.
0:42:16,0:42:19,Kao da su je kupili jer nije imala oglase.
0:42:19,0:42:19,Točno.
0:42:19,0:42:20,I sada ih ima.
0:42:20,0:42:26,"To je posebno istinito za aplikacije koje su dio njihovog glavnog prodajnog argumenta, poput vrlo čiste građevine."
0:42:27,0:42:27,Da.
0:42:28,0:42:37,"Mislim da postoji i nešto gdje, znate, ako ste kupili aplikaciju koja je bila plaćena unaprijed, vjerojatno ste bili ciljna publika za to."
0:42:37,0:42:37,"Vjerojatno, zar ne?"
0:42:38,0:42:46,"A onda kad se nešto promijeni, kao što je to slučaj, znate, kad se model plaćanja unaprijed raspada, prestanete ažurirati aplikaciju jer nije imala financijski smisla."
0:42:46,0:42:49,Cijena je bila veća nego što ste zaradili ili bilo što drugo.
0:42:49,0:42:52,"A onda odlučite, znate, oživjet ću ovu aplikaciju."
0:42:52,0:42:56,Bit će bolja za sve jer će se barem u budućnosti pojaviti ažuriranja.
0:42:56,0:43:03,"Neću ukloniti nikakve značajke, ali ću dodati sve ove nove značajke i to je iza plaćanja koja je sada temeljena na pretplati."
0:43:04,0:43:17,"Ali za sve te korisnike, kada su kupili aplikaciju, a možda su još uvijek redoviti korisnici, bili su ciljana publika, koja je voljna platiti više za profesionalnije značajke ili bilo što drugo."
0:43:18,0:43:26,"Ali to je i negativan osjećaj, da se fokus dizajnerima i programerima aplikacije usmjeri na vas, a zatim se preusmjeri s vas."
0:43:26,0:43:30,Osjećam da gotovo pričamo o tome što se dogodilo s Appleom tijekom proteklih deset godina.
0:43:30,0:43:48,"Osjećam da je puno ljudi, pogotovo ako pogledate povratni odjek Mac Proa, stariji Mac Pro ili čak novi do neke mjere, dugo vremena ljudi koji su bili programeri stvarno su imali osjećaj da ih je Apple ciljala prije iPhonea."
0:43:49,0:43:53,Imala sam G5 Mac jer sam trebala tu snagu.
0:43:54,0:43:57,Radila sam ozbiljnu programsku praksu i to je ono što sam trebala.
0:43:57,0:44:00,I stvarno sam imala osjećaj da me Apple cilja s tom mašinom.
0:44:01,0:44:08,I mislim da se njihov tržište otvaralo mnogo više otkako je izašao iPhone i rade na satu.
0:44:09,0:44:17,I mislim da je dio negativnosti koju vidimo u vezi s Appleom i onim što izlaze ne nužno taj što izlaze s lošim proizvodima.
0:44:17,0:44:21,"To je da se ljudi osjećaju ostavljenima, kao da više nisu ciljani tržište."
0:44:21,0:44:32,"I stvarno ud izaziva nešto u ljudima, da mogu uzeti tvrtku koju su apsolutno voljeli ili uzeti proizvod ili aplikaciju koju su voljeli."
0:44:32,0:44:35,"A ako se osjećate ostavljenima iza sebe, mrzit ćete je."
0:44:36,0:44:46,"Možda ne odmah, ali polako s vremenom, dok se stvari kreću, kao da je to još uvijek sjajan, sjajan proizvod, ali počeli ćete ga mrziti sve više jer više nije vaš proizvod."
0:44:47,0:44:48,Nije napravljen za vas.
0:44:48,0:44:50,"Napravljen je za njih, za nekog drugog."
0:44:51,0:44:52,I to teško pogoduje.
0:44:52,0:44:52,Mislim.
0:44:52,0:44:52,Da.
0:44:53,0:45:02,"Kao da imate tvrtku koja se intenzivno fokusira na sve, ali se fokusira na vas i stalno vas brine s novim., divnim čarobnim igračkama."
0:45:03,0:45:03,To je nevjerojatno.
0:45:03,0:45:09,"Ali u trenutku kad se malo pomakne od vas, možete osjetiti da se pomiče i da nema ništa što možete učiniti da biste ga vratili."
