Start (HH:MM:SS),End (HH:MM:SS),Segment
0:39:44,0:39:50,"Što se više realizacije smanji, to su stupnjevi slobode za monetarnu politiku u Hrvatskoj za haenbe veći."
0:39:51,0:39:54,"Što je realizacija veća, to su naši stupnjevi slobode uži."
0:39:54,0:39:55,Kako smo to radili?
0:39:55,0:40:04,To smo radili prvenstveno kroz puno više regulatorni trošak na eure nego na punu.
0:40:06,0:40:08,I donekle je to funkcioniralo.
0:40:09,0:40:23,"Vi ako pogledate, sada vas je puno da se vratimo ovdje, je do početka krize ta naša politika visokogredilatornog trošenja na euro je vodila smanjivanju i depozitne euroizacije."
0:40:24,0:40:38,"Ako pogledate ovu plavu liniju, udio deviznih depozita u ukupnim štednim i općim depozitima, on je snažno padao ili u ovu zelenu deviznih ukupnim depozitima."
0:40:39,0:40:49,"Međutim, sa početkom krize ljudi su se uplašili i čini se da su Hrvati uplašili op, evo i natrag u EUR-u i sve se crnom, sve se praktički vratilo."
0:40:50,0:40:59,"Sad smo opet tu u nekakvom razdoblju, to ću vam kasnije pokazati gdje idemo, lagano opet prema deeuroizaciji."
0:41:00,0:41:12,"Međutim, mogućnost deeuroizacije prvenstveno ovisi o tome da li ljudi vjeruju da će ovakva politika haenbea se nastaviti u budućnosti ili misle da će se promijeniti."
0:41:12,0:41:15,"Ako misle da će se promijeniti, sigurno neće doći do deeuroizacije."
0:41:15,0:41:26,"Svi će ostati u EUR-u zato jer znaju da promjena tečaja, deprecijacija, devalvacija tečaja njima čini gubitak."
0:41:28,0:42:06,"Koliko je recimo eksplozivna ta monetarna politika bila na početku, možete vidjeti ovdje, to je oslobađanje likvidnosti na početku krize, znači deset mjeseca dvije tisuće osam do devet tisuće šesnaest godine gdje imate s jedne strane neto devizne transakcije haenbea koje su stvorile zadatak likvidnosti od gotovo četiri posto bedepea i prilagodba općih instrumenta monetarne politike regulatornih a već makroprudencijalnih danas ih zovemo instrumenti imamo instrumenta koji je na to dodali još 13,5 milijardi kuna."
0:42:06,0:42:11,To je omogućilo državi da se bez pristupa međunarodnom financijskom tržištu isfinanciranje.
0:42:12,0:43:23,"Ta politika je nastavljena i mi kreiramo vrlo visok strukturni višak likvidnosti do danas koji se kreće recimo između 6 i 10 milijardi kuna prosječno na tržištu, a kamatne stope su značajno pale, znači sve kamatne stope su na povijesnim minimum.ima, kamatna stopa na novčanom tržištu je dugo vremena bila blizu nule sa nekim oscilacijama, kamatne stope na trezinske, na blagajničke zapise su pale ispod jedan posto država se danas dugoročno financira po kamatnim stopama blizu tri posto tako da monetarna politika odnosno sniženje monetarne politike na tržište je funkcioniralo ono što treba naglasiti je da se to ne razumije, to je da postoje različiti karakteri monetarnih politika ovisno o uvjetima u kojima ona djeluje."
0:43:23,0:43:39,"Ako pogledate recimo rast bilance Europske središnje banke i haenbea onda možete vidjeti da su otprilike jednako rasle i bilance haenbea i Europske središnje banke, ali su kanale djelovanja odnosno instrumenti bili drugi."
0:43:39,0:43:40,Zašto su bili drugi?
0:43:40,0:43:46,Zato jer naravno mi radimo u potpuno drugčijim uvjetima nego Europska središnja banka.
0:43:47,0:43:56,Dapače ako gledate višak likvidnosti on je u Hrvatskoj bio kontinuirano veći nego na području eurozone.
0:43:57,0:44:04,Ali opet karakter svih tih politika je zajednički nazivnik je vrlo visoka eksplozivnost.
0:44:08,0:44:21,"Jedan način, znači vođenje eksplozivne politike, odnosno u Hrvatskoj na početku temeljni način vođenja eksplozivne politike je bilo raditi suprotno od onoga što smo radili prije krize, odnosno smanjiti troškove regulacije za banke."
0:44:21,0:44:36,Znači troškove regulacije možete vidjeti ovdje dvije tisuće osam su bili dva postotna poena da bi se na koncu smanjili na otprilike pol postotna poena i dalje ih kontinuirano smanjujemo.
0:44:37,0:45:28,"Naravno neće doći na nulu zato jer neke regulatorne zahtjeve morate imati iz prudencijalnih razloga ali su de facto smanjeni za sedamdeset pet posto i ako gledate realiziranje svih oblika obveznih pričuva koje haenbe ima opet možete vidjeti vrlo jasan trend snažnog ala bavljenja monetarne politike odnosno ekskluzivne monetarne politike koji je ovdje prikazan kao nekakav pokazatelj monetarne politike koji pokazuje imovinu kreditnih institucija koja se drži imobilizirana zbog regulative haenbea I vidite da je taj dio pao za više isto od, tuplo od početka krize."
0:45:32,0:45:40,U dvije tisuće šesnaest godini smo uveli i strukturne repo operacije.
0:45:43,0:45:43,Zašto?
0:45:43,0:46:23,Zato jer se u dvije tisuće šesnaest godini odnosno to smo uveli to smo najavili krajem dvije tisuće petnaest godine de facto kao posljedicu naše projekcije gospodarskog rasta za dvije tisuće šesnaest godinu u dvije tisuće šesnaest godini vidjeli smo rast gospodarske aktivnosti i kao posljedicu rasta gospodarske aktivnosti očekivali rast potražnje za kreditima kako bi potakli kunsko kreditiranje za razliku od EUR-skog odlučili smo dati dugoročnije kunske izvore bankama kroz dugoročne repo operacije na četiri godine.
0:46:25,0:46:52,"Trenutna kamatna stopa je jedančetiri posto prve dvije operacije je bila jedanosam posto i plasirali smo otprilike milijardu kuna kroz te repo operacije moram reći da je opet bilo puno nerazumijevanja toga što radimo na početku kada smo krenuli od te repo operacije vi ste ga aha vidite u kvantitativnom popunju, rekao ne, to nema, vidite sa tim."
0:46:53,0:46:59,"Pa vidite u štampanje novaca, pa je rekao da, ali mi stalno štampamo novac, tim se bavimo, to radimo za plaću."
0:47:00,0:47:05,Sada idemo sa jednom drugom malo drukčijim instrumentom od kojeg ne očekujem puno.
0:47:06,0:47:06,Zašto?
0:47:06,0:47:12,"Dakle, ali jednostavno, potražnja za tim struknim repo operacijama će biti determinirana potražnjom za kreditima."
0:47:13,0:47:25,"Ako nema te potražnje, onda neće biti ni velike potražnje za našim novcem s jedne strane, a s druge strane, banke ovakve i onakve imaju jako puno likvidnosti i jako vjerojatno na likvidnosti."
0:47:26,0:47:40,"Mi možemo upucavati još, još, još, još, ali kad nešto nije što vas u matematici uče, takozvani Biden constraint na hrvatskoj, ograničavajući uvjet, jel?"
0:47:41,0:47:49,"Onda, onda relaksiranje onoga što nije ograničavajući uvjet neće ništa napraviti, jel nije ograničavajući uvjet, jel?"
0:47:51,0:48:02,"Međutim, opet te strukture NPO operacije su se pokazale korisne i pokazale su se korisne prvenstveno za, ja bi rekao, manje i srednje banke u Hrvatskoj."
0:48:04,0:48:38,"Ako pogledate banke koje su sudjelovale u strukturnim repo operacijama, kod njih je zaustavljen pad kreditiranja u prvih devet mjeseci dvije tisuće šesnaest za razliku od dvije tisuće petnaest kada su imale pad kreditiranja od četiripet posto i povećale su kunske kredite za razliku opet od prethodne godine svi su povećali kunske kredite na tržištu idu više puno kunske kredite ali su i ove banke koje sudjeluju u strukturnim repo operacijama povećale nešto više nego ostale banke."
0:48:39,0:48:48,"Znači jest da je potražnja relativno niska, milijardu kuna, ali funkcionira, ide do tržišta."
0:48:49,0:49:13,"Tako da, kao što smo najavili ili ja to danas najavljujem, mi ćemo sa ovim strukturnim repo operacijama nastaviti i u dvije tisuće sedamnaest godini kao pozicija svega toga uvjeti financiranja na tržištu se kontinuirano poboljšavaju."
0:49:14,0:49:28,Znači sve kamatne stope padaju i na dugoročne kredite poduzećima i na kratkoročne i na stambene kredite i na ostale dugoročne kredite stanovništvu.
0:49:28,0:49:34,Znači imamo jedan lijepi sekularni trend pada kamatnih stopa na tržištu.
0:49:35,0:49:52,"On je sad takav da se kao što to naglašavam, dobra poduzeća u ovom trenutku u Hrvatskoj mogu zaduživati po stopama od dva do tri posto fiksno To je još prije par godina bilo nezamislivo."
0:49:55,0:50:04,"E sad, netko će pitati je li to realno za zemlju koja je dva noća ispod investicijskog rejtinga."
0:50:05,0:50:08,Znači mi smo dva stupnja ispod investicijskog rejtinga.
0:50:10,0:50:14,Od usporedive grupe zemalja središnje i sjeverne Europe imamo najlošiji rejting.
0:50:15,0:50:19,Je li realno da su kamatne stope tu gdje jesu uz takav rizik?
0:50:20,0:50:23,"Čujte, to je posljedica sadašnje monetarne politike."
0:50:24,0:50:27,"I to je onda realno, tako kako je."
0:50:28,0:50:33,"Da li je to dugoročno nešto što je realno, to ćemo vidjeti."
0:50:34,0:50:52,I to će opet ovisiti o tome u kojoj mjeri će se realizirati rizici za financijsku stabilnost koji opet naglašavam i to sam naglašavao i pred dva tjedna kad sam bio u Washingtonu na našim sastancima su značajni i koji će sasvim sigurno rasti u budućnosti.
0:50:53,0:51:22,"Troškovi zaduživanja države su pali, i to su značajno pali u ovom trenutku znate da pada i naš CDS i spread prema njemačkim obveznicama, to je posljedica prvenstveno rasta bruto domaćeg proizvoda i situacije u kojoj će nam ove godine početi padati i javni dug kao dio udjela u bedepeu u idućoj godini i to tržište konačno."
0:51:22,0:51:30,"To su bila dva glavna problema Hrvatske, nedostatak rasta i visok udio javnog duga u bedepeu."
0:51:30,0:51:37,Ali opet naglašavam sve se to događa u uvjetima izuzetno benignima na financijskom tržištu.
0:51:38,0:52:06,"Ako pogledate krivulje prinosa za državne obveznice, one su se spustile za sve ročnosti, ove duže ročnosti su i dalje više vezane sa valutnom klauzulom u eurima, ali već nam je sada i dugoročnija kunska krivulja prinosa prisutna i praktički se kontinuirano spušta iz godine u godinu."
0:52:10,0:52:51,"Što se tiče kreditne ponude i potražnje, Ono što vidimo tijekom dvije tisuće petnaest i šesnaest je ublažavanje standarda odobravanja kredita banaka znači to je bitan osim količine novca koju središnja banka osigurava bankama regulatornih zahtjeva prema bankama jako važno za kreditnu ponudu znači treća bitna komponenta kreditne poniranje."
0:52:51,0:53:26,I možemo vidjeti da dvije tisuće petnaest i šesnaest ti standardi odobravanja kredita koje mi ispitujemo kod banaka intervjuiranjem ovih credit officera pokazuju da ti uvjeti se ublažavaju u isto vrijeme dvije tisuće petnaest i šesnaest vidimo da raste potražnja za kreditima znači imamo dva povoljna razvoja događaja i onda kao posljedicu toga možemo vidjeti dvije tisuće šesnaest godine da sve više sektora ostvaruje rast kredita.
0:53:27,0:53:49,"Možemo vidjeti praktički da jedino građevinarstvo ostaje u negativnoj zoni, a građevinarstvo jest i sektor koji ima najveće loše kredite odnosno NPL-ove, kako ih zovemo, to je sektor koji je najznačajnije pogođen sa krizom."
0:53:51,0:54:03,"Razlozi zašto je to tako, možda bolje da ne ulazim, ali ima ih nekoliko i pričaju jednu tužnu priču o hrvatskom gospodarstvu."
0:54:06,0:54:23,Ono što se događa je da kao što sam rekao intenzivira se prvenstveno puno kredita i ono je potaknulo rast plasmana i stanovništvu i poduzećima.
0:54:24,0:54:29,I to je ja bi rekao najznačajnija strukturna promjena.
0:54:29,0:54:34,Ja bih rekao imamo manju promjenu u dinamici nego u strukturi.
0:54:35,0:54:43,Ja smatram značajnijom promjenom strukture nego dinamike gdje sad stvarno počinju dominirati kunski krediti.
0:54:46,0:55:12,"E sad, ono što treba imati na umu je da to jest tako na razini relativno niske stope rasta kredita, međutim kad ona poraste opet će se banke suočiti sa time da su im izvori pretežno u EUR-u."
0:55:12,0:55:53,Tako da da bi se ovaj trend dalje podržao vrlo važno je ponovno pokrenuti onaj trend koji smo imali do dvije tisuće osam pada depozitne eulizacije on je počeo ali treba vidjeti dokuda može ići ono što je jako važno opet je kakvi signali se šalju ljudima ako se ljudima šalju signali stabilnosti ljudi će biti skloni preći u kunu ukoliko se šalju signali da te stabilnosti tečajeva neće više biti neće biti spremni ulaziti u deualizaciju odnosno u kune.
0:55:54,0:56:33,"Ono što možete vidjeti da su krediti sada porasli sa nekakvih dvadeset pet i trideset na četrdeset posto u kunu depozita deualizacija je također prisutna ali je sporija znači ju treba incentivirati odnosno snažnije potaknuti i na tome će haenbe dalje raditi osim toga banke su i to je nešto pozitivno i omogućava da dalje brži rast plasmana, intenzivirala je čišćenje bilanci kroz otpise i prodaje loših plasmana."
0:56:34,0:57:01,Najveći dio toga događa se dvije tisuće petnaest i dvije tisuće šesnaest godine pogotovo dvije tisuće šesnaest dvije tisuće petnaest godine imamo nulaposam posto bedepea ili gotovo tri milijarde kuna prodaje plasmana a dvije tisuće šesnaest sedampet milijardi kuna prodaje plasmana odnosno dva dva posto bedepea što otprilike očekujemo i u dvije tisuće sedamnaestte godine.
0:57:03,0:57:16,Na taj način banke miču loše plasmane iz svojih bilanci i mogu se ponovo fokusirati na davanje novih kredita umjesto na kontinuirani menadžment loših plasmana.
0:57:16,0:57:37,es druge strane kod otpisa plasmana dominiraju naravno otpisi plasmana stanovništvu u švicarskim francima a koji su bili zakonski uvjetovani ali i bez toga imamo otprilike po tri milijarde kuna otpisa loših plasmana u dvije tisuće petnaest i šestnaest godine.
0:57:37,0:57:41,Znači banke ubrzano čiste svoje bilance.
0:57:45,0:57:59,To ubrzano čišćenje bilanci banaka u velikoj mjeri je uvjetovano bonitetnim mjerama haenbea za povećanje rezervacija za loše plasmane.
0:58:00,0:58:20,Vi ako se sjećate dvije tisuće trinaest godine haenbe je znatno promijenila politiku rezervacija za loše plasmane u tom trenutku su te rezervacije bile niske odnosno loši plasmani su bili nisko rezervirani.
0:58:20,0:58:22,Što znači rezervacije za loše plasmane?
0:58:22,0:58:31,Znači da banka mora staviti de facto na stranu novce ukoliko se taj plasman ne vrati iz kojeg će pokriti taj gubitak.
0:58:33,0:58:40,U biti banka iz lijevog džepa stavi novce u desni džep ali ga ne smije dirati u desni džep dok ne vidi što će se dogoditi sa plasmanom.
0:58:42,0:58:54,"Tada su nas banke jako napale, lobirale kako je to jako ubijamo gospodarski rast povećavanjem rezervacija na loš posao."
0:58:55,0:59:05,"Naravno, nitko nije uspio objasniti na koji način bi se to moglo uništiti rast povećavanjem rezervacija na nešto što je loš posao."
0:59:05,0:59:12,"To samo potiče banke da se tog što prije riješe ili da otpišu ili da prodaju, da nešto sa time naprave."
0:59:12,0:59:16,I to se sada počelo petnaest i šesnaest događati kako su što rezervacije porasle.
0:59:16,0:59:24,"Naime, što je vam rezervacija veća, to imate veći poticaj da se tog posmana riješite."
0:59:24,0:59:28,Jel ste ga već sa velikim postotkom rezervirali.
0:59:29,0:59:32,"Osim toga, to daje dodatnu stabilnost bankovnom sustavu."
0:59:33,0:59:41,"To bankovni sustav, odnosno financijsku stabilnost čini jačom i bankovni sustav stabilnijim."
0:59:44,0:59:59,"Ono što, evo s tim ćemo završiti, ono što će haenbe nastaviti je politika osiguravanja vrlo visokog viška likvidnosti za sada."
1:00:02,1:00:09,podržavanje politike stabilnog tečaja i kontinuirana fokusiranost na financijsku stabilnost.
1:00:11,1:00:14,Gdje leže temeljni rizici?
1:00:15,1:00:47,"Temeljni rizici leže u promjeni s jedne strane mogućeg uvjeta financiranja na međunarodnom tržištu što ne izgleda kao kratkoročni značajan rizik, ali u srednjem roku je moguće na razdoblju na različite načine, bilo zbog toga da stopa inflacije poraste, bilo zbog toga da se počnu značajnije materializirati rizici za financijsku stabilnost."
1:00:48,1:00:50,Koji su to rizici za financijsku stabilnost?
1:00:52,1:01:14,"Oni su s jedne strane na strani onih koji upravljaju sa imovinom gdje prinosi na imovinu više nisu ono što su nekada bili, odnosno puno manji su nego što su u značajnom broju slučajeva obećani klijentima."
1:01:15,1:01:45,"Ako gledate životna osiguranja, ako gledate mirovinske fondove, oni pri ovakvim kamatnim stopama koje su blizu nule ili čak negativne na području eurozone više ne mogu ostvarivati prinose kakve su mislili da će ostvarivati ili u slučajevima takozvanih sustava određenih koristi, define benefit šemama su obećali svojim klijentima."
1:01:45,1:02:07,"Što duže ovakva politika traje, To je rizik da će klijenti kad shvate da im penzija sutra neće biti ono što su mislili da će biti, da im prihod od životnog osiguranja neće sutra biti ono što su mislili da bude, umjesto da počnu više trošiti, počnu više štediti."
1:02:08,1:02:26,"Jer ako ste si zamislili da ćete se umiroviti imati sto, a ja vam kažem neće biti sto nego će biti osamdeset ili sedamdeset pet onda vjerojatno nećete početi više trošiti nego ćete početi više trošiti u toj situaciji isto tako monetarna politika postaje kontraproduktivna."
1:02:26,1:02:30,"Što je eksplozivnija, povećava štednju, a ne potrošnju."
1:02:32,1:02:47,"es druge strane, poslovni modeli značajnog broja banaka nisu pripravni za ovako dugo razdoblje vrlo niskih kamatnih stopa."
1:02:47,1:02:48,Zašto?
1:02:48,1:02:53,"Zato jer padaju kamatne margine, spread padaju."
1:02:55,1:02:56,Zašto spread padaju?
1:02:56,1:03:04,"Zato jer kao što sam pokazao kreditne kamatne stope padaju vrlo brzo, a depozitne kamatne stope ne mogu padati toliko brzo."
1:03:06,1:03:24,U Hrvatskoj su banke još uvijek u relativno dobrom položaju jer su depozitne kamatne stope bile relativno visoke pa su s ovim padom uspjeli kompenzirati pad kreditnih kamatnih stopa i održati kamatnu marginu.
1:03:25,1:03:40,"U zemljama u Europi u kojima su depozitne kamatne stope bile niske nisu to mogli napraviti jel banke ne žele naplaćivati drženje depozita kod sebe, uvesti negativne kamatne stope za klijente."
1:03:42,1:03:53,Pad neto kamatnih margina ako traje vrlo dugo može kod dijela financijskih institucija dovesti do nestabilnosti.
1:03:53,1:04:02,"A opet kažem, mandat centralnih banaka je određeno eksplicitni postao, iako je ja bi rekao po meni je uvijek bio implicitan."
1:04:03,1:04:09,Ja mislim da je uvijek mandat centralne banke i održavanje financijske stabilnosti koliko god može i doprinos rastu gospodarstva koliko god može.
1:04:11,1:04:16,"Međutim, ono što treba imati na umu da ti ciljevi u pojedinom trenutku mogu postati konfliktni."
1:04:19,1:04:28,I da mi idemo prema situaciji u kojoj oni mogu postati konfliktni ukoliko ovako razdoblje potraje još vrlo dugo.
1:04:29,1:04:30,Evo s time ću završiti.
1:04:30,1:04:31,Hvala lijepo.
1:04:50,1:05:04,"Ne opisujem vam je drago da imamo guvernera haenbea mogu reći kako da kažem, da neko se bavi monetarnom teorijom guverner haenbea je ultimativni praktičar, tako da začuvajmo stvari iz prve ruke."
1:05:04,1:05:14,"Guverneru odmah na početku nema pitanja o tečaju, nema pitanja o kreditiranju, nikakvih takvih pitanja, idemo postaviti pitanja koje vjerojatno nitko nikad nije pitao."
1:05:14,1:05:25,"Jedna od prvih debelih knjiga koje sam ikad vidio iz ekonomije je bila nešto što se zove Tajne hrama i to je opisivalo šta radi, kako radi centralna banka."
1:05:26,1:05:32,Pa idemo prvi semestar nek nam bude da tako kažem nazad unutar naše centralne banke.
1:05:32,1:05:37,"Ne nam recite šta se događa, kako izgleda sjednica savješta HNZ-a."
1:05:38,1:05:59,"Pa pogledajte centralna banka je ja bi rekao firma kao i svaka druga, ima svoju organizaciju, svoju podjelu posla i recimo u slučaju Hrvatske narodne banke osim guvernera, tu je zamjenik guvernera i viceguverneri koji imaju u svaki u svojoj nadležnosti jedan portfelj."
1:06:00,1:06:05,I oni de facto na kolegiju Centralne banke predstavljaju taj svoj portfelj.
1:06:06,1:06:08,Koji su glavni portfelji čime se bavi Centralna banka?
1:06:09,1:06:40,"Znači bavi se s jedne strane provođenjem monetarne politike, operacijama na otvorenom tržištu, to je u nadležnosti zamjenika guvernera, bavi se istraživanjem i statistikom, evo tu je vezan koji je visoki guverner zadužen za to, supervizijom, gospodin Odas je tamo, platnim prometom, koji su jedna zanimljiva stvar, poprilično ovih dana komplicirana je postala vrlo zanimljiva što radi Nevin Barroša."
1:06:44,1:06:48,"Sanacijom banaka, to je isto zanimljivo, to je recimo nova stvar."
1:06:50,1:07:07,"Otkad je uvedena takozvani direktiva o restrukturiranju i rehabilitaciji banaka, BRD od jedanjedan ove godine, svaka zemlja je morala napraviti sanacijsko tijelo za banke."
1:07:08,1:07:17,"Znate da, čitali ste sigurno da se puno pisalo o tome kako propasti banaka više neće biti na trošak poreznih obveznika."
1:07:19,1:07:39,"I ideja Europe, jedna od ideja i promjene regulative je bila da se buduće propasti banaka, kada banka propadne, više ne odnosno u što manjoj mjeri reflektiraju kroz troškove proračuna odnosno poreznih obveznika."
1:07:39,1:07:42,Zato je svaka država morala napraviti sinagetsko tijelo.
1:07:43,1:07:49,Kod nas je sinagetsko tijelo podijeljeno između DAB-a i haenbea Prepoznajmo da se o tome baš i ne zna puno.
1:07:50,1:07:56,Gdje Hrvatska nadzorna banka priprema sanacijske planove za banke.
1:07:57,1:08:01,To je ono što nekad zovu living bill u Americi.
1:08:01,1:08:10,"Znači gdje banka, morate to što znati ako banka postane nelikvidna ili nesolventna, na koji način će se ona rješavati."
1:08:10,1:08:14,"Da li ide u stečaj, da li ide u sanaciju."
1:08:14,1:08:21,"A ako ide u sanaciju, onda ide u sanaciju kroz takozvani bail-in."
1:08:22,1:08:24,"Sad opet imamo problem s Hrvatskim rečem, kako se Hrvatski kaže bail-in."
1:08:28,1:08:52,"Znači beilin je praktički gdje vi prvo uzmete novce, naravno dioničarima, dioničari moraju uzeti novce, to je uvijek bilo tako, međutim sada uzimate hibridnim instrumentima koji sačinjavaju kapital banke i takozvani junior mlađim imateljima obveznica, junior borg obveznica."
1:08:53,1:09:14,"I svaka banka koja ide u proces sanacije će morati imati nešto što se zove MREL, odnosno minimal required, minimalno potrebna sredstva koja se mogu bilinirati."
1:09:16,1:09:18,Podložne obveze.
1:09:18,1:09:20,"Da, koje se mogu, kako?"
1:09:21,1:09:22,Podložne obveze.
1:09:22,1:09:23,"Dakle, podložne obveze."
1:09:26,1:09:39,"I taj se ministar Hrvatske narodne banke radi punom parom, to se puši od tamo iz te direkcije, oni moraju to sve pripremiti, ali to nije slučaj samo u haenbeu nego i u cijeloj Europi."
1:09:39,1:09:46,Imamo pravnu službu i imamo direktora banke koji de facto upravlja sa svim ostalim funkcijama u tom svakom okviru.
1:09:46,1:10:17,"CCC savjeta se onda odvija na način da svako od tih službi pripremi materijal i svoje rad, znači ako mijenjamo stopu obvezne pričuve onda će direkcija za monetarnu politiku doći sa prijedlogom na savjet da se ta stopa promijeni sa obrazloženjem zašto bi se trebala promijeniti, nakon toga će biti rasprava sa na savjetu i glasanje o tome da li će se mijenjati ili se neće mijenjati."
1:10:17,1:10:38,"A ako neka banka traži licencu, onda će doći sektor supervizije, predstavnik sektora supervizije na savjet i reći da je ocjena komisije za licenciranje takva, takva i takva, zbog toga, toga i toga, da banka zadovoljava uvjete ili ne zadovoljava uvjete zbog toga, toga i toga."
1:10:39,1:10:44,"Dakle, to će se povesti rasprave i glasati o tome da li se licenca daje banci ili ne."
1:10:45,1:11:05,"Prema tome, to je nekakav recimo egzekutivni izvršni dio rada savjeta, ali na svakom savjetu osim toga se daje informacija o gospodarskim prijetnjama koja obično potiče najviše rasprave, što se događa s ekonomijom, zašto se događa, što možemo očekivati."
1:11:06,1:11:32,"Taj dio vidimo kroz bilten haenbea Ja bih vas i sve nas u to nekako da tako kažem divlje razdoblje, znači te krajeve osam i početak devet tada je Jadran kako sam sazala onu legendarnu široku sjednicu Vlade i guverner haenbea vaš prethodnik je rekao kako je zbog ograničavanja rasta plasmana banaka dio kredita poduzećima substituiran i njihovim izravnim zaduživanjem u inozemstvu."
1:11:32,1:12:09,"Znači rezultat tog ograničenja je dvanaest posto banke su i poduzeća su se počele zaduživati u inozemstvu i sad se dogodilo da mjera koja je trebala napraviti jedno je ustvari napravila suprotno u isto nekakvo vrijeme se dogodio i pad Lehman Brothersa ovo što ste spomenuli da je država došla u probleme nelikvidnosti kako su izgledale te sjednice savjeta kako da kažem kada se okupi tri pet deset dvanaest ljudi i pred vama imate točku dnevnog reda, prva točka opis problema, opis materijala imamo problem u ekonomiji, druga točka dnevnog reda kako da riješimo taj problem."
1:12:10,1:12:16,Kako su te sjednice izgledale u tim trenucima krajem osme i početak devet?
1:12:16,1:12:23,Pa tada je bilo sasvim jasno da moramo djelovati i da moramo djelovati snažno.
1:12:24,1:12:44,"Zato je li se vidjelo, moram reći da je to bilo korisno, sigurno da to nije bilo nešto gdje vas skupa koža u toploj vodi, jel to se nekad događa, ne znam da se problemi tako sporo se pojavljuju da vi shvatite koliko su veliki i vas već skuha."
1:12:44,1:12:48,To je ono kada stavite žabu u hladnu vodu pa polako brijete onda budete i uskuhali.
1:12:48,1:12:49,Ako stavite vruću onda će skočiti van.
1:12:50,1:13:04,"Ovo je bilo tako vruće voda da smo mi odmah skočili van jer je u tom trenutku naravno to je bio takav šok kad se dogodio Lima Brod, da je svima bilo jasno da svijet neće izgledati onako kako je izgledao prije toga."
1:13:05,1:13:08,Sada je bilo samo pitanje što i kojom snagom raditi.
1:13:08,1:13:13,Ja sam malo pričao za vrijeme predavanja o toj dilemi.
1:13:14,1:13:53,"Mi smo znali i shvaćali da možemo napraviti puno otpuštanjem onako visoke količine likvidnosti kao što ste vidjeli, mi smo de facto desetak posto bedepea otpustili u dodatnoj likvidnosti i da to će omogućiti u dogovoru sa bankama da se država refinancira bez obzira na sve rizike u tom trenutku i naravno to je trebalo služiti kao način da se prebrodi taj inicijalni udar dok se financijska tržišta ne smire i dok pristup države je ponovno ne postane normaliziran i to se dogodilo."
1:13:53,1:13:54,Znači to je napravljeno.
1:13:56,1:14:06,"To je sve skupa značilo i da se mora početi vrlo brzu stopu prilagodbe gospodarstva na potpuno novu situaciju, na potpuno novi model rasta."
1:14:07,1:14:19,"To je trajalo duže, u velikoj mjeri se odvijalo ja bih rekao spontano, prvenstveno u privatnom sektoru, a manje u državnom sektoru."
1:14:20,1:14:35,"Državni sektor je tu bio vrlo spor u toj prilagodbi i to je šteta zato i danas još uvijek govorimo o cijelom tom nizu reformi koje treba napraviti, a trebalo ih već tada u biti početi raditi kad je bilo jasno što se događa."
1:14:36,1:15:06,"Što se tiče ovih kredita, da, znači mi smo imali limit na rast kredita od dvanaest posto znači to je bila mjera koja je bila targetirana ciljana na to da zaustavi ekscesivni rast kredita koji je dosizao i do trideset posto prije toga mi smo znali da će dio poduzeća ići u inozemstvo, kad neće moći ići ovdje nego da će ići."
1:15:06,1:15:09,"Međutim, to je bio samo mali dio poduzeća."
1:15:10,1:15:16,"Vi sektor stanovništva, mala srednja poduzeća i dobar dio velikih poduzeća nije imao."
1:15:16,1:15:35,"Dakle to su samo najbolje firme koje su mogle, tako da ta mjera je bila vrlo dobra i efikasna u ograničavanju kreditnoga rasta s time da je svaka mjera vam ima neki negativni popratni efekt, ali je glavni dio toga odradila."
1:15:36,1:16:02,"Isto kao i ovo što smo imali porez na priljev kapitala, indirektni porez, određenje priljeva kapitala, ja znam kad smo to uvodili da su mi moji kolege iz MMF-a, IRD-a itede svi tvrdili kako to neće funkcionirati, kako smo na krivom putu, kako iskustvo pokazuje da se kapitalske kontrole uvijek zaobilažu."
1:16:04,1:16:07,Ali kod nas vrlo jasno su funkcionirale.
1:16:08,1:16:53,"Da, ima načina za obilaženje, međutim ako uvedete mjeru koja riješi osamdeset posto problema dvadeset posto vam vode vode vi ste osamdeset posto vode ipak zaustavili tako je i mislim da svi priznaju da je funkcioniralo danas opet sad idemo opravo i pričamo drugima kako to kako to može funkcionirati bio sam jednom u kini njima pričamo o našim iskustvima sa baš sa tim kapitalskim kontrolama i kako u biti jesu bile s obzirom da je ovo ipak predavanje za studente a ne za široku publiku ja bi sad ako imam minutu dozvolio možda jedno pitanje studenata iz publike, ali imamo pitanje iz publike, može, nije veze."
1:16:58,1:17:06,"Pitanje guverneru, znači zadnjih deset godina je jedan od velikih monetarnih problema kriptovalutskim francima."
1:17:06,1:17:11,Znači zadnjih deset godina je jedan od velikih monetarnih problema kriptovalutskim francima.
1:17:11,1:17:13,Znači vi ste javno upozoravali na taj problem.
1:17:14,1:17:25,"Kako to da je ostalo samo na tom javnom upozoravanju, a niste proveli neke od mjera, kao na primjer adekvatnost kapitala, posebne obvezne rezerve ili uvjetovanje izvora sredstava?"
1:17:25,1:17:28,u prošlosti i valuti i slično i ne bi se onda zaista zainteresiralo za to da.
1:17:30,1:17:32,"Hvala na tom pitanju, na to uvijek odgovaramo."
